Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,9,10637296,4,60,7.128009796142578,99,144,45,123,124,124,0,124,0.75,True
2,96372106,9,10637297,4,60,32.35598134994507,112,183,71,150,142,143,1,142,0.75,True
3,96372106,9,10637298,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
4,96372106,9,10637299,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
5,96372106,9,10637300,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
6,96372106,9,10637301,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
7,96372106,9,10637302,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
8,96372106,9,10637303,4,60,1.1409590244293213,96,153,57,119,114,114,0,114,0.75,True
9,96372106,9,10637304,4,60,0.36521363258361816,78,139,61,100,99,100,1,99,0.75,True
10,96372106,9,10637305,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
11,96372106,9,10637306,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
12,96372106,9,10637307,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
13,96372106,9,10637308,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
14,96372106,9,10637309,4,60,49.862837076187134,116,181,65,148,141,148,7,145,0.75,True
15,96372106,9,10637310,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
16,96372106,9,10637311,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
17,96372106,9,10637312,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
18,96372106,9,10637313,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
19,96372106,9,10637314,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
20,96372106,9,10637315,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
21,96372106,9,10637316,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
22,96372106,9,10637317,4,60,0.8712806701660156,107,183,76,145,135,141,6,138,0.75,True
23,96372106,9,10637318,4,60,3.7708775997161865,97,145,48,116,109,109,0,109,0.75,True
24,96372106,9,10637319,4,60,47.26859760284424,123,189,66,154,140,146,6,143,0.75,True
25,96372106,9,10637320,4,60,11.958022356033325,96,154,58,120,112,118,6,116,0.75,True
26,96372106,9,10637321,4,60,18.73955750465393,95,159,64,125,128,131,3,128,0.75,True
27,96372106,9,10637322,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
28,96372106,9,10637323,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
29,96372106,9,10637324,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
30,96372106,9,10637325,4,60,22.55238652229309,101,162,61,122,121,122,1,121,0.75,True
31,96372106,9,10637326,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
32,96372106,9,10637327,4,60,2.0550284385681152,92,143,51,116,114,117,3,115,0.75,True
33,96372106,9,10637328,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
34,96372106,9,10637329,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
35,96372106,9,10637330,4,60,2.8998453617095947,113,168,55,145,131,136,5,134,0.75,True
36,96372106,9,10637331,4,60,1.4676568508148193,83,137,54,106,109,112,3,109,0.75,True
37,96372106,9,10637332,4,60,37.8161735534668,88,140,52,114,104,109,5,107,0.75,True
38,96372106,9,10637333,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
39,96372106,9,10637334,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
40,96372106,9,10637335,4,60,21.471177101135254,96,156,60,123,120,127,7,121,0.75,True
41,96372106,9,10637336,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
42,96372106,9,10637337,4,60,2.229877471923828,73,126,53,100,88,90,2,90,0.75,True
43,96372106,9,10637338,4,60,8.914267301559448,103,160,57,138,130,140,10,138,0.75,True
44,96372106,9,10637339,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
45,96372106,9,10637340,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
46,96372106,9,10637341,4,60,0.5196022987365723,93,167,74,130,128,130,2,130,0.75,True
47,96372106,9,10637342,4,60,10.298856496810913,113,176,63,142,140,140,0,140,0.75,True
48,96372106,9,10637343,4,60,33.51577711105347,97,150,53,120,110,117,7,115,0.75,True
49,96372106,9,10637344,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,True
50,96372106,9,10637345,4,60,43.70938467979431,140,212,72,184,173,174,1,173,0.75,True
