Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,2,10637296,1,60,0.01296544075012207,0.5525195598602295,204,295,91,204,204,204,0,204,1.0,uniform,True
2,96372106,2,10637297,1,60,1.7403650283813477,5.513251304626465,303,418,115,303,302,302,0,302,1.0,uniform,True
3,96372106,2,10637298,1,60,0.6821556091308594,52.881558895111084,320,473,153,320,322,322,0,322,1.0,uniform,True
4,96372106,2,10637299,1,60,0.030925512313842773,2.4066007137298584,386,541,155,386,386,386,0,386,1.0,uniform,True
5,96372106,2,10637300,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
6,96372106,2,10637301,1,60,0.025960922241210938,2.2759459018707275,261,377,116,261,261,261,0,261,1.0,uniform,True
7,96372106,2,10637302,1,60,0.011911869049072266,0.4667510986328125,184,268,84,184,184,184,0,184,1.0,uniform,True
8,96372106,2,10637303,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
9,96372106,2,10637304,1,60,0.03793191909790039,3.4627416133880615,349,502,153,349,349,349,0,349,1.0,uniform,True
10,96372106,2,10637305,1,60,0.03592252731323242,2.756608486175537,380,547,167,380,380,380,0,380,1.0,uniform,True
11,96372106,2,10637306,1,60,0.005983591079711914,0.2223806381225586,107,138,31,107,107,107,0,107,1.0,uniform,True
12,96372106,2,10637307,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
13,96372106,2,10637308,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,True
14,96372106,2,10637309,1,60,0.0029916763305664062,0.056839942932128906,58,84,26,58,58,58,0,58,1.0,uniform,True
15,96372106,2,10637310,1,60,0.007979631423950195,0.28322339057922363,130,185,55,130,130,130,0,130,1.0,uniform,True
16,96372106,2,10637311,1,60,0.011998891830444336,0.681175708770752,189,256,67,189,189,189,0,189,1.0,uniform,True
17,96372106,2,10637312,1,60,0.06785106658935547,6.106643199920654,427,609,182,427,427,427,0,427,1.0,uniform,True
18,96372106,2,10637313,1,60,0.012000560760498047,0.5195527076721191,139,202,63,139,139,139,0,139,1.0,uniform,True
19,96372106,2,10637314,1,60,0.007036447525024414,0.18553972244262695,107,152,45,107,107,107,0,107,1.0,uniform,True
20,96372106,2,10637315,1,60,0.061776161193847656,4.220686197280884,394,584,190,394,394,394,0,394,1.0,uniform,True
21,96372106,2,10637316,1,60,0.009954214096069336,0.33308887481689453,160,238,78,160,160,160,0,160,1.0,uniform,True
