Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,11,10637296,4,60,35.86205697059631,122,186,64,153,152,152,0,152,0.75,False
2,96372106,11,10637297,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
3,96372106,11,10637298,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
4,96372106,11,10637299,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
5,96372106,11,10637300,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
6,96372106,11,10637301,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
7,96372106,11,10637302,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
8,96372106,11,10637303,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
9,96372106,11,10637304,4,60,1.2755842208862305,94,156,62,124,120,122,2,121,0.75,False
10,96372106,11,10637305,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
11,96372106,11,10637306,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
12,96372106,11,10637307,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
13,96372106,11,10637308,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
14,96372106,11,10637309,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
15,96372106,11,10637310,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
16,96372106,11,10637311,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
17,96372106,11,10637312,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
18,96372106,11,10637313,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
19,96372106,11,10637314,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
20,96372106,11,10637315,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
21,96372106,11,10637316,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
22,96372106,11,10637317,4,60,13.413171291351318,133,210,77,176,171,176,5,171,0.75,False
23,96372106,11,10637318,4,60,15.034796714782715,123,190,67,157,156,157,1,156,0.75,False
24,96372106,11,10637319,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
25,96372106,11,10637320,4,60,10.261539697647095,131,205,74,172,160,167,7,163,0.75,False
26,96372106,11,10637321,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
27,96372106,11,10637322,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
28,96372106,11,10637323,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
29,96372106,11,10637324,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
30,96372106,11,10637325,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
31,96372106,11,10637326,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
32,96372106,11,10637327,4,60,26.75940752029419,131,186,55,155,149,156,7,152,0.75,False
33,96372106,11,10637328,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
34,96372106,11,10637329,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
35,96372106,11,10637330,4,60,11.436396598815918,143,216,73,185,182,184,2,182,0.75,False
36,96372106,11,10637331,4,60,1.3344025611877441,94,154,60,119,118,119,1,119,0.75,False
37,96372106,11,10637332,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
38,96372106,11,10637333,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
39,96372106,11,10637334,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
40,96372106,11,10637335,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
41,96372106,11,10637336,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
42,96372106,11,10637337,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
43,96372106,11,10637338,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
44,96372106,11,10637339,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
45,96372106,11,10637340,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
46,96372106,11,10637341,4,60,42.19850516319275,125,195,70,166,159,162,3,162,0.75,False
47,96372106,11,10637342,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
48,96372106,11,10637343,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
49,96372106,11,10637344,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
50,96372106,11,10637345,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,False
