Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,12,10637296,0,60,0.18548917770385742,68,68,0,68,70,70,0,70,0.25,uniform,True
2,96372106,12,10637297,0,60,0.1964724063873291,69,69,0,69,69,69,0,69,0.25,uniform,True
3,96372106,12,10637298,0,60,0.6502716541290283,71,71,0,71,71,71,0,71,0.25,uniform,True
4,96372106,12,10637299,0,60,0.15760040283203125,71,71,0,71,71,71,0,71,0.25,uniform,True
5,96372106,12,10637300,0,60,0.4338397979736328,79,79,0,79,79,79,0,79,0.25,uniform,True
6,96372106,12,10637301,0,60,0.09871673583984375,65,65,0,65,65,65,0,65,0.25,uniform,True
7,96372106,12,10637302,0,60,0.11071515083312988,85,85,0,85,85,85,0,85,0.25,uniform,True
8,96372106,12,10637303,0,60,0.06384015083312988,62,62,0,62,62,62,0,62,0.25,uniform,True
9,96372106,12,10637304,0,60,0.043883562088012695,49,49,0,49,49,49,0,49,0.25,uniform,True
10,96372106,12,10637305,0,60,1.347379207611084,69,69,0,69,69,69,0,69,0.25,uniform,True
11,96372106,12,10637306,0,60,0.18052172660827637,73,73,0,73,73,73,0,73,0.25,uniform,True
12,96372106,12,10637307,0,60,0.11467123031616211,67,67,0,67,67,67,0,67,0.25,uniform,True
13,96372106,12,10637308,0,60,0.5365598201751709,72,72,0,72,72,72,0,72,0.25,uniform,True
14,96372106,12,10637309,0,60,0.06283211708068848,69,69,0,69,69,69,0,69,0.25,uniform,True
15,96372106,12,10637310,0,60,0.17253851890563965,72,72,0,72,72,72,0,72,0.25,uniform,True
16,96372106,12,10637311,0,60,0.06186842918395996,72,72,0,72,72,72,0,72,0.25,uniform,True
17,96372106,12,10637312,0,60,6.684117794036865,61,61,0,61,61,61,0,61,0.25,uniform,True
18,96372106,12,10637313,0,60,0.3311140537261963,76,76,0,76,76,76,0,76,0.25,uniform,True
19,96372106,12,10637314,0,60,16.734262228012085,70,70,0,70,70,70,0,70,0.25,uniform,True
20,96372106,12,10637315,0,60,0.27426958084106445,86,86,0,86,86,86,0,86,0.25,uniform,True
21,96372106,12,10637316,0,60,0.1356360912322998,71,71,0,71,71,71,0,71,0.25,uniform,True
22,96372106,12,10637317,0,60,0.08078885078430176,64,64,0,64,64,64,0,64,0.25,uniform,True
23,96372106,12,10637318,0,60,0.04386305809020996,63,63,0,63,63,63,0,63,0.25,uniform,True
24,96372106,12,10637319,0,60,2.0773885250091553,65,65,0,65,65,65,0,65,0.25,uniform,True
25,96372106,12,10637320,0,60,0.06383562088012695,58,58,0,58,58,58,0,58,0.25,uniform,True
26,96372106,12,10637321,0,60,0.1934804916381836,67,67,0,67,67,67,0,67,0.25,uniform,True
27,96372106,12,10637322,0,60,0.7619960308074951,69,69,0,69,69,69,0,69,0.25,uniform,True
28,96372106,12,10637323,0,60,28.81393337249756,71,71,0,71,71,71,0,71,0.25,uniform,True
29,96372106,12,10637324,0,60,0.05186581611633301,54,54,0,54,54,54,0,54,0.25,uniform,True
30,96372106,12,10637325,0,60,0.3071739673614502,58,58,0,58,57,57,0,57,0.25,uniform,True
31,96372106,12,10637326,0,60,0.7988266944885254,66,66,0,66,66,66,0,66,0.25,uniform,True
32,96372106,12,10637327,0,60,0.4028968811035156,60,60,0,60,60,60,0,60,0.25,uniform,True
33,96372106,12,10637328,0,60,3.362025499343872,71,71,0,71,71,71,0,71,0.25,uniform,True
34,96372106,12,10637329,0,60,0.16553139686584473,78,78,0,78,78,78,0,78,0.25,uniform,True
35,96372106,12,10637330,0,60,0.31316590309143066,71,71,0,71,71,71,0,71,0.25,uniform,True
36,96372106,12,10637331,0,60,0.03692317008972168,54,54,0,54,54,54,0,54,0.25,uniform,True
37,96372106,12,10637332,0,60,0.029931068420410156,47,47,0,47,47,47,0,47,0.25,uniform,True
38,96372106,12,10637333,0,60,0.05383419990539551,64,64,0,64,64,64,0,64,0.25,uniform,True
39,96372106,12,10637334,0,60,0.11767959594726562,70,70,0,70,70,70,0,70,0.25,uniform,True
40,96372106,12,10637335,0,60,0.025961875915527344,53,53,0,53,53,53,0,53,0.25,uniform,True
41,96372106,12,10637336,0,60,0.24235200881958008,92,92,0,92,92,92,0,92,0.25,uniform,True
42,96372106,12,10637337,0,60,0.07878756523132324,55,55,0,55,55,55,0,55,0.25,uniform,True
43,96372106,12,10637338,0,60,0.04288530349731445,67,67,0,67,67,67,0,67,0.25,uniform,True
44,96372106,12,10637339,0,60,0.1675562858581543,81,81,0,81,81,81,0,81,0.25,uniform,True
45,96372106,12,10637340,0,60,0.5405735969543457,74,74,0,74,74,74,0,74,0.25,uniform,True
46,96372106,12,10637341,0,60,0.45775628089904785,62,62,0,62,62,62,0,62,0.25,uniform,True
47,96372106,12,10637342,0,60,0.6103646755218506,65,65,0,65,65,65,0,65,0.25,uniform,True
48,96372106,12,10637343,0,60,0.0668039321899414,56,56,0,56,56,56,0,56,0.25,uniform,True
49,96372106,12,10637344,0,60,0.9653918743133545,62,62,0,62,62,62,0,62,0.25,uniform,True
50,96372106,12,10637345,0,60,24.857516288757324,75,75,0,75,75,75,0,75,0.25,uniform,True
