Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,octu Min Cost,octu Max Cost,octu uncertainty,Sensing Probability,Communication
1,96372106,8,10637296,0,60,0.02946305274963379,44,44,0,44,44,0,0.75,False
2,96372106,8,10637297,0,60,0.05607795715332031,47,47,0,47,47,0,0.75,False
3,96372106,8,10637298,0,60,0.022946834564208984,44,44,0,44,44,0,0.75,False
4,96372106,8,10637299,0,60,0.016986608505249023,52,52,0,52,52,0,0.75,False
5,96372106,8,10637300,0,60,0.025060653686523438,55,55,0,55,55,0,0.75,False
6,96372106,8,10637301,0,60,0.04208087921142578,40,40,0,40,40,0,0.75,False
7,96372106,8,10637302,0,60,0.03655266761779785,56,56,0,56,56,0,0.75,False
8,96372106,8,10637303,0,60,0.04538369178771973,42,42,0,42,42,0,0.75,False
9,96372106,8,10637304,0,60,0.015960216522216797,33,33,0,33,33,0,0.75,False
10,96372106,8,10637305,0,60,0.06719613075256348,41,41,0,41,41,0,0.75,False
11,96372106,8,10637306,0,60,0.028887033462524414,48,48,0,48,48,0,0.75,False
12,96372106,8,10637307,0,60,0.031015396118164062,46,46,0,46,46,0,0.75,False
13,96372106,8,10637308,0,60,0.08511662483215332,54,54,0,54,54,0,0.75,False
14,96372106,8,10637309,0,60,0.014050722122192383,42,42,0,42,42,0,0.75,False
15,96372106,8,10637310,0,60,0.04168367385864258,51,51,0,51,51,0,0.75,False
16,96372106,8,10637311,0,60,0.03003859519958496,47,47,0,47,47,0,0.75,False
17,96372106,8,10637312,0,60,0.05835461616516113,38,38,0,38,38,0,0.75,False
18,96372106,8,10637313,0,60,0.05287337303161621,49,49,0,49,49,0,0.75,False
19,96372106,8,10637314,0,60,0.10675787925720215,50,50,0,50,50,0,0.75,False
20,96372106,8,10637315,0,60,0.07184505462646484,62,62,0,62,62,0,0.75,False
21,96372106,8,10637316,0,60,0.07506728172302246,52,52,0,52,52,0,0.75,False
22,96372106,8,10637317,0,60,0.0369722843170166,49,49,0,49,49,0,0.75,False
23,96372106,8,10637318,0,60,0.010965585708618164,36,36,0,36,36,0,0.75,False
24,96372106,8,10637319,0,60,0.08811330795288086,52,52,0,52,52,0,0.75,False
25,96372106,8,10637320,0,60,0.011955499649047852,32,32,0,32,32,0,0.75,False
26,96372106,8,10637321,0,60,0.044904470443725586,41,41,0,41,41,0,0.75,False
27,96372106,8,10637322,0,60,0.1917858123779297,50,50,0,50,50,0,0.75,False
28,96372106,8,10637323,0,60,0.032930612564086914,53,53,0,53,53,0,0.75,False
29,96372106,8,10637324,0,60,0.04017972946166992,34,34,0,34,34,0,0.75,False
30,96372106,8,10637325,0,60,0.021912097930908203,40,40,0,40,40,0,0.75,False
31,96372106,8,10637326,0,60,0.05918622016906738,54,54,0,54,54,0,0.75,False
32,96372106,8,10637327,0,60,0.01095128059387207,39,39,0,39,39,0,0.75,False
33,96372106,8,10637328,0,60,0.28108882904052734,48,48,0,48,48,0,0.75,False
34,96372106,8,10637329,0,60,0.027013540267944336,45,45,0,45,45,0,0.75,False
35,96372106,8,10637330,0,60,0.025104045867919922,50,50,0,50,50,0,0.75,False
36,96372106,8,10637331,0,60,0.02919793128967285,34,34,0,34,34,0,0.75,False
37,96372106,8,10637332,0,60,0.013303756713867188,33,33,0,33,33,0,0.75,False
38,96372106,8,10637333,0,60,0.02094125747680664,42,42,0,42,42,0,0.75,False
39,96372106,8,10637334,0,60,0.015042543411254883,44,44,0,44,44,0,0.75,False
40,96372106,8,10637335,0,60,0.0211789608001709,35,35,0,35,35,0,0.75,False
41,96372106,8,10637336,0,60,0.02988409996032715,59,59,0,59,59,0,0.75,False
42,96372106,8,10637337,0,60,0.023955821990966797,36,36,0,36,36,0,0.75,False
43,96372106,8,10637338,0,60,0.037279367446899414,48,48,0,48,48,0,0.75,False
44,96372106,8,10637339,0,60,0.037770986557006836,56,56,0,56,56,0,0.75,False
45,96372106,8,10637340,0,60,0.09090304374694824,41,41,0,41,41,0,0.75,False
46,96372106,8,10637341,0,60,0.01798701286315918,44,44,0,44,44,0,0.75,False
47,96372106,8,10637342,0,60,0.016188859939575195,44,44,0,44,44,0,0.75,False
48,96372106,8,10637343,0,60,0.020327329635620117,38,38,0,38,38,0,0.75,False
49,96372106,8,10637344,0,60,0.13479113578796387,43,43,0,43,43,0,0.75,False
50,96372106,8,10637345,0,60,0.029999971389770508,53,53,0,53,53,0,0.75,False
