Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,13,10637296,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
2,96372106,13,10637297,1,60,16.158807039260864,92,115,23,92,92,94,2,92,0.5,uniform,True
3,96372106,13,10637298,1,60,5.542166709899902,97,114,17,97,94,96,2,94,0.5,uniform,True
4,96372106,13,10637299,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
5,96372106,13,10637300,1,60,5.526247262954712,104,125,21,104,103,109,6,103,0.5,uniform,True
6,96372106,13,10637301,1,60,0.8776507377624512,78,100,22,78,76,81,5,76,0.5,uniform,True
7,96372106,13,10637302,1,60,11.69072151184082,110,129,19,110,106,109,3,106,0.5,uniform,True
8,96372106,13,10637303,1,60,0.45179128646850586,83,108,25,83,81,91,10,81,0.5,uniform,True
9,96372106,13,10637304,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
10,96372106,13,10637305,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
11,96372106,13,10637306,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
12,96372106,13,10637307,1,60,7.618671417236328,91,114,23,91,91,97,6,91,0.5,uniform,True
13,96372106,13,10637308,1,60,12.918494701385498,100,124,24,100,100,105,5,100,0.5,uniform,True
14,96372106,13,10637309,1,60,9.87059211730957,106,124,18,106,100,102,2,100,0.5,uniform,True
15,96372106,13,10637310,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
16,96372106,13,10637311,1,60,0.5614995956420898,99,125,26,99,100,105,5,100,0.5,uniform,True
17,96372106,13,10637312,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
18,96372106,13,10637313,1,60,1.689450740814209,98,119,21,98,97,100,3,97,0.5,uniform,True
19,96372106,13,10637314,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
20,96372106,13,10637315,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
21,96372106,13,10637316,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
22,96372106,13,10637317,1,60,1.3084979057312012,84,106,22,84,82,90,8,82,0.5,uniform,True
23,96372106,13,10637318,1,60,0.5505638122558594,80,100,20,80,79,85,6,79,0.5,uniform,True
24,96372106,13,10637319,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
25,96372106,13,10637320,1,60,0.1466078758239746,74,91,17,74,74,74,0,74,0.5,uniform,True
26,96372106,13,10637321,1,60,2.2091028690338135,90,115,25,90,89,91,2,89,0.5,uniform,True
27,96372106,13,10637322,1,60,5.318777084350586,92,112,20,92,89,96,7,89,0.5,uniform,True
28,96372106,13,10637323,1,60,7.63756799697876,103,121,18,103,96,101,5,96,0.5,uniform,True
29,96372106,13,10637324,1,60,4.556785583496094,82,97,15,82,81,82,1,81,0.5,uniform,True
30,96372106,13,10637325,1,60,9.140549898147583,82,105,23,82,82,85,3,82,0.5,uniform,True
31,96372106,13,10637326,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
32,96372106,13,10637327,1,60,11.817331314086914,83,102,19,83,83,87,4,83,0.5,uniform,True
33,96372106,13,10637328,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
34,96372106,13,10637329,1,60,4.098036050796509,98,126,28,98,91,93,2,91,0.5,uniform,True
35,96372106,13,10637330,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
36,96372106,13,10637331,1,60,1.2426745891571045,74,92,18,74,72,76,4,72,0.5,uniform,True
37,96372106,13,10637332,1,60,0.17950773239135742,67,83,16,67,66,74,8,66,0.5,uniform,True
38,96372106,13,10637333,1,60,0.7420427799224854,87,111,24,87,87,91,4,87,0.5,uniform,True
39,96372106,13,10637334,1,60,1.259629726409912,92,114,22,92,91,94,3,91,0.5,uniform,True
40,96372106,13,10637335,1,60,1.265672206878662,71,90,19,71,70,73,3,70,0.5,uniform,True
41,96372106,13,10637336,1,60,38.43914318084717,122,144,22,122,119,123,4,119,0.5,uniform,True
42,96372106,13,10637337,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
43,96372106,13,10637338,1,60,21.934261083602905,89,113,24,89,89,93,4,89,0.5,uniform,True
44,96372106,13,10637339,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
45,96372106,13,10637340,1,60,48.457310914993286,95,118,23,95,96,104,8,96,0.5,uniform,True
46,96372106,13,10637341,1,60,0.5694472789764404,73,92,19,73,71,78,7,71,0.5,uniform,True
47,96372106,13,10637342,1,60,0.5794558525085449,92,111,19,92,91,96,5,91,0.5,uniform,True
48,96372106,13,10637343,1,60,1.992617130279541,72,96,24,72,70,74,4,70,0.5,uniform,True
49,96372106,13,10637344,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
50,96372106,13,10637345,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
