Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,12,10637296,0,60,0.16420507431030273,68,68,0,68,68,68,0,68,0.25,False
2,96372106,12,10637297,0,60,0.09092521667480469,69,69,0,69,69,69,0,69,0.25,False
3,96372106,12,10637298,0,60,0.8416087627410889,71,71,0,71,71,71,0,71,0.25,False
4,96372106,12,10637299,0,60,0.23266839981079102,71,71,0,71,71,71,0,71,0.25,False
5,96372106,12,10637300,0,60,0.4361879825592041,79,79,0,79,79,79,0,79,0.25,False
6,96372106,12,10637301,0,60,0.1098330020904541,65,65,0,65,65,65,0,65,0.25,False
7,96372106,12,10637302,0,60,0.05693411827087402,85,85,0,85,85,85,0,85,0.25,False
8,96372106,12,10637303,0,60,0.043752431869506836,62,62,0,62,62,62,0,62,0.25,False
9,96372106,12,10637304,0,60,0.0379178524017334,49,49,0,49,49,49,0,49,0.25,False
10,96372106,12,10637305,0,60,1.6729657649993896,69,69,0,69,69,69,0,69,0.25,False
11,96372106,12,10637306,0,60,0.13024330139160156,73,73,0,73,73,73,0,73,0.25,False
12,96372106,12,10637307,0,60,0.10625290870666504,67,67,0,67,67,67,0,67,0.25,False
13,96372106,12,10637308,0,60,0.6504652500152588,72,72,0,72,72,72,0,72,0.25,False
14,96372106,12,10637309,0,60,0.05967092514038086,69,69,0,69,69,69,0,69,0.25,False
15,96372106,12,10637310,0,60,0.19916582107543945,72,72,0,72,72,72,0,72,0.25,False
16,96372106,12,10637311,0,60,0.041251182556152344,72,72,0,72,72,72,0,72,0.25,False
17,96372106,12,10637312,0,60,7.146390199661255,61,61,0,61,61,61,0,61,0.25,False
18,96372106,12,10637313,0,60,0.29696035385131836,76,76,0,76,76,76,0,76,0.25,False
19,96372106,12,10637314,0,60,20.173392057418823,70,70,0,70,70,70,0,70,0.25,False
20,96372106,12,10637315,0,60,0.3400688171386719,86,86,0,86,86,86,0,86,0.25,False
21,96372106,12,10637316,0,60,0.12913298606872559,71,71,0,71,71,71,0,71,0.25,False
22,96372106,12,10637317,0,60,0.07312345504760742,64,64,0,64,64,64,0,64,0.25,False
23,96372106,12,10637318,0,60,0.04817390441894531,63,63,0,63,63,63,0,63,0.25,False
24,96372106,12,10637319,0,60,2.6139392852783203,65,65,0,65,65,65,0,65,0.25,False
25,96372106,12,10637320,0,60,0.04906606674194336,58,58,0,58,58,58,0,58,0.25,False
26,96372106,12,10637321,0,60,0.23176860809326172,67,67,0,67,67,67,0,67,0.25,False
27,96372106,12,10637322,0,60,0.9806239604949951,69,69,0,69,69,69,0,69,0.25,False
28,96372106,12,10637323,0,60,38.504992961883545,71,71,0,71,71,71,0,71,0.25,False
29,96372106,12,10637324,0,60,0.06583738327026367,54,54,0,54,54,54,0,54,0.25,False
30,96372106,12,10637325,0,60,0.3268890380859375,58,58,0,58,58,58,0,58,0.25,False
31,96372106,12,10637326,0,60,1.0189719200134277,66,66,0,66,66,66,0,66,0.25,False
32,96372106,12,10637327,0,60,0.5261218547821045,60,60,0,60,60,60,0,60,0.25,False
33,96372106,12,10637328,0,60,4.450572490692139,71,71,0,71,71,71,0,71,0.25,False
34,96372106,12,10637329,0,60,0.1006932258605957,78,78,0,78,78,78,0,78,0.25,False
35,96372106,12,10637330,0,60,0.35942554473876953,71,71,0,71,71,71,0,71,0.25,False
36,96372106,12,10637331,0,60,0.03924679756164551,54,54,0,54,54,54,0,54,0.25,False
37,96372106,12,10637332,0,60,0.02825164794921875,47,47,0,47,47,47,0,47,0.25,False
38,96372106,12,10637333,0,60,0.038960933685302734,64,64,0,64,64,64,0,64,0.25,False
39,96372106,12,10637334,0,60,0.1069343090057373,70,70,0,70,70,70,0,70,0.25,False
40,96372106,12,10637335,0,60,0.020945310592651367,53,53,0,53,53,53,0,53,0.25,False
41,96372106,12,10637336,0,60,0.17680859565734863,92,92,0,92,92,92,0,92,0.25,False
42,96372106,12,10637337,0,60,0.05067944526672363,55,55,0,55,55,55,0,55,0.25,False
43,96372106,12,10637338,0,60,0.0404515266418457,67,67,0,67,67,67,0,67,0.25,False
44,96372106,12,10637339,0,60,0.1932368278503418,81,81,0,81,81,81,0,81,0.25,False
45,96372106,12,10637340,0,60,0.6757502555847168,74,74,0,74,74,74,0,74,0.25,False
46,96372106,12,10637341,0,60,0.6035399436950684,62,62,0,62,62,62,0,62,0.25,False
47,96372106,12,10637342,0,60,0.733057975769043,65,65,0,65,65,65,0,65,0.25,False
48,96372106,12,10637343,0,60,0.05288052558898926,56,56,0,56,56,56,0,56,0.25,False
49,96372106,12,10637344,0,60,1.2221710681915283,62,62,0,62,62,62,0,62,0.25,False
50,96372106,12,10637345,0,60,31.573620557785034,75,75,0,75,75,75,0,75,0.25,False
