Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,octu Min Cost,octu Max Cost,octu uncertainty,Sensing Probability,Communication
1,96372106,8,10637296,2,60,0.32912564277648926,54,90,36,60,74,14,0.5,True
2,96372106,8,10637297,2,60,6.12066912651062,73,101,28,86,88,2,0.5,True
3,96372106,8,10637298,2,60,13.167593717575073,69,95,26,76,81,5,0.5,True
4,96372106,8,10637299,2,60,11.693546056747437,79,109,30,87,93,6,0.5,True
5,96372106,8,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,0.5,True
6,96372106,8,10637301,2,60,2.638535737991333,56,86,30,68,77,9,0.5,True
7,96372106,8,10637302,2,60,20.385454416275024,81,114,33,90,98,8,0.5,True
8,96372106,8,10637303,2,60,0.1431751251220703,52,88,36,68,74,6,0.5,True
9,96372106,8,10637304,2,60,0.14885258674621582,50,71,21,60,60,0,0.5,True
10,96372106,8,10637305,2,60,3.4968905448913574,60,93,33,67,75,8,0.5,True
11,96372106,8,10637306,2,60,11.455931901931763,69,99,30,84,87,3,0.5,True
12,96372106,8,10637307,2,60,4.844104528427124,75,106,31,82,86,4,0.5,True
13,96372106,8,10637308,2,60,40.17447018623352,82,116,34,97,101,4,0.5,True
14,96372106,8,10637309,2,60,0.25195813179016113,63,88,25,70,76,6,0.5,True
15,96372106,8,10637310,2,60,-1,-1,-1,-1,-1,-1,-1,0.5,True
16,96372106,8,10637311,2,60,0.14253449440002441,61,96,35,74,80,6,0.5,True
17,96372106,8,10637312,2,60,3.442453622817993,56,79,23,63,68,5,0.5,True
18,96372106,8,10637313,2,60,2.137486457824707,69,104,35,88,95,7,0.5,True
19,96372106,8,10637314,2,60,1.5721476078033447,77,110,33,90,94,4,0.5,True
20,96372106,8,10637315,2,60,-1,-1,-1,-1,-1,-1,-1,0.5,True
21,96372106,8,10637316,2,60,13.170800924301147,80,112,32,93,103,10,0.5,True
22,96372106,8,10637317,2,60,0.14658546447753906,68,102,34,82,90,8,0.5,True
23,96372106,8,10637318,2,60,0.06083321571350098,49,76,27,68,69,1,0.5,True
24,96372106,8,10637319,2,60,-1,-1,-1,-1,-1,-1,-1,0.5,True
25,96372106,8,10637320,2,60,0.13562273979187012,47,74,27,53,59,6,0.5,True
26,96372106,8,10637321,2,60,0.6572418212890625,58,90,32,74,78,4,0.5,True
27,96372106,8,10637322,2,60,15.393815994262695,68,98,30,78,84,6,0.5,True
28,96372106,8,10637323,2,60,1.0232527256011963,74,97,23,89,90,1,0.5,True
29,96372106,8,10637324,2,60,1.304508924484253,53,70,17,58,61,3,0.5,True
30,96372106,8,10637325,2,60,0.8746345043182373,65,92,27,71,76,5,0.5,True
31,96372106,8,10637326,2,60,-1,-1,-1,-1,-1,-1,-1,0.5,True
32,96372106,8,10637327,2,60,0.06087088584899902,53,84,31,63,68,5,0.5,True
33,96372106,8,10637328,2,60,0.4816761016845703,69,97,28,84,88,4,0.5,True
34,96372106,8,10637329,2,60,0.20541644096374512,64,94,30,75,82,7,0.5,True
35,96372106,8,10637330,2,60,0.6083719730377197,70,105,35,83,93,10,0.5,True
36,96372106,8,10637331,2,60,0.5535187721252441,49,73,24,57,61,4,0.5,True
37,96372106,8,10637332,2,60,0.31818366050720215,48,67,19,53,58,5,0.5,True
38,96372106,8,10637333,2,60,4.129949331283569,67,91,24,67,75,8,0.5,True
39,96372106,8,10637334,2,60,0.13364219665527344,68,93,25,83,87,4,0.5,True
40,96372106,8,10637335,2,60,1.5488770008087158,55,84,29,68,70,2,0.5,True
41,96372106,8,10637336,2,60,0.9844012260437012,80,119,39,89,97,8,0.5,True
42,96372106,8,10637337,2,60,0.13367342948913574,52,74,22,60,65,5,0.5,True
43,96372106,8,10637338,2,60,8.500259160995483,64,93,29,73,79,6,0.5,True
44,96372106,8,10637339,2,60,-1,-1,-1,-1,-1,-1,-1,0.5,True
45,96372106,8,10637340,2,60,7.538804292678833,57,89,32,74,77,3,0.5,True
46,96372106,8,10637341,2,60,0.11768507957458496,55,86,31,69,74,5,0.5,True
47,96372106,8,10637342,2,60,0.25734543800354004,62,101,39,81,82,1,0.5,True
48,96372106,8,10637343,2,60,0.048892974853515625,46,75,29,60,60,0,0.5,True
49,96372106,8,10637344,2,60,8.995894432067871,60,89,29,78,82,4,0.5,True
50,96372106,8,10637345,2,60,-1,-1,-1,-1,-1,-1,-1,0.5,True
