Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,12,10637296,1,60,5.323758125305176,84,105,21,105,96,103,7,103,0.5,uniform,True
2,96372106,12,10637297,1,60,2.201140880584717,87,108,21,108,101,108,7,108,0.5,uniform,True
3,96372106,12,10637298,1,60,4.310442924499512,90,108,18,108,103,107,4,107,0.5,uniform,True
4,96372106,12,10637299,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
5,96372106,12,10637300,1,60,27.491479873657227,100,119,19,119,120,122,2,122,0.5,uniform,True
6,96372106,12,10637301,1,60,0.7828719615936279,76,96,20,96,95,98,3,98,0.5,uniform,True
7,96372106,12,10637302,1,60,11.530146598815918,106,127,21,127,127,130,3,130,0.5,uniform,True
8,96372106,12,10637303,1,60,0.35002613067626953,74,97,23,97,88,96,8,96,0.5,uniform,True
9,96372106,12,10637304,1,60,0.06383132934570312,55,74,19,74,71,75,4,75,0.5,uniform,True
10,96372106,12,10637305,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
11,96372106,12,10637306,1,60,16.651450872421265,92,110,18,110,100,106,6,106,0.5,uniform,True
12,96372106,12,10637307,1,60,8.629908084869385,84,106,22,106,101,106,5,106,0.5,uniform,True
13,96372106,12,10637308,1,60,2.4733834266662598,92,109,17,109,108,110,2,110,0.5,uniform,True
14,96372106,12,10637309,1,60,3.375969409942627,90,109,19,109,111,113,2,113,0.5,uniform,True
15,96372106,12,10637310,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
16,96372106,12,10637311,1,60,0.3720366954803467,87,109,22,109,107,110,3,110,0.5,uniform,True
17,96372106,12,10637312,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
18,96372106,12,10637313,1,60,3.4657583236694336,93,113,20,113,108,111,3,111,0.5,uniform,True
19,96372106,12,10637314,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
20,96372106,12,10637315,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
21,96372106,12,10637316,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
22,96372106,12,10637317,1,60,1.32344651222229,80,101,21,101,96,101,5,101,0.5,uniform,True
23,96372106,12,10637318,1,60,0.5724408626556396,75,99,24,99,93,98,5,98,0.5,uniform,True
24,96372106,12,10637319,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
25,96372106,12,10637320,1,60,0.14965391159057617,71,86,15,86,84,86,2,86,0.5,uniform,True
26,96372106,12,10637321,1,60,0.5405659675598145,80,103,23,103,97,100,3,100,0.5,uniform,True
27,96372106,12,10637322,1,60,4.353383302688599,84,104,20,104,103,106,3,106,0.5,uniform,True
28,96372106,12,10637323,1,60,13.709360361099243,86,103,17,103,97,102,5,102,0.5,uniform,True
29,96372106,12,10637324,1,60,2.9301609992980957,73,84,11,84,83,85,2,85,0.5,uniform,True
30,96372106,12,10637325,1,60,8.525198698043823,72,94,22,94,93,93,0,93,0.5,uniform,True
31,96372106,12,10637326,1,60,1.5000057220458984,84,104,20,104,102,106,4,106,0.5,uniform,True
32,96372106,12,10637327,1,60,1.568793535232544,75,91,16,91,86,90,4,90,0.5,uniform,True
33,96372106,12,10637328,1,60,31.94457244873047,90,112,22,112,101,111,10,111,0.5,uniform,True
34,96372106,12,10637329,1,60,3.715078115463257,92,119,27,119,107,116,9,116,0.5,uniform,True
35,96372106,12,10637330,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
36,96372106,12,10637331,1,60,0.8606836795806885,69,86,17,86,87,97,10,97,0.5,uniform,True
37,96372106,12,10637332,1,60,0.29917359352111816,58,69,11,69,64,69,5,69,0.5,uniform,True
38,96372106,12,10637333,1,60,0.8048543930053711,81,102,21,102,102,103,1,103,0.5,uniform,True
39,96372106,12,10637334,1,60,0.8836045265197754,86,107,21,107,103,109,6,109,0.5,uniform,True
40,96372106,12,10637335,1,60,0.2034766674041748,64,82,18,82,77,82,5,82,0.5,uniform,True
41,96372106,12,10637336,1,60,14.646793365478516,110,133,23,133,129,133,4,133,0.5,uniform,True
42,96372106,12,10637337,1,60,0.43878936767578125,65,84,19,84,82,84,2,84,0.5,uniform,True
43,96372106,12,10637338,1,60,1.828127384185791,78,98,20,98,95,99,4,99,0.5,uniform,True
44,96372106,12,10637339,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
45,96372106,12,10637340,1,60,13.51981520652771,91,110,19,110,103,107,4,107,0.5,uniform,True
46,96372106,12,10637341,1,60,0.4987175464630127,71,89,18,89,86,91,5,91,0.5,uniform,True
47,96372106,12,10637342,1,60,0.15857553482055664,79,97,18,97,95,98,3,98,0.5,uniform,True
48,96372106,12,10637343,1,60,0.6632344722747803,66,88,22,88,82,87,5,87,0.5,uniform,True
49,96372106,12,10637344,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,uniform,True
50,96372106,12,10637345,1,60,1.0242962837219238,93,113,20,113,110,116,6,116,0.5,uniform,True
