Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,5,10637296,4,60,0.07143640518188477,61,106,45,75,74,79,5,76,0.25,True
2,96372106,5,10637297,4,60,0.0070629119873046875,44,74,30,58,54,65,11,58,0.25,True
3,96372106,5,10637298,4,60,0.20453476905822754,59,114,55,87,84,92,8,87,0.25,True
4,96372106,5,10637299,4,60,43.875035762786865,66,115,49,87,70,89,19,82,0.25,True
5,96372106,5,10637300,4,60,29.35134768486023,94,127,33,105,95,105,10,99,0.25,True
6,96372106,5,10637301,4,60,0.048937082290649414,54,90,36,73,67,74,7,73,0.25,True
7,96372106,5,10637302,4,60,3.816404104232788,90,139,49,116,113,120,7,116,0.25,True
8,96372106,5,10637303,4,60,0.01227712631225586,50,90,40,69,59,84,25,69,0.25,True
9,96372106,5,10637304,4,60,0.22398114204406738,52,87,35,76,63,83,20,76,0.25,True
10,96372106,5,10637305,4,60,6.131492853164673,64,107,43,85,74,82,8,76,0.25,True
11,96372106,5,10637306,4,60,0.08752846717834473,47,99,52,72,63,81,18,71,0.25,True
12,96372106,5,10637307,4,60,0.06101870536804199,57,102,45,78,68,90,22,78,0.25,True
13,96372106,5,10637308,4,60,0.30486059188842773,62,110,48,83,65,98,33,83,0.25,True
14,96372106,5,10637309,4,60,9.359219789505005,63,99,36,74,63,86,23,77,0.25,True
15,96372106,5,10637310,4,60,40.263641595840454,76,123,47,98,86,113,27,95,0.25,True
16,96372106,5,10637311,4,60,0.051369667053222656,54,99,45,83,71,91,20,83,0.25,True
17,96372106,5,10637312,4,60,1.973130702972412,49,74,25,63,55,69,14,63,0.25,True
18,96372106,5,10637313,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,True
19,96372106,5,10637314,4,60,13.158573150634766,61,91,30,78,85,98,13,91,0.25,True
20,96372106,5,10637315,4,60,0.2343425750732422,67,110,43,92,91,94,3,92,0.25,True
21,96372106,5,10637316,4,60,58.16043448448181,70,117,47,96,79,108,29,95,0.25,True
22,96372106,5,10637317,4,60,0.04077887535095215,43,91,48,73,64,79,15,76,0.25,True
23,96372106,5,10637318,4,60,0.5747442245483398,51,101,50,75,58,77,19,71,0.25,True
24,96372106,5,10637319,4,60,6.292245626449585,72,112,40,94,82,100,18,93,0.25,True
25,96372106,5,10637320,4,60,0.021884679794311523,46,84,38,62,54,74,20,62,0.25,True
26,96372106,5,10637321,4,60,0.008839845657348633,38,80,42,55,50,67,17,55,0.25,True
27,96372106,5,10637322,4,60,0.5814497470855713,62,97,35,80,73,89,16,82,0.25,True
28,96372106,5,10637323,4,60,9.301694631576538,64,103,39,82,77,88,11,82,0.25,True
29,96372106,5,10637324,4,60,19.048759698867798,52,89,37,69,57,83,26,69,0.25,True
30,96372106,5,10637325,4,60,0.08090043067932129,42,75,33,55,55,62,7,56,0.25,True
31,96372106,5,10637326,4,60,0.21348834037780762,65,98,33,84,78,83,5,83,0.25,True
32,96372106,5,10637327,4,60,0.9115111827850342,59,100,41,84,75,88,13,84,0.25,True
33,96372106,5,10637328,4,60,0.08691191673278809,65,100,35,81,79,82,3,80,0.25,True
34,96372106,5,10637329,4,60,19.971803188323975,63,98,35,83,81,86,5,83,0.25,True
35,96372106,5,10637330,4,60,0.00931692123413086,40,80,40,67,52,72,20,67,0.25,True
36,96372106,5,10637331,4,60,0.014980554580688477,35,63,28,48,41,53,12,48,0.25,True
37,96372106,5,10637332,4,60,0.11635160446166992,42,80,38,53,46,72,26,53,0.25,True
38,96372106,5,10637333,4,60,0.33518409729003906,52,91,39,70,54,76,22,69,0.25,True
39,96372106,5,10637334,4,60,0.017171144485473633,48,86,38,65,57,79,22,65,0.25,True
40,96372106,5,10637335,4,60,0.002259492874145508,23,45,22,38,28,43,15,38,0.25,True
41,96372106,5,10637336,4,60,26.892252922058105,86,130,44,110,100,126,26,110,0.25,True
42,96372106,5,10637337,4,60,0.3010139465332031,41,76,35,60,49,75,26,60,0.25,True
43,96372106,5,10637338,4,60,0.028364181518554688,50,103,53,86,67,94,27,86,0.25,True
44,96372106,5,10637339,4,60,6.352141618728638,62,89,27,78,70,79,9,75,0.25,True
45,96372106,5,10637340,4,60,0.15533781051635742,51,85,34,70,59,79,20,70,0.25,True
46,96372106,5,10637341,4,60,0.013225555419921875,51,95,44,81,70,82,12,81,0.25,True
47,96372106,5,10637342,4,60,0.1942000389099121,48,82,34,63,60,72,12,63,0.25,True
48,96372106,5,10637343,4,60,0.06856703758239746,52,91,39,74,71,79,8,73,0.25,True
49,96372106,5,10637344,4,60,6.795542001724243,53,91,38,76,63,75,12,67,0.25,True
50,96372106,5,10637345,4,60,57.87538027763367,82,130,48,105,97,105,8,103,0.25,True
