Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,2,10637296,2,60,0.015833139419555664,17,29,12,29,29,29,0,29,0.75,uniform,False
2,96372106,2,10637297,2,60,0.009485244750976562,12,23,11,23,23,23,0,23,0.75,uniform,False
3,96372106,2,10637298,2,60,0.27838659286499023,22,38,16,38,38,38,0,38,0.75,uniform,False
4,96372106,2,10637299,2,60,0.02958965301513672,19,29,10,29,29,29,0,29,0.75,uniform,False
5,96372106,2,10637300,2,60,0.010551214218139648,16,28,12,28,27,28,1,28,0.75,uniform,False
6,96372106,2,10637301,2,60,0.006950855255126953,14,22,8,22,20,22,2,22,0.75,uniform,False
7,96372106,2,10637302,2,60,0.024039745330810547,20,34,14,34,30,34,4,34,0.75,uniform,False
8,96372106,2,10637303,2,60,0.007364749908447266,14,26,12,26,26,26,0,26,0.75,uniform,False
9,96372106,2,10637304,2,60,0.042383670806884766,19,29,10,29,29,29,0,29,0.75,uniform,False
10,96372106,2,10637305,2,60,0.03087306022644043,20,32,12,32,32,32,0,32,0.75,uniform,False
11,96372106,2,10637306,2,60,0.004353761672973633,7,12,5,12,12,12,0,12,0.75,uniform,False
12,96372106,2,10637307,2,60,0.009590387344360352,17,31,14,31,31,31,0,31,0.75,uniform,False
13,96372106,2,10637308,2,60,0.010354280471801758,11,19,8,19,19,19,0,19,0.75,uniform,False
14,96372106,2,10637309,2,60,0.03389692306518555,21,34,13,34,32,34,2,34,0.75,uniform,False
15,96372106,2,10637310,2,60,0.012062549591064453,15,24,9,24,22,24,2,24,0.75,uniform,False
16,96372106,2,10637311,2,60,0.005651950836181641,11,16,5,16,16,16,0,16,0.75,uniform,False
17,96372106,2,10637312,2,60,0.007847309112548828,10,20,10,20,20,20,0,20,0.75,uniform,False
18,96372106,2,10637313,2,60,0.009551048278808594,17,31,14,31,31,31,0,31,0.75,uniform,False
19,96372106,2,10637314,2,60,0.016275405883789062,17,26,9,26,24,26,2,26,0.75,uniform,False
20,96372106,2,10637315,2,60,0.006132841110229492,10,20,10,20,20,20,0,20,0.75,uniform,False
21,96372106,2,10637316,2,60,0.015133142471313477,21,32,11,32,32,32,0,32,0.75,uniform,False
22,96372106,2,10637317,2,60,0.012723445892333984,13,22,9,22,20,22,2,22,0.75,uniform,False
23,96372106,2,10637318,2,60,0.006992340087890625,12,22,10,22,22,22,0,22,0.75,uniform,False
24,96372106,2,10637319,2,60,0.012945413589477539,16,33,17,33,33,33,0,33,0.75,uniform,False
25,96372106,2,10637320,2,60,0.008288145065307617,7,13,6,13,13,13,0,13,0.75,uniform,False
26,96372106,2,10637321,2,60,0.008379459381103516,15,26,11,26,26,26,0,26,0.75,uniform,False
27,96372106,2,10637322,2,60,0.010396957397460938,9,11,2,11,11,11,0,11,0.75,uniform,False
28,96372106,2,10637323,2,60,0.023059606552124023,19,34,15,34,33,34,1,34,0.75,uniform,False
29,96372106,2,10637324,2,60,0.005480527877807617,5,9,4,9,9,9,0,9,0.75,uniform,False
30,96372106,2,10637325,2,60,0.012035131454467773,10,19,9,19,19,19,0,19,0.75,uniform,False
31,96372106,2,10637326,2,60,0.007330179214477539,15,21,6,21,21,21,0,21,0.75,uniform,False
32,96372106,2,10637327,2,60,0.010965585708618164,14,20,6,20,19,19,0,19,0.75,uniform,False
33,96372106,2,10637328,2,60,0.015548467636108398,17,23,6,23,23,23,0,23,0.75,uniform,False
34,96372106,2,10637329,2,60,0.0049228668212890625,10,13,3,13,13,13,0,13,0.75,uniform,False
35,96372106,2,10637330,2,60,0.005792140960693359,7,12,5,12,12,12,0,12,0.75,uniform,False
36,96372106,2,10637331,2,60,0.012038230895996094,16,28,12,28,28,28,0,28,0.75,uniform,False
37,96372106,2,10637332,2,60,0.008984088897705078,10,16,6,16,16,16,0,16,0.75,uniform,False
38,96372106,2,10637333,2,60,0.006295204162597656,12,22,10,22,22,22,0,22,0.75,uniform,False
39,96372106,2,10637334,2,60,0.00904989242553711,13,24,11,24,24,24,0,24,0.75,uniform,False
40,96372106,2,10637335,2,60,0.001863718032836914,2,3,1,3,3,3,0,3,0.75,uniform,False
41,96372106,2,10637336,2,60,0.01166081428527832,19,30,11,30,30,30,0,30,0.75,uniform,False
42,96372106,2,10637337,2,60,0.07005906105041504,17,27,10,27,23,27,4,27,0.75,uniform,False
43,96372106,2,10637338,2,60,0.020081520080566406,19,27,8,27,27,27,0,27,0.75,uniform,False
44,96372106,2,10637339,2,60,0.10336899757385254,11,19,8,19,19,19,0,19,0.75,uniform,False
45,96372106,2,10637340,2,60,0.00801229476928711,16,27,11,27,27,27,0,27,0.75,uniform,False
46,96372106,2,10637341,2,60,0.006419181823730469,13,20,7,20,18,20,2,20,0.75,uniform,False
47,96372106,2,10637342,2,60,0.0038084983825683594,10,14,4,14,14,14,0,14,0.75,uniform,False
48,96372106,2,10637343,2,60,0.007278919219970703,12,23,11,23,22,23,1,23,0.75,uniform,False
49,96372106,2,10637344,2,60,0.008118152618408203,15,28,13,28,28,28,0,28,0.75,uniform,False
50,96372106,2,10637345,2,60,0.03731179237365723,19,37,18,37,37,37,0,37,0.75,uniform,False
