Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,6,10637296,1,60,0.026892423629760742,37,52,15,42,44,47,3,44,0.5,uniform,True
2,96372106,6,10637297,1,60,0.09275245666503906,37,45,8,43,42,43,1,42,0.5,uniform,True
3,96372106,6,10637298,1,60,0.06382870674133301,41,47,6,43,43,45,2,43,0.5,uniform,True
4,96372106,6,10637299,1,60,1.2317285537719727,47,63,16,55,51,52,1,52,0.5,uniform,True
5,96372106,6,10637300,1,60,0.7649281024932861,54,66,12,63,62,63,1,63,0.5,uniform,True
6,96372106,6,10637301,1,60,0.05984020233154297,32,46,14,41,40,41,1,40,0.5,uniform,True
7,96372106,6,10637302,1,60,0.08577609062194824,52,72,20,64,63,64,1,63,0.5,uniform,True
8,96372106,6,10637303,1,60,0.010970115661621094,32,41,9,35,34,35,1,35,0.5,uniform,True
9,96372106,6,10637304,1,60,0.033879756927490234,33,45,12,37,35,40,5,38,0.5,uniform,True
10,96372106,6,10637305,1,60,0.23836326599121094,40,52,12,47,45,48,3,47,0.5,uniform,True
11,96372106,6,10637306,1,60,0.10073256492614746,40,54,14,44,42,46,4,43,0.5,uniform,True
12,96372106,6,10637307,1,60,0.09175539016723633,44,62,18,52,51,53,2,52,0.5,uniform,True
13,96372106,6,10637308,1,60,0.11146283149719238,44,55,11,50,47,50,3,49,0.5,uniform,True
14,96372106,6,10637309,1,60,0.05086708068847656,33,47,14,38,39,41,2,40,0.5,uniform,True
15,96372106,6,10637310,1,60,3.604358673095703,51,65,14,59,56,61,5,59,0.5,uniform,True
16,96372106,6,10637311,1,60,0.016959667205810547,42,56,14,50,47,52,5,50,0.5,uniform,True
17,96372106,6,10637312,1,60,0.043882131576538086,33,44,11,38,37,38,1,38,0.5,uniform,True
18,96372106,6,10637313,1,60,0.11768507957458496,42,55,13,48,48,49,1,48,0.5,uniform,True
19,96372106,6,10637314,1,60,0.28623175621032715,46,59,13,53,52,55,3,54,0.5,uniform,True
20,96372106,6,10637315,1,60,0.039893150329589844,46,66,20,55,52,56,4,54,0.5,uniform,True
21,96372106,6,10637316,1,60,0.8148410320281982,53,73,20,64,61,65,4,64,0.5,uniform,True
22,96372106,6,10637317,1,60,0.03588461875915527,39,51,12,46,43,44,1,44,0.5,uniform,True
23,96372106,6,10637318,1,60,0.014950275421142578,27,36,9,33,32,33,1,33,0.5,uniform,True
24,96372106,6,10637319,1,60,0.1216745376586914,51,65,14,58,57,58,1,57,0.5,uniform,True
25,96372106,6,10637320,1,60,0.012930870056152344,30,39,9,34,33,37,4,34,0.5,uniform,True
26,96372106,6,10637321,1,60,0.028912067413330078,32,44,12,39,34,39,5,37,0.5,uniform,True
27,96372106,6,10637322,1,60,0.14161920547485352,39,48,9,44,44,45,1,44,0.5,uniform,True
28,96372106,6,10637323,1,60,0.0309298038482666,37,49,12,44,43,44,1,44,0.5,uniform,True
29,96372106,6,10637324,1,60,0.0139617919921875,35,45,10,41,42,43,1,43,0.5,uniform,True
30,96372106,6,10637325,1,60,0.015944719314575195,34,48,14,39,38,38,0,38,0.5,uniform,True
31,96372106,6,10637326,1,60,0.15160036087036133,48,62,14,55,57,57,0,57,0.5,uniform,True
32,96372106,6,10637327,1,60,0.13068628311157227,42,55,13,47,46,48,2,47,0.5,uniform,True
33,96372106,6,10637328,1,60,0.027924776077270508,46,60,14,50,49,53,4,51,0.5,uniform,True
34,96372106,6,10637329,1,60,0.12964820861816406,44,56,12,49,48,51,3,48,0.5,uniform,True
35,96372106,6,10637330,1,60,0.027930021286010742,36,51,15,44,44,44,0,44,0.5,uniform,True
36,96372106,6,10637331,1,60,0.04194331169128418,29,38,9,34,33,35,2,34,0.5,uniform,True
37,96372106,6,10637332,1,60,0.018950700759887695,32,45,13,37,36,40,4,37,0.5,uniform,True
38,96372106,6,10637333,1,60,0.3181295394897461,40,48,8,43,42,43,1,42,0.5,uniform,True
39,96372106,6,10637334,1,60,0.02393651008605957,40,56,16,45,45,45,0,45,0.5,uniform,True
40,96372106,6,10637335,1,60,0.01296687126159668,22,27,5,23,23,24,1,23,0.5,uniform,True
41,96372106,6,10637336,1,60,0.13962697982788086,56,70,14,62,62,64,2,63,0.5,uniform,True
42,96372106,6,10637337,1,60,0.01795172691345215,34,44,10,39,37,37,0,37,0.5,uniform,True
43,96372106,6,10637338,1,60,0.1406548023223877,44,55,11,49,54,55,1,54,0.5,uniform,True
44,96372106,6,10637339,1,60,1.812150478363037,44,58,14,54,53,55,2,54,0.5,uniform,True
45,96372106,6,10637340,1,60,0.02592945098876953,35,46,11,44,43,44,1,44,0.5,uniform,True
46,96372106,6,10637341,1,60,0.025966167449951172,37,49,12,43,42,43,1,43,0.5,uniform,True
47,96372106,6,10637342,1,60,0.011967897415161133,34,42,8,40,40,40,0,40,0.5,uniform,True
48,96372106,6,10637343,1,60,0.01396322250366211,32,41,9,36,35,38,3,36,0.5,uniform,True
49,96372106,6,10637344,1,60,0.09375143051147461,37,50,13,43,42,44,2,43,0.5,uniform,True
50,96372106,6,10637345,1,60,0.09347009658813477,53,69,16,61,63,65,2,63,0.5,uniform,True
