Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,7,10637296,0,60,0.04816031455993652,39,39,0,39,39,39,0,39,0.75,True
2,96372106,7,10637297,0,60,0.028045654296875,36,36,0,36,36,36,0,36,0.75,True
3,96372106,7,10637298,0,60,0.009008169174194336,38,38,0,38,38,38,0,38,0.75,True
4,96372106,7,10637299,0,60,0.021300077438354492,49,49,0,49,49,49,0,49,0.75,True
5,96372106,7,10637300,0,60,0.0188751220703125,51,51,0,51,51,51,0,51,0.75,True
6,96372106,7,10637301,0,60,0.04546332359313965,33,33,0,33,33,33,0,33,0.75,True
7,96372106,7,10637302,0,60,0.03235673904418945,50,50,0,50,50,50,0,50,0.75,True
8,96372106,7,10637303,0,60,0.04056048393249512,38,38,0,38,38,38,0,38,0.75,True
9,96372106,7,10637304,0,60,0.012042522430419922,32,32,0,32,32,32,0,32,0.75,True
10,96372106,7,10637305,0,60,0.06858158111572266,37,37,0,37,37,37,0,37,0.75,True
11,96372106,7,10637306,0,60,0.04300498962402344,39,39,0,39,39,39,0,39,0.75,True
12,96372106,7,10637307,0,60,0.03390908241271973,43,43,0,43,43,43,0,43,0.75,True
13,96372106,7,10637308,0,60,0.059085845947265625,46,46,0,46,48,48,0,48,0.75,True
14,96372106,7,10637309,0,60,0.010222673416137695,37,37,0,37,37,37,0,37,0.75,True
15,96372106,7,10637310,0,60,0.03437447547912598,47,47,0,47,47,47,0,47,0.75,True
16,96372106,7,10637311,0,60,0.029560565948486328,42,42,0,42,42,42,0,42,0.75,True
17,96372106,7,10637312,0,60,0.031722068786621094,31,31,0,31,31,31,0,31,0.75,True
18,96372106,7,10637313,0,60,0.05941653251647949,43,43,0,43,43,43,0,43,0.75,True
19,96372106,7,10637314,0,60,0.06974554061889648,46,46,0,46,46,46,0,46,0.75,True
20,96372106,7,10637315,0,60,0.0796663761138916,54,54,0,54,56,56,0,56,0.75,True
21,96372106,7,10637316,0,60,0.08013796806335449,49,49,0,49,49,49,0,49,0.75,True
22,96372106,7,10637317,0,60,0.025173664093017578,43,43,0,43,43,43,0,43,0.75,True
23,96372106,7,10637318,0,60,0.009804010391235352,30,30,0,30,30,30,0,30,0.75,True
24,96372106,7,10637319,0,60,0.25487709045410156,49,49,0,49,49,49,0,49,0.75,True
25,96372106,7,10637320,0,60,0.005366325378417969,28,28,0,28,28,28,0,28,0.75,True
26,96372106,7,10637321,0,60,0.03010249137878418,33,33,0,33,34,34,0,34,0.75,True
27,96372106,7,10637322,0,60,0.06046700477600098,44,44,0,44,44,44,0,44,0.75,True
28,96372106,7,10637323,0,60,0.044504404067993164,45,45,0,45,45,45,0,45,0.75,True
29,96372106,7,10637324,0,60,0.04018735885620117,33,33,0,33,33,33,0,33,0.75,True
30,96372106,7,10637325,0,60,0.018070220947265625,34,34,0,34,34,34,0,34,0.75,True
31,96372106,7,10637326,0,60,0.03853487968444824,45,45,0,45,45,45,0,45,0.75,True
32,96372106,7,10637327,0,60,0.012932062149047852,36,36,0,36,36,36,0,36,0.75,True
33,96372106,7,10637328,0,60,0.09999632835388184,45,45,0,45,45,45,0,45,0.75,True
34,96372106,7,10637329,0,60,0.030031442642211914,40,40,0,40,40,40,0,40,0.75,True
35,96372106,7,10637330,0,60,0.026842355728149414,41,41,0,41,41,41,0,41,0.75,True
36,96372106,7,10637331,0,60,0.015016317367553711,30,30,0,30,30,30,0,30,0.75,True
37,96372106,7,10637332,0,60,0.011701345443725586,31,31,0,31,31,31,0,31,0.75,True
38,96372106,7,10637333,0,60,0.00760197639465332,31,31,0,31,31,31,0,31,0.75,True
39,96372106,7,10637334,0,60,0.009947538375854492,40,40,0,40,40,40,0,40,0.75,True
40,96372106,7,10637335,0,60,0.010395526885986328,30,30,0,30,30,30,0,30,0.75,True
41,96372106,7,10637336,0,60,0.02269721031188965,55,55,0,55,55,55,0,55,0.75,True
42,96372106,7,10637337,0,60,0.010957956314086914,28,28,0,28,28,28,0,28,0.75,True
43,96372106,7,10637338,0,60,0.01825404167175293,41,41,0,41,41,41,0,41,0.75,True
44,96372106,7,10637339,0,60,0.03490757942199707,44,44,0,44,44,44,0,44,0.75,True
45,96372106,7,10637340,0,60,0.011024236679077148,34,34,0,34,34,34,0,34,0.75,True
46,96372106,7,10637341,0,60,0.009991168975830078,39,39,0,39,39,39,0,39,0.75,True
47,96372106,7,10637342,0,60,0.023061037063598633,36,36,0,36,36,36,0,36,0.75,True
48,96372106,7,10637343,0,60,0.011274337768554688,30,30,0,30,30,30,0,30,0.75,True
49,96372106,7,10637344,0,60,0.08003807067871094,35,35,0,35,35,35,0,35,0.75,True
50,96372106,7,10637345,0,60,0.01959967613220215,50,50,0,50,50,50,0,50,0.75,True
