Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,13,10637296,0,60,0.19850730895996094,71,71,0,71,71,71,0,71,1.0,False
2,96372106,13,10637297,0,60,0.08479452133178711,72,72,0,72,72,72,0,72,1.0,False
3,96372106,13,10637298,0,60,0.7888906002044678,77,77,0,77,77,77,0,77,1.0,False
4,96372106,13,10637299,0,60,0.24635839462280273,74,74,0,74,74,74,0,74,1.0,False
5,96372106,13,10637300,0,60,0.38400840759277344,83,83,0,83,83,83,0,83,1.0,False
6,96372106,13,10637301,0,60,0.10670161247253418,67,67,0,67,67,67,0,67,1.0,False
7,96372106,13,10637302,0,60,0.05385875701904297,86,86,0,86,86,86,0,86,1.0,False
8,96372106,13,10637303,0,60,0.05283308029174805,68,68,0,68,68,68,0,68,1.0,False
9,96372106,13,10637304,0,60,0.05584859848022461,57,57,0,57,57,57,0,57,1.0,False
10,96372106,13,10637305,0,60,1.618668556213379,71,71,0,71,71,71,0,71,1.0,False
11,96372106,13,10637306,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
12,96372106,13,10637307,0,60,0.08676695823669434,71,71,0,71,71,71,0,71,1.0,False
13,96372106,13,10637308,0,60,0.6013920307159424,79,79,0,79,79,79,0,79,1.0,False
14,96372106,13,10637309,0,60,0.0827794075012207,79,79,0,79,79,79,0,79,1.0,False
15,96372106,13,10637310,0,60,0.19247102737426758,73,73,0,73,73,73,0,73,1.0,False
16,96372106,13,10637311,0,60,0.10372209548950195,83,83,0,83,83,83,0,83,1.0,False
17,96372106,13,10637312,0,60,6.814777135848999,69,69,0,69,69,69,0,69,1.0,False
18,96372106,13,10637313,0,60,0.2712266445159912,79,79,0,79,79,79,0,79,1.0,False
19,96372106,13,10637314,0,60,33.222155809402466,79,79,0,79,79,79,0,79,1.0,False
20,96372106,13,10637315,0,60,0.36901307106018066,92,92,0,92,92,92,0,92,1.0,False
21,96372106,13,10637316,0,60,0.1027212142944336,80,80,0,80,80,80,0,80,1.0,False
22,96372106,13,10637317,0,60,0.1426551342010498,66,66,0,66,66,66,0,66,1.0,False
23,96372106,13,10637318,0,60,0.1436166763305664,66,66,0,66,66,66,0,66,1.0,False
24,96372106,13,10637319,0,60,2.671856641769409,72,72,0,72,72,72,0,72,1.0,False
25,96372106,13,10637320,0,60,0.05382394790649414,61,61,0,61,61,61,0,61,1.0,False
26,96372106,13,10637321,0,60,0.22240924835205078,75,75,0,75,75,75,0,75,1.0,False
27,96372106,13,10637322,0,60,0.8298349380493164,74,74,0,74,74,74,0,74,1.0,False
28,96372106,13,10637323,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
29,96372106,13,10637324,0,60,0.10372233390808105,62,62,0,62,62,62,0,62,1.0,False
30,96372106,13,10637325,0,60,0.3281726837158203,64,64,0,64,64,64,0,64,1.0,False
31,96372106,13,10637326,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
32,96372106,13,10637327,0,60,0.5395569801330566,67,67,0,67,67,67,0,67,1.0,False
33,96372106,13,10637328,0,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,False
34,96372106,13,10637329,0,60,0.11968564987182617,82,82,0,82,82,82,0,82,1.0,False
35,96372106,13,10637330,0,60,0.38692331314086914,77,77,0,77,77,77,0,77,1.0,False
36,96372106,13,10637331,0,60,0.04488015174865723,58,58,0,58,58,58,0,58,1.0,False
37,96372106,13,10637332,0,60,0.03890395164489746,55,55,0,55,55,55,0,55,1.0,False
38,96372106,13,10637333,0,60,0.044883012771606445,70,70,0,70,70,70,0,70,1.0,False
39,96372106,13,10637334,0,60,0.10074472427368164,74,74,0,74,74,74,0,74,1.0,False
40,96372106,13,10637335,0,60,0.031900882720947266,58,58,0,58,58,58,0,58,1.0,False
41,96372106,13,10637336,0,60,0.20148777961730957,97,97,0,97,97,97,0,97,1.0,False
42,96372106,13,10637337,0,60,0.0668020248413086,62,62,0,62,62,62,0,62,1.0,False
43,96372106,13,10637338,0,60,0.04092597961425781,75,75,0,75,75,75,0,75,1.0,False
44,96372106,13,10637339,0,60,0.25628209114074707,85,85,0,85,85,85,0,85,1.0,False
45,96372106,13,10637340,0,60,1.2147116661071777,79,79,0,79,79,79,0,79,1.0,False
46,96372106,13,10637341,0,60,0.6303119659423828,64,64,0,64,64,64,0,64,1.0,False
47,96372106,13,10637342,0,60,7.268543481826782,73,73,0,73,73,73,0,73,1.0,False
48,96372106,13,10637343,0,60,0.05681157112121582,60,60,0,60,60,60,0,60,1.0,False
49,96372106,13,10637344,0,60,13.836004257202148,69,69,0,69,69,69,0,69,1.0,False
50,96372106,13,10637345,0,60,23.24780297279358,76,76,0,76,76,76,0,76,1.0,False
