Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Communication
1,96372106,2,10637296,1,60,0.005084991455078125,14,23,9,20,20,20,0,20,1.0,False
2,96372106,2,10637297,1,60,0.00498652458190918,12,15,3,14,14,14,0,14,1.0,False
3,96372106,2,10637298,1,60,0.010970830917358398,20,26,6,24,24,24,0,24,1.0,False
4,96372106,2,10637299,1,60,0.018913745880126953,17,24,7,24,24,24,0,24,1.0,False
5,96372106,2,10637300,1,60,0.004863262176513672,15,18,3,18,18,18,0,18,1.0,False
6,96372106,2,10637301,1,60,0.002023935317993164,11,19,8,15,15,15,0,15,1.0,False
7,96372106,2,10637302,1,60,0.021074295043945312,18,25,7,20,20,20,0,20,1.0,False
8,96372106,2,10637303,1,60,0.002985715866088867,13,18,5,18,18,18,0,18,1.0,False
9,96372106,2,10637304,1,60,0.015017509460449219,15,22,7,18,18,18,0,18,1.0,False
10,96372106,2,10637305,1,60,0.00897669792175293,16,23,7,20,20,20,0,20,1.0,False
11,96372106,2,10637306,1,60,0.001995086669921875,6,12,6,9,9,9,0,9,1.0,False
12,96372106,2,10637307,1,60,0.0029916763305664062,14,25,11,20,20,20,0,20,1.0,False
13,96372106,2,10637308,1,60,0.004010677337646484,11,17,6,14,14,14,0,14,1.0,False
14,96372106,2,10637309,1,60,0.017760753631591797,18,26,8,18,18,18,0,18,1.0,False
15,96372106,2,10637310,1,60,0.0039937496185302734,13,23,10,17,17,17,0,17,1.0,False
16,96372106,2,10637311,1,60,0.00099945068359375,9,12,3,10,10,10,0,10,1.0,False
17,96372106,2,10637312,1,60,0.001986265182495117,10,14,4,11,11,11,0,11,1.0,False
18,96372106,2,10637313,1,60,0.002991914749145508,14,21,7,16,16,16,0,16,1.0,False
19,96372106,2,10637314,1,60,0.014892101287841797,16,20,4,17,17,17,0,17,1.0,False
20,96372106,2,10637315,1,60,0.002989053726196289,10,17,7,15,15,15,0,15,1.0,False
21,96372106,2,10637316,1,60,0.003989696502685547,16,27,11,24,24,24,0,24,1.0,False
22,96372106,2,10637317,1,60,0.0029511451721191406,12,16,4,14,14,14,0,14,1.0,False
23,96372106,2,10637318,1,60,0.0030279159545898438,10,15,5,14,14,14,0,14,1.0,False
24,96372106,2,10637319,1,60,0.0030210018157958984,16,24,8,20,20,20,0,20,1.0,False
25,96372106,2,10637320,1,60,0.001995086669921875,7,10,3,9,9,9,0,9,1.0,False
26,96372106,2,10637321,1,60,0.002985715866088867,13,15,2,13,13,13,0,13,1.0,False
27,96372106,2,10637322,1,60,0.0029921531677246094,8,10,2,10,10,10,0,10,1.0,False
28,96372106,2,10637323,1,60,0.0049877166748046875,18,24,6,20,20,20,0,20,1.0,False
29,96372106,2,10637324,1,60,0.0018749237060546875,5,6,1,6,6,6,0,6,1.0,False
30,96372106,2,10637325,1,60,0.002972126007080078,10,17,7,13,13,13,0,13,1.0,False
31,96372106,2,10637326,1,60,0.0030510425567626953,12,16,4,15,15,15,0,15,1.0,False
32,96372106,2,10637327,1,60,0.004026889801025391,11,15,4,11,11,11,0,11,1.0,False
33,96372106,2,10637328,1,60,0.004986286163330078,12,18,6,14,14,14,0,14,1.0,False
34,96372106,2,10637329,1,60,0.002894163131713867,7,13,6,11,11,11,0,11,1.0,False
35,96372106,2,10637330,1,60,0.0019392967224121094,7,8,1,7,7,7,0,7,1.0,False
36,96372106,2,10637331,1,60,0.0030007362365722656,13,21,8,17,17,17,0,17,1.0,False
37,96372106,2,10637332,1,60,0.0020105838775634766,9,12,3,10,10,10,0,10,1.0,False
38,96372106,2,10637333,1,60,0.0029535293579101562,11,16,5,12,12,12,0,12,1.0,False
39,96372106,2,10637334,1,60,0.002019643783569336,11,17,6,14,14,14,0,14,1.0,False
40,96372106,2,10637335,1,60,0.0009474754333496094,2,2,0,2,2,2,0,2,1.0,False
41,96372106,2,10637336,1,60,0.005009651184082031,17,22,5,19,19,19,0,19,1.0,False
42,96372106,2,10637337,1,60,0.00597834587097168,14,21,7,19,19,19,0,19,1.0,False
43,96372106,2,10637338,1,60,0.007975339889526367,16,26,10,20,20,20,0,20,1.0,False
44,96372106,2,10637339,1,60,0.010972738265991211,10,12,2,11,11,11,0,11,1.0,False
45,96372106,2,10637340,1,60,0.0029802322387695312,13,20,7,16,16,16,0,16,1.0,False
46,96372106,2,10637341,1,60,0.002982616424560547,11,16,5,15,15,15,0,15,1.0,False
47,96372106,2,10637342,1,60,0.0020041465759277344,9,9,0,9,9,9,0,9,1.0,False
48,96372106,2,10637343,1,60,0.001959562301635742,10,15,5,14,14,14,0,14,1.0,False
49,96372106,2,10637344,1,60,0.0019812583923339844,13,19,6,17,17,17,0,17,1.0,False
50,96372106,2,10637345,1,60,0.005978822708129883,18,26,8,21,21,21,0,21,1.0,False
