Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,9,10637296,0,60,0.0938882827758789,45,45,0,45,45,45,0,45,0.5,uniform,True
2,96372106,9,10637297,0,60,0.14544367790222168,52,52,0,52,54,54,0,54,0.5,uniform,True
3,96372106,9,10637298,0,60,0.059073448181152344,49,49,0,49,49,49,0,49,0.5,uniform,True
4,96372106,9,10637299,0,60,0.04707932472229004,56,56,0,56,56,56,0,56,0.5,uniform,True
5,96372106,9,10637300,0,60,0.35410404205322266,64,64,0,64,64,64,0,64,0.5,uniform,True
6,96372106,9,10637301,0,60,0.13483953475952148,41,41,0,41,41,41,0,41,0.5,uniform,True
7,96372106,9,10637302,0,60,0.1018533706665039,62,62,0,62,62,62,0,62,0.5,uniform,True
8,96372106,9,10637303,0,60,0.10683679580688477,46,46,0,46,46,46,0,46,0.5,uniform,True
9,96372106,9,10637304,0,60,0.023889780044555664,38,38,0,38,38,38,0,38,0.5,uniform,True
10,96372106,9,10637305,0,60,0.19769835472106934,53,53,0,53,53,53,0,53,0.5,uniform,True
11,96372106,9,10637306,0,60,0.06896376609802246,51,51,0,51,51,51,0,51,0.5,uniform,True
12,96372106,9,10637307,0,60,0.1499333381652832,52,52,0,52,52,52,0,52,0.5,uniform,True
13,96372106,9,10637308,0,60,0.09801220893859863,59,59,0,59,59,59,0,59,0.5,uniform,True
14,96372106,9,10637309,0,60,0.07873320579528809,51,51,0,51,51,51,0,51,0.5,uniform,True
15,96372106,9,10637310,0,60,0.12636089324951172,55,55,0,55,55,55,0,55,0.5,uniform,True
16,96372106,9,10637311,0,60,0.058034420013427734,52,52,0,52,52,52,0,52,0.5,uniform,True
17,96372106,9,10637312,0,60,0.19095420837402344,43,43,0,43,43,43,0,43,0.5,uniform,True
18,96372106,9,10637313,0,60,0.07222342491149902,55,55,0,55,55,55,0,55,0.5,uniform,True
19,96372106,9,10637314,0,60,0.5478954315185547,57,57,0,57,57,57,0,57,0.5,uniform,True
20,96372106,9,10637315,0,60,0.07793974876403809,67,67,0,67,69,69,0,69,0.5,uniform,True
21,96372106,9,10637316,0,60,0.22443652153015137,54,54,0,54,54,54,0,54,0.5,uniform,True
22,96372106,9,10637317,0,60,0.04781937599182129,54,54,0,54,54,54,0,54,0.5,uniform,True
23,96372106,9,10637318,0,60,0.029977798461914062,42,42,0,42,42,42,0,42,0.5,uniform,True
24,96372106,9,10637319,0,60,0.12381505966186523,55,55,0,55,55,55,0,55,0.5,uniform,True
25,96372106,9,10637320,0,60,0.03753829002380371,40,40,0,40,40,40,0,40,0.5,uniform,True
26,96372106,9,10637321,0,60,0.09178376197814941,46,46,0,46,46,46,0,46,0.5,uniform,True
27,96372106,9,10637322,0,60,0.17693257331848145,53,53,0,53,53,53,0,53,0.5,uniform,True
28,96372106,9,10637323,0,60,1.061877727508545,59,59,0,59,59,59,0,59,0.5,uniform,True
29,96372106,9,10637324,0,60,0.08196306228637695,39,39,0,39,39,39,0,39,0.5,uniform,True
30,96372106,9,10637325,0,60,0.04596686363220215,47,47,0,47,47,47,0,47,0.5,uniform,True
31,96372106,9,10637326,0,60,0.0703573226928711,55,55,0,55,55,55,0,55,0.5,uniform,True
32,96372106,9,10637327,0,60,0.02530670166015625,44,44,0,44,44,44,0,44,0.5,uniform,True
33,96372106,9,10637328,0,60,0.2718980312347412,49,49,0,49,49,49,0,49,0.5,uniform,True
34,96372106,9,10637329,0,60,0.0923914909362793,52,52,0,52,52,52,0,52,0.5,uniform,True
35,96372106,9,10637330,0,60,0.04584336280822754,54,54,0,54,54,54,0,54,0.5,uniform,True
36,96372106,9,10637331,0,60,0.03505253791809082,42,42,0,42,42,42,0,42,0.5,uniform,True
37,96372106,9,10637332,0,60,0.04376649856567383,37,37,0,37,37,37,0,37,0.5,uniform,True
38,96372106,9,10637333,0,60,0.022992372512817383,49,49,0,49,49,49,0,49,0.5,uniform,True
39,96372106,9,10637334,0,60,0.0519261360168457,50,50,0,50,49,49,0,49,0.5,uniform,True
40,96372106,9,10637335,0,60,0.02469944953918457,42,42,0,42,42,42,0,42,0.5,uniform,True
41,96372106,9,10637336,0,60,0.07254385948181152,67,67,0,67,67,67,0,67,0.5,uniform,True
42,96372106,9,10637337,0,60,0.04657292366027832,38,38,0,38,38,38,0,38,0.5,uniform,True
43,96372106,9,10637338,0,60,0.026997089385986328,50,50,0,50,50,50,0,50,0.5,uniform,True
44,96372106,9,10637339,0,60,0.12494087219238281,61,61,0,61,62,62,0,62,0.5,uniform,True
45,96372106,9,10637340,0,60,0.4362356662750244,45,45,0,45,45,45,0,45,0.5,uniform,True
46,96372106,9,10637341,0,60,0.06092643737792969,48,48,0,48,48,48,0,48,0.5,uniform,True
47,96372106,9,10637342,0,60,0.07691073417663574,51,51,0,51,51,51,0,51,0.5,uniform,True
48,96372106,9,10637343,0,60,0.03704357147216797,43,43,0,43,43,43,0,43,0.5,uniform,True
49,96372106,9,10637344,0,60,0.7673659324645996,48,48,0,48,48,48,0,48,0.5,uniform,True
50,96372106,9,10637345,0,60,0.09917664527893066,59,59,0,59,59,59,0,59,0.5,uniform,True
