Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,10,10637296,1,60,2.523193120956421,0.0049860477447509766,62,81,19,81,62,81,19,81,0.0,max,False
2,96372106,10,10637297,1,60,4.924167633056641,0.002992391586303711,69,91,22,91,69,91,22,91,0.0,max,False
3,96372106,10,10637298,1,60,1.7818193435668945,0.003988742828369141,70,89,19,89,70,89,19,89,0.0,max,False
4,96372106,10,10637299,1,60,239.8146722316742,0.003989458084106445,90,118,28,118,90,118,28,118,0.0,max,False
5,96372106,10,10637300,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,False
6,96372106,10,10637301,1,60,1.5029683113098145,0.00500035285949707,54,77,23,77,54,77,23,77,0.0,max,False
7,96372106,10,10637302,1,60,1.2142283916473389,1.220212459564209,13,20,7,134,107,134,27,134,0.0,max,False
8,96372106,10,10637303,1,60,0.4600701332092285,0.002991914749145508,56,75,19,75,56,75,19,75,0.0,max,False
9,96372106,10,10637304,1,60,0.1188511848449707,0.002991914749145508,46,65,19,65,46,65,19,65,0.0,max,False
10,96372106,10,10637305,1,60,0.07694196701049805,0.08192873001098633,13,18,5,101,79,101,22,101,0.0,max,False
