Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,8,10637296,0,60,0.07716679573059082,44,44,0,44,44,44,0,44,0.25,uniform,False
2,96372106,8,10637297,0,60,0.1375713348388672,47,47,0,47,47,47,0,47,0.25,uniform,False
3,96372106,8,10637298,0,60,0.03885769844055176,44,44,0,44,44,44,0,44,0.25,uniform,False
4,96372106,8,10637299,0,60,0.040386199951171875,52,52,0,52,52,52,0,52,0.25,uniform,False
5,96372106,8,10637300,0,60,0.043920040130615234,55,55,0,55,55,55,0,55,0.25,uniform,False
6,96372106,8,10637301,0,60,0.07738375663757324,40,40,0,40,40,40,0,40,0.25,uniform,False
7,96372106,8,10637302,0,60,0.05820131301879883,56,56,0,56,56,56,0,56,0.25,uniform,False
8,96372106,8,10637303,0,60,0.0936882495880127,42,42,0,42,42,42,0,42,0.25,uniform,False
9,96372106,8,10637304,0,60,0.03394889831542969,33,33,0,33,33,33,0,33,0.25,uniform,False
10,96372106,8,10637305,0,60,0.17647576332092285,41,41,0,41,41,41,0,41,0.25,uniform,False
11,96372106,8,10637306,0,60,0.059388160705566406,48,48,0,48,48,48,0,48,0.25,uniform,False
12,96372106,8,10637307,0,60,0.07803893089294434,46,46,0,46,46,46,0,46,0.25,uniform,False
13,96372106,8,10637308,0,60,0.15888690948486328,54,54,0,54,54,54,0,54,0.25,uniform,False
14,96372106,8,10637309,0,60,0.02710103988647461,42,42,0,42,42,42,0,42,0.25,uniform,False
15,96372106,8,10637310,0,60,0.09805893898010254,51,51,0,51,51,51,0,51,0.25,uniform,False
16,96372106,8,10637311,0,60,0.06721377372741699,47,47,0,47,47,47,0,47,0.25,uniform,False
17,96372106,8,10637312,0,60,0.11349701881408691,38,38,0,38,38,38,0,38,0.25,uniform,False
18,96372106,8,10637313,0,60,0.08278799057006836,49,49,0,49,49,49,0,49,0.25,uniform,False
19,96372106,8,10637314,0,60,0.21851181983947754,50,50,0,50,50,50,0,50,0.25,uniform,False
20,96372106,8,10637315,0,60,0.1509089469909668,62,62,0,62,62,62,0,62,0.25,uniform,False
21,96372106,8,10637316,0,60,0.17226433753967285,52,52,0,52,52,52,0,52,0.25,uniform,False
22,96372106,8,10637317,0,60,0.05577969551086426,49,49,0,49,49,49,0,49,0.25,uniform,False
23,96372106,8,10637318,0,60,0.02914118766784668,36,36,0,36,36,36,0,36,0.25,uniform,False
24,96372106,8,10637319,0,60,0.2005469799041748,52,52,0,52,52,52,0,52,0.25,uniform,False
25,96372106,8,10637320,0,60,0.022167205810546875,32,32,0,32,32,32,0,32,0.25,uniform,False
26,96372106,8,10637321,0,60,0.10749292373657227,41,41,0,41,41,41,0,41,0.25,uniform,False
27,96372106,8,10637322,0,60,0.36051511764526367,50,50,0,50,50,50,0,50,0.25,uniform,False
28,96372106,8,10637323,0,60,0.06945967674255371,53,53,0,53,53,53,0,53,0.25,uniform,False
29,96372106,8,10637324,0,60,0.08301925659179688,34,34,0,34,34,34,0,34,0.25,uniform,False
30,96372106,8,10637325,0,60,0.05404996871948242,40,40,0,40,40,40,0,40,0.25,uniform,False
31,96372106,8,10637326,0,60,0.13355088233947754,54,54,0,54,54,54,0,54,0.25,uniform,False
32,96372106,8,10637327,0,60,0.02258920669555664,39,39,0,39,39,39,0,39,0.25,uniform,False
33,96372106,8,10637328,0,60,0.588447093963623,48,48,0,48,48,48,0,48,0.25,uniform,False
34,96372106,8,10637329,0,60,0.061449289321899414,45,45,0,45,45,45,0,45,0.25,uniform,False
35,96372106,8,10637330,0,60,0.07507133483886719,50,50,0,50,50,50,0,50,0.25,uniform,False
36,96372106,8,10637331,0,60,0.05260038375854492,34,34,0,34,34,34,0,34,0.25,uniform,False
37,96372106,8,10637332,0,60,0.02402186393737793,33,33,0,33,33,33,0,33,0.25,uniform,False
38,96372106,8,10637333,0,60,0.035280466079711914,42,42,0,42,42,42,0,42,0.25,uniform,False
39,96372106,8,10637334,0,60,0.022545576095581055,44,44,0,44,44,44,0,44,0.25,uniform,False
40,96372106,8,10637335,0,60,0.042501211166381836,35,35,0,35,35,35,0,35,0.25,uniform,False
41,96372106,8,10637336,0,60,0.05583333969116211,59,59,0,59,59,59,0,59,0.25,uniform,False
42,96372106,8,10637337,0,60,0.06384444236755371,36,36,0,36,36,36,0,36,0.25,uniform,False
43,96372106,8,10637338,0,60,0.0419468879699707,48,48,0,48,48,48,0,48,0.25,uniform,False
44,96372106,8,10637339,0,60,0.07872605323791504,56,56,0,56,56,56,0,56,0.25,uniform,False
45,96372106,8,10637340,0,60,0.22745156288146973,41,41,0,41,41,41,0,41,0.25,uniform,False
46,96372106,8,10637341,0,60,0.029453754425048828,44,44,0,44,44,44,0,44,0.25,uniform,False
47,96372106,8,10637342,0,60,0.03544735908508301,44,44,0,44,44,44,0,44,0.25,uniform,False
48,96372106,8,10637343,0,60,0.04282426834106445,38,38,0,38,38,38,0,38,0.25,uniform,False
49,96372106,8,10637344,0,60,0.34250569343566895,43,43,0,43,43,43,0,43,0.25,uniform,False
50,96372106,8,10637345,0,60,0.0580601692199707,53,53,0,53,53,53,0,53,0.25,uniform,False
