Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,10,10637296,1,60,0.03436398506164551,0.16893911361694336,65,80,15,72,71,71,0,71,1.0,uniform,Min Worst Case,True,57,86
2,96372106,10,10637297,1,60,0.12105894088745117,0.17475318908691406,71,89,18,82,80,80,0,80,1.0,uniform,Min Worst Case,True,63,89
3,96372106,10,10637298,1,60,0.14107155799865723,0.25421643257141113,74,84,10,79,79,79,0,79,1.0,uniform,Min Worst Case,True,63,84
4,96372106,10,10637299,1,60,0.1049051284790039,0.2242116928100586,74,95,21,91,86,86,0,86,1.0,uniform,Min Worst Case,True,63,103
5,96372106,10,10637300,1,60,0.24593186378479004,1.9148108959197998,80,98,18,90,92,92,0,92,1.0,uniform,Min Worst Case,True,68,99
6,96372106,10,10637301,1,60,0.1917273998260498,0.28000450134277344,58,70,12,64,63,63,0,63,1.0,uniform,Min Worst Case,True,50,73
7,96372106,10,10637302,1,60,0.6297986507415771,0.8995475769042969,86,106,20,94,94,94,0,94,1.0,uniform,Min Worst Case,True,75,111
8,96372106,10,10637303,1,60,0.005135059356689453,0.019945859909057617,57,75,18,66,66,66,0,66,1.0,uniform,Min Worst Case,True,54,79
9,96372106,10,10637304,1,60,0.006484508514404297,0.02266240119934082,47,65,18,58,57,57,0,57,1.0,uniform,Min Worst Case,True,44,68
10,96372106,10,10637305,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Worst Case,True,-1,-1
11,96372106,10,10637306,1,60,1.3033180236816406,5.358543395996094,73,86,13,80,76,76,0,76,1.0,uniform,Min Worst Case,True,59,96
12,96372106,10,10637307,1,60,2.670269012451172,2.783691883087158,73,90,17,79,73,73,0,73,1.0,uniform,Min Worst Case,True,61,94
13,96372106,10,10637308,1,60,0.03464245796203613,0.15204572677612305,78,100,22,88,90,90,0,90,1.0,uniform,Min Worst Case,True,72,104
14,96372106,10,10637309,1,60,0.09488701820373535,0.1930251121520996,77,97,20,87,84,84,0,84,1.0,uniform,Min Worst Case,True,67,100
15,96372106,10,10637310,1,60,1.2830479145050049,3.956068277359009,79,97,18,85,87,87,0,87,1.0,uniform,Min Worst Case,True,69,103
16,96372106,10,10637311,1,60,0.02504563331604004,0.21276569366455078,70,87,17,79,80,80,0,80,1.0,uniform,Min Worst Case,True,64,88
17,96372106,10,10637312,1,60,0.042388916015625,0.07983160018920898,56,68,12,58,59,59,0,59,1.0,uniform,Min Worst Case,True,50,65
18,96372106,10,10637313,1,60,0.06407642364501953,0.21618294715881348,77,96,19,90,90,90,0,90,1.0,uniform,Min Worst Case,True,68,104
19,96372106,10,10637314,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Worst Case,True,-1,-1
20,96372106,10,10637315,1,60,0.13391757011413574,0.7275075912475586,85,102,17,90,88,88,0,88,1.0,uniform,Min Worst Case,True,73,113
21,96372106,10,10637316,1,60,2.887582540512085,4.691516876220703,82,99,17,89,86,86,0,86,1.0,uniform,Min Worst Case,True,65,103
22,96372106,10,10637317,1,60,0.07751655578613281,0.17638683319091797,76,94,18,82,82,82,0,82,1.0,uniform,Min Worst Case,True,68,98
23,96372106,10,10637318,1,60,0.014473199844360352,0.043946266174316406,56,75,19,65,63,63,0,63,1.0,uniform,Min Worst Case,True,52,77
24,96372106,10,10637319,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Worst Case,True,-1,-1
25,96372106,10,10637320,1,60,0.013340950012207031,0.06379008293151855,60,74,14,66,64,64,0,64,1.0,uniform,Min Worst Case,True,54,80
26,96372106,10,10637321,1,60,17.2618088722229,16.380767107009888,67,81,14,71,68,68,0,68,1.0,uniform,Min Worst Case,True,55,81
27,96372106,10,10637322,1,60,0.19629621505737305,0.39133763313293457,69,86,17,77,74,74,0,74,1.0,uniform,Min Worst Case,True,59,85
28,96372106,10,10637323,1,60,2.6363160610198975,2.983309507369995,80,99,19,86,87,87,0,87,1.0,uniform,Min Worst Case,True,67,99
29,96372106,10,10637324,1,60,0.055626869201660156,0.17779898643493652,57,69,12,63,63,63,0,63,1.0,uniform,Min Worst Case,True,51,70
30,96372106,10,10637325,1,60,0.537482738494873,0.609663724899292,61,81,20,66,66,66,0,66,1.0,uniform,Min Worst Case,True,53,83
31,96372106,10,10637326,1,60,0.130112886428833,0.40996456146240234,73,91,18,84,84,84,0,84,1.0,uniform,Min Worst Case,True,65,94
32,96372106,10,10637327,1,60,0.02592158317565918,0.04790067672729492,61,78,17,68,66,66,0,66,1.0,uniform,Min Worst Case,True,54,82
33,96372106,10,10637328,1,60,0.7750463485717773,0.8224625587463379,68,85,17,78,77,77,0,77,1.0,uniform,Min Worst Case,True,59,88
34,96372106,10,10637329,1,60,0.03649544715881348,0.06544184684753418,63,85,22,70,71,71,0,71,1.0,uniform,Min Worst Case,True,58,91
35,96372106,10,10637330,1,60,1.8081388473510742,1.7177236080169678,78,94,16,85,87,87,0,87,1.0,uniform,Min Worst Case,True,67,94
