Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,7,10637296,0,60,0.010109663009643555,0.0022249221801757812,39,39,0,39,39,39,0,39,0.0,uniform,Min Best Case,False
2,96372106,7,10637297,0,60,0.00545811653137207,0.0018091201782226562,36,36,0,36,36,36,0,36,0.0,uniform,Min Best Case,False
3,96372106,7,10637298,0,60,0.0013248920440673828,0.0018851757049560547,38,38,0,38,38,38,0,38,0.0,uniform,Min Best Case,False
4,96372106,7,10637299,0,60,0.0034210681915283203,0.001950979232788086,49,49,0,49,49,49,0,49,0.0,uniform,Min Best Case,False
5,96372106,7,10637300,0,60,0.0030715465545654297,0.0021572113037109375,51,51,0,51,51,51,0,51,0.0,uniform,Min Best Case,False
6,96372106,7,10637301,0,60,0.005269289016723633,0.002403736114501953,33,33,0,33,33,33,0,33,0.0,uniform,Min Best Case,False
7,96372106,7,10637302,0,60,0.0039746761322021484,0.002465486526489258,50,50,0,50,50,50,0,50,0.0,uniform,Min Best Case,False
8,96372106,7,10637303,0,60,0.00650787353515625,0.0020983219146728516,38,38,0,38,38,38,0,38,0.0,uniform,Min Best Case,False
9,96372106,7,10637304,0,60,0.002147197723388672,0.001733541488647461,32,32,0,32,32,32,0,32,0.0,uniform,Min Best Case,False
10,96372106,7,10637305,0,60,0.01816725730895996,0.0018868446350097656,37,37,0,37,37,37,0,37,0.0,uniform,Min Best Case,False
11,96372106,7,10637306,0,60,0.00553584098815918,0.002427816390991211,39,39,0,39,39,39,0,39,0.0,uniform,Min Best Case,False
12,96372106,7,10637307,0,60,0.003710031509399414,0.0021240711212158203,43,43,0,43,43,43,0,43,0.0,uniform,Min Best Case,False
13,96372106,7,10637308,0,60,0.0077550411224365234,0.002022981643676758,46,46,0,46,46,46,0,46,0.0,uniform,Min Best Case,False
14,96372106,7,10637309,0,60,0.0013871192932128906,0.0019562244415283203,37,37,0,37,37,37,0,37,0.0,uniform,Min Best Case,False
15,96372106,7,10637310,0,60,0.004258394241333008,0.002294778823852539,47,47,0,47,47,47,0,47,0.0,uniform,Min Best Case,False
16,96372106,7,10637311,0,60,0.004340171813964844,0.0023157596588134766,42,42,0,42,42,42,0,42,0.0,uniform,Min Best Case,False
17,96372106,7,10637312,0,60,0.006733417510986328,0.0016739368438720703,31,31,0,31,31,31,0,31,0.0,uniform,Min Best Case,False
18,96372106,7,10637313,0,60,0.010142087936401367,0.002251863479614258,43,43,0,43,43,43,0,43,0.0,uniform,Min Best Case,False
19,96372106,7,10637314,0,60,0.01819920539855957,0.002092123031616211,46,46,0,46,46,46,0,46,0.0,uniform,Min Best Case,False
20,96372106,7,10637315,0,60,0.023621082305908203,0.0026006698608398438,54,54,0,54,54,54,0,54,0.0,uniform,Min Best Case,False
21,96372106,7,10637316,0,60,0.011284351348876953,0.002073049545288086,49,49,0,49,49,49,0,49,0.0,uniform,Min Best Case,False
22,96372106,7,10637317,0,60,0.002801656723022461,0.0021805763244628906,43,43,0,43,43,43,0,43,0.0,uniform,Min Best Case,False
23,96372106,7,10637318,0,60,0.0016069412231445312,0.0017719268798828125,30,30,0,30,30,30,0,30,0.0,uniform,Min Best Case,False
24,96372106,7,10637319,0,60,0.43209147453308105,0.0022521018981933594,49,49,0,49,49,49,0,49,0.0,uniform,Min Best Case,False
