Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,7,10637296,2,60,0.005768775939941406,0.007666110992431641,49,80,31,80,80,80,0,80,1.0,max,Min Best Case,False,48,79
2,96372106,7,10637297,2,60,14.468498945236206,0.006899595260620117,54,75,21,75,75,75,0,75,1.0,max,Min Best Case,False,47,86
3,96372106,7,10637298,2,60,0.4629380702972412,0.00716400146484375,54,84,30,84,83,83,0,83,1.0,max,Min Best Case,False,48,78
4,96372106,7,10637299,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,max,Min Best Case,False,-1,-1
5,96372106,7,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,max,Min Best Case,False,-1,-1
6,96372106,7,10637301,2,60,0.0618891716003418,0.007340431213378906,43,69,26,69,69,69,0,69,1.0,max,Min Best Case,False,39,67
7,96372106,7,10637302,2,60,101.00250482559204,0.010537862777709961,67,105,38,105,104,104,0,104,1.0,max,Min Best Case,False,58,105
8,96372106,7,10637303,2,60,0.011606454849243164,0.007555961608886719,46,79,33,79,77,77,0,77,1.0,max,Min Best Case,False,43,78
9,96372106,7,10637304,2,60,0.017868995666503906,0.005312204360961914,48,69,21,69,69,69,0,69,1.0,max,Min Best Case,False,44,71
10,96372106,7,10637305,2,60,27.11061954498291,0.007075071334838867,55,83,28,83,82,82,0,82,1.0,max,Min Best Case,False,46,80
11,96372106,7,10637306,2,60,3.714259147644043,0.009613037109375,52,85,33,85,85,85,0,85,1.0,max,Min Best Case,False,46,84
12,96372106,7,10637307,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,max,Min Best Case,False,-1,-1
13,96372106,7,10637308,2,60,7.707302570343018,0.010221242904663086,63,104,41,104,102,102,0,102,1.0,max,Min Best Case,False,56,96
14,96372106,7,10637309,2,60,0.38394975662231445,0.006567955017089844,53,77,24,77,77,77,0,77,1.0,max,Min Best Case,False,48,76
15,96372106,7,10637310,2,60,4.830719947814941,0.011425256729125977,66,103,37,103,100,100,0,100,1.0,max,Min Best Case,False,60,104
16,96372106,7,10637311,2,60,0.004930257797241211,0.006403207778930664,55,85,30,85,85,85,0,85,1.0,max,Min Best Case,False,53,84
17,96372106,7,10637312,2,60,4.989988565444946,0.006247520446777344,42,68,26,68,68,68,0,68,1.0,max,Min Best Case,False,35,66
18,96372106,7,10637313,2,60,4.94213080406189,0.008495330810546875,61,95,34,95,92,92,0,92,1.0,max,Min Best Case,False,53,95
19,96372106,7,10637314,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,max,Min Best Case,False,-1,-1
20,96372106,7,10637315,2,60,41.032198667526245,0.012089252471923828,67,111,44,111,111,111,0,111,1.0,max,Min Best Case,False,60,109
21,96372106,7,10637316,2,60,33.78500485420227,0.009339570999145508,74,108,34,108,108,108,0,108,1.0,max,Min Best Case,False,66,104
22,96372106,7,10637317,2,60,0.07634663581848145,0.007874727249145508,59,88,29,88,88,88,0,88,1.0,max,Min Best Case,False,56,89
23,96372106,7,10637318,2,60,0.005166769027709961,0.005361318588256836,39,67,28,67,67,67,0,67,1.0,max,Min Best Case,False,37,65
24,96372106,7,10637319,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,max,Min Best Case,False,-1,-1
25,96372106,7,10637320,2,60,0.00864267349243164,0.004339694976806641,40,63,23,63,63,63,0,63,1.0,max,Min Best Case,False,38,63
26,96372106,7,10637321,2,60,0.1541156768798828,0.004812002182006836,46,74,28,74,73,73,0,73,1.0,max,Min Best Case,False,40,70
27,96372106,7,10637322,2,60,0.5245001316070557,0.010093212127685547,57,90,33,90,88,88,0,88,1.0,max,Min Best Case,False,52,80
28,96372106,7,10637323,2,60,0.1609327793121338,0.012420892715454102,57,90,33,90,89,89,0,89,1.0,max,Min Best Case,False,53,86
29,96372106,7,10637324,2,60,2.888847827911377,0.006249427795410156,47,67,20,67,66,66,0,66,1.0,max,Min Best Case,False,38,67
30,96372106,7,10637325,2,60,0.17803740501403809,0.00633692741394043,49,78,29,78,77,77,0,77,1.0,max,Min Best Case,False,44,76
31,96372106,7,10637326,2,60,92.4475450515747,0.008604288101196289,68,100,32,100,100,100,0,100,1.0,max,Min Best Case,False,61,106
32,96372106,7,10637327,2,60,0.003240346908569336,0.0055637359619140625,50,80,30,80,79,79,0,79,1.0,max,Min Best Case,False,48,77
33,96372106,7,10637328,2,60,0.15290403366088867,0.006855487823486328,62,97,35,97,97,97,0,97,1.0,max,Min Best Case,False,60,104
34,96372106,7,10637329,2,60,10.29388952255249,0.007849454879760742,57,86,29,86,85,85,0,85,1.0,max,Min Best Case,False,53,88
35,96372106,7,10637330,2,60,0.1482558250427246,0.008561849594116211,54,91,37,91,91,91,0,91,1.0,max,Min Best Case,False,51,88
36,96372106,7,10637331,2,60,0.10865950584411621,0.006399393081665039,42,70,28,70,70,70,0,70,1.0,max,Min Best Case,False,37,66
37,96372106,7,10637332,2,60,0.07798647880554199,0.005105495452880859,43,66,23,66,66,66,0,66,1.0,max,Min Best Case,False,39,60
38,96372106,7,10637333,2,60,2.5562586784362793,0.006127119064331055,48,75,27,75,74,74,0,74,1.0,max,Min Best Case,False,41,73
39,96372106,7,10637334,2,60,0.013280630111694336,0.0063860416412353516,60,86,26,86,86,86,0,86,1.0,max,Min Best Case,False,58,92
40,96372106,7,10637335,2,60,0.02631664276123047,0.007696866989135742,42,69,27,69,69,69,0,69,1.0,max,Min Best Case,False,40,68
41,96372106,7,10637336,2,60,149.68462085723877,0.011227846145629883,71,115,44,115,112,112,0,112,1.0,max,Min Best Case,False,62,114
42,96372106,7,10637337,2,60,0.010319709777832031,0.0042917728424072266,39,58,19,58,58,58,0,58,1.0,max,Min Best Case,False,37,61
