Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,7,10637296,4,60,7.567261695861816,0.09275174140930176,73,123,50,123,122,127,5,127,0.5,max,True
2,96372106,7,10637297,4,60,17.64898943901062,2.3507111072540283,72,135,63,135,114,120,6,120,0.5,max,True
3,96372106,7,10637298,4,60,2.816927194595337,0.0359036922454834,69,141,72,141,130,140,10,140,0.5,max,True
4,96372106,7,10637299,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
5,96372106,7,10637300,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
6,96372106,7,10637301,4,60,1.640334129333496,0.03291130065917969,62,116,54,116,113,115,2,115,0.5,max,True
7,96372106,7,10637302,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
8,96372106,7,10637303,4,60,8.863349199295044,0.41483640670776367,74,132,58,132,115,127,12,127,0.5,max,True
9,96372106,7,10637304,4,60,104.7872850894928,0.0747988224029541,63,119,56,119,110,110,0,110,0.5,max,True
10,96372106,7,10637305,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
11,96372106,7,10637306,4,60,290.1570339202881,0.08573794364929199,67,136,69,136,129,135,6,135,0.5,max,True
12,96372106,7,10637307,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
13,96372106,7,10637308,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
14,96372106,7,10637309,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
15,96372106,7,10637310,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
16,96372106,7,10637311,4,60,1.262544870376587,0.04388284683227539,77,136,59,136,131,136,5,136,0.5,max,True
17,96372106,7,10637312,4,60,276.980446100235,0.34108781814575195,63,114,51,114,112,114,2,114,0.5,max,True
18,96372106,7,10637313,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
19,96372106,7,10637314,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
20,96372106,7,10637315,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
21,96372106,7,10637316,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
22,96372106,7,10637317,4,60,3.1352121829986572,0.0578455924987793,79,134,55,134,125,139,14,139,0.5,max,True
23,96372106,7,10637318,4,60,0.8884873390197754,0.13563919067382812,57,89,32,89,79,88,9,88,0.5,max,True
24,96372106,7,10637319,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
25,96372106,7,10637320,4,60,0.561981201171875,0.06382966041564941,61,107,46,107,104,112,8,112,0.5,max,True
26,96372106,7,10637321,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
27,96372106,7,10637322,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
28,96372106,7,10637323,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
29,96372106,7,10637324,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
30,96372106,7,10637325,4,60,65.10306167602539,0.0559084415435791,66,118,52,118,111,118,7,118,0.5,max,True
31,96372106,7,10637326,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
32,96372106,7,10637327,4,60,19.87275981903076,0.044829607009887695,68,126,58,126,119,123,4,123,0.5,max,True
33,96372106,7,10637328,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
34,96372106,7,10637329,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
35,96372106,7,10637330,4,60,103.01716566085815,1.085150957107544,76,142,66,142,128,136,8,136,0.5,max,True
36,96372106,7,10637331,4,60,0.7494752407073975,0.013962268829345703,54,99,45,99,92,99,7,99,0.5,max,True
37,96372106,7,10637332,4,60,38.608681440353394,0.021940946578979492,65,115,50,115,102,113,11,113,0.5,max,True
38,96372106,7,10637333,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
39,96372106,7,10637334,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
40,96372106,7,10637335,4,60,1.1870782375335693,0.03793525695800781,58,111,53,111,92,111,19,111,0.5,max,True
41,96372106,7,10637336,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
42,96372106,7,10637337,4,60,2.6262590885162354,0.03786110877990723,50,91,41,91,69,90,21,90,0.5,max,True
43,96372106,7,10637338,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
44,96372106,7,10637339,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
45,96372106,7,10637340,4,60,175.0964994430542,0.03191351890563965,71,110,39,110,93,107,14,107,0.5,max,True
46,96372106,7,10637341,4,60,3.909822463989258,0.04587697982788086,79,147,68,147,138,145,7,145,0.5,max,True
47,96372106,7,10637342,4,60,162.0221610069275,0.5235650539398193,69,125,56,125,99,124,25,124,0.5,max,True
48,96372106,7,10637343,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
49,96372106,7,10637344,4,60,238.29340243339539,0.024933338165283203,64,120,56,120,119,119,0,119,0.5,max,True
50,96372106,7,10637345,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,True
