Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,7,10637296,1,60,1.4097137451171875,0.02129673957824707,321,416,95,376,321,416,95,376,0.0,uniform,Min Best Case,False
2,96372106,7,10637297,1,60,0.8048231601715088,0.017975330352783203,329,412,83,370,329,412,83,370,0.0,uniform,Min Best Case,False
3,96372106,7,10637298,1,60,1.1808335781097412,0.01771235466003418,266,340,74,303,266,340,74,303,0.0,uniform,Min Best Case,False
4,96372106,7,10637299,1,60,0.07677793502807617,0.018904685974121094,279,359,80,313,279,359,80,313,0.0,uniform,Min Best Case,False
5,96372106,7,10637300,1,60,5.770819664001465,0.016930341720581055,332,413,81,369,332,413,81,369,0.0,uniform,Min Best Case,False
6,96372106,7,10637301,1,60,0.009924173355102539,0.01689887046813965,230,287,57,260,230,287,57,260,0.0,uniform,Min Best Case,False
7,96372106,7,10637302,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Best Case,False
8,96372106,7,10637303,1,60,0.028932809829711914,0.012965679168701172,227,284,57,262,227,284,57,262,0.0,uniform,Min Best Case,False
9,96372106,7,10637304,1,60,0.006981372833251953,0.009938478469848633,187,237,50,207,187,237,50,207,0.0,uniform,Min Best Case,False
10,96372106,7,10637305,1,60,4.525205612182617,0.011992454528808594,252,317,65,282,252,317,65,282,0.0,uniform,Min Best Case,False
11,96372106,7,10637306,1,60,0.015993595123291016,0.010934829711914062,200,246,46,221,200,246,46,221,0.0,uniform,Min Best Case,False
12,96372106,7,10637307,1,60,0.19411206245422363,0.016952037811279297,289,363,74,332,289,363,74,332,0.0,uniform,Min Best Case,False
13,96372106,7,10637308,1,60,13.391997337341309,0.022934675216674805,300,365,65,331,300,365,65,331,0.0,uniform,Min Best Case,False
14,96372106,7,10637309,1,60,0.03503584861755371,0.01798701286315918,245,311,66,274,245,311,66,274,0.0,uniform,Min Best Case,False
15,96372106,7,10637310,1,60,11.004544258117676,0.01898956298828125,258,324,66,288,258,324,66,288,0.0,uniform,Min Best Case,False
16,96372106,7,10637311,1,60,0.07607293128967285,0.02199840545654297,216,273,57,245,216,273,57,245,0.0,uniform,Min Best Case,False
17,96372106,7,10637312,1,60,24.229012966156006,0.016951322555541992,274,349,75,304,274,349,75,304,0.0,uniform,Min Best Case,False
18,96372106,7,10637313,1,60,8.10532259941101,0.01599431037902832,337,426,89,380,337,426,89,380,0.0,uniform,Min Best Case,False
19,96372106,7,10637314,1,60,1.3781445026397705,0.018949508666992188,333,418,85,364,333,418,85,364,0.0,uniform,Min Best Case,False
20,96372106,7,10637315,1,60,4.767855644226074,0.023879051208496094,215,264,49,244,215,264,49,244,0.0,uniform,Min Best Case,False
21,96372106,7,10637316,1,60,0.05188941955566406,0.0264737606048584,313,401,88,362,313,401,88,362,0.0,uniform,Min Best Case,False
22,96372106,7,10637317,1,60,0.05786609649658203,0.016954421997070312,277,359,82,322,277,359,82,322,0.0,uniform,Min Best Case,False
23,96372106,7,10637318,1,60,0.0069844722747802734,0.010026693344116211,162,201,39,179,162,201,39,179,0.0,uniform,Min Best Case,False
24,96372106,7,10637319,1,60,0.01688981056213379,0.014960527420043945,225,283,58,252,225,283,58,252,0.0,uniform,Min Best Case,False
25,96372106,7,10637320,1,60,0.01196742057800293,0.019974231719970703,319,393,74,364,319,393,74,364,0.0,uniform,Min Best Case,False
26,96372106,7,10637321,1,60,0.5472757816314697,0.020502090454101562,263,333,70,296,263,333,70,296,0.0,uniform,Min Best Case,False
27,96372106,7,10637322,1,60,0.0318455696105957,0.019861936569213867,202,254,52,240,202,254,52,240,0.0,uniform,Min Best Case,False
28,96372106,7,10637323,1,60,0.05091452598571777,0.019896984100341797,295,373,78,341,295,373,78,341,0.0,uniform,Min Best Case,False
29,96372106,7,10637324,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Best Case,False
30,96372106,7,10637325,1,60,6.888753652572632,0.016982555389404297,308,388,80,346,308,388,80,346,0.0,uniform,Min Best Case,False
31,96372106,7,10637326,1,60,0.0059812068939208984,0.007948637008666992,186,251,65,219,186,251,65,219,0.0,uniform,Min Best Case,False
32,96372106,7,10637327,1,60,0.35125064849853516,0.017405033111572266,323,402,79,364,323,402,79,364,0.0,uniform,Min Best Case,False
33,96372106,7,10637328,1,60,0.017994165420532227,0.012956619262695312,209,272,63,251,209,272,63,251,0.0,uniform,Min Best Case,False
34,96372106,7,10637329,1,60,0.028916597366333008,0.015624523162841797,208,257,49,231,208,257,49,231,0.0,uniform,Min Best Case,False
35,96372106,7,10637330,1,60,0.13463640213012695,0.013962984085083008,187,230,43,207,187,230,43,207,0.0,uniform,Min Best Case,False
36,96372106,7,10637331,1,60,0.016948461532592773,0.019920825958251953,253,322,69,285,253,322,69,285,0.0,uniform,Min Best Case,False
37,96372106,7,10637332,1,60,2.333225965499878,0.014931917190551758,244,300,56,272,244,300,56,272,0.0,uniform,Min Best Case,False
38,96372106,7,10637333,1,60,0.021085262298583984,0.01599407196044922,257,330,73,300,257,330,73,300,0.0,uniform,Min Best Case,False
39,96372106,7,10637334,1,60,0.07500028610229492,0.023908615112304688,271,339,68,307,271,339,68,307,0.0,uniform,Min Best Case,False
40,96372106,7,10637335,1,60,1.1180353164672852,0.016977310180664062,216,274,58,243,216,274,58,243,0.0,uniform,Min Best Case,False
41,96372106,7,10637336,1,60,0.02794027328491211,0.015909194946289062,221,278,57,247,221,278,57,247,0.0,uniform,Min Best Case,False
42,96372106,7,10637337,1,60,28.92544913291931,0.017454147338867188,201,264,63,231,201,264,63,231,0.0,uniform,Min Best Case,False
43,96372106,7,10637338,1,60,0.056845664978027344,0.016953229904174805,250,324,74,289,250,324,74,289,0.0,uniform,Min Best Case,False
44,96372106,7,10637339,1,60,0.014937877655029297,0.021033763885498047,346,447,101,388,346,447,101,388,0.0,uniform,Min Best Case,False
45,96372106,7,10637340,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Best Case,False
46,96372106,7,10637341,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,uniform,Min Best Case,False
47,96372106,7,10637342,1,60,0.0249021053314209,0.014974832534790039,260,334,74,292,260,334,74,292,0.0,uniform,Min Best Case,False
