Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,7,10637296,0,60,0.011966466903686523,0.013962745666503906,254,254,0,254,254,254,0,254,1.0,uniform,Min Worst Case,True,254,254
2,96372106,7,10637297,0,60,0.07980775833129883,0.016954660415649414,252,252,0,252,252,252,0,252,1.0,uniform,Min Worst Case,True,252,252
3,96372106,7,10637298,0,60,0.011976242065429688,0.010970354080200195,214,214,0,214,214,214,0,214,1.0,uniform,Min Worst Case,True,214,214
4,96372106,7,10637299,0,60,0.01096963882446289,0.012963533401489258,229,229,0,229,229,229,0,229,1.0,uniform,Min Worst Case,True,229,229
5,96372106,7,10637300,0,60,0.33608078956604004,0.01394963264465332,257,257,0,257,257,257,0,257,1.0,uniform,Min Worst Case,True,251,251
6,96372106,7,10637301,0,60,0.041898250579833984,0.011979341506958008,177,177,0,177,177,177,0,177,1.0,uniform,Min Worst Case,True,177,177
7,96372106,7,10637302,0,60,0.12172985076904297,0.014969348907470703,207,207,0,207,207,207,0,207,1.0,uniform,Min Worst Case,True,207,207
8,96372106,7,10637303,0,60,0.007978439331054688,0.008977651596069336,179,179,0,179,179,179,0,179,1.0,uniform,Min Worst Case,True,179,179
9,96372106,7,10637304,0,60,0.03194856643676758,0.0069615840911865234,148,148,0,148,148,148,0,148,1.0,uniform,Min Worst Case,True,148,148
10,96372106,7,10637305,0,60,0.00997304916381836,0.008975744247436523,192,192,0,192,192,192,0,192,1.0,uniform,Min Worst Case,True,192,192
11,96372106,7,10637306,0,60,0.018949031829833984,0.007977724075317383,162,162,0,162,162,162,0,162,1.0,uniform,Min Worst Case,True,162,162
12,96372106,7,10637307,0,60,0.6543045043945312,0.011996269226074219,229,229,0,229,229,229,0,229,1.0,uniform,Min Worst Case,True,221,221
13,96372106,7,10637308,0,60,0.019934654235839844,0.013961315155029297,226,226,0,226,226,226,0,226,1.0,uniform,Min Worst Case,True,226,226
14,96372106,7,10637309,0,60,0.591416597366333,0.013962507247924805,197,197,0,197,197,197,0,197,1.0,uniform,Min Worst Case,True,197,197
15,96372106,7,10637310,0,60,0.2652904987335205,0.011999368667602539,204,204,0,204,204,204,0,204,1.0,uniform,Min Worst Case,True,204,204
16,96372106,7,10637311,0,60,0.014986515045166016,0.010971307754516602,177,177,0,177,177,177,0,177,1.0,uniform,Min Worst Case,True,177,177
17,96372106,7,10637312,0,60,0.14060091972351074,0.01196432113647461,218,218,0,218,218,218,0,218,1.0,uniform,Min Worst Case,True,217,217
