Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,7,10637296,1,60,0.23594427108764648,0.26287388801574707,84,114,30,417,322,417,95,417,0.0,max,False
2,96372106,7,10637297,1,60,49.971460819244385,49.98542380332947,70,92,22,462,380,462,82,462,0.0,max,False
3,96372106,7,10637298,1,60,0.2912430763244629,0.3032112121582031,63,82,19,346,272,346,74,346,0.0,max,False
4,96372106,7,10637299,1,60,0.1695725917816162,0.18956875801086426,79,102,23,371,287,371,84,371,0.0,max,False
5,96372106,7,10637300,1,60,23.053935527801514,23.066900730133057,71,84,13,462,389,462,73,462,0.0,max,False
6,96372106,7,10637301,1,60,0.021943092346191406,0.0548555850982666,72,91,19,287,230,287,57,287,0.0,max,False
7,96372106,7,10637302,1,60,120.62274622917175,120.6377055644989,72,92,20,372,295,372,77,372,0.0,max,False
8,96372106,7,10637303,1,60,0.7136170864105225,0.7245876789093018,60,77,17,308,244,308,64,308,0.0,max,False
9,96372106,7,10637304,1,60,0.0069806575775146484,0.016954421997070312,45,57,12,237,187,237,50,237,0.0,max,False
10,96372106,7,10637305,1,60,0.3171529769897461,0.328122615814209,56,73,17,325,259,325,66,325,0.0,max,False
