Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,7,10637296,0,60,0.015957355499267578,0.017004013061523438,254,254,0,254,254,254,0,254,1.0,max,Min Best Case,True
2,96372106,7,10637297,0,60,0.08977794647216797,0.014003515243530273,252,252,0,252,252,252,0,252,1.0,max,Min Best Case,True
3,96372106,7,10637298,0,60,0.01399374008178711,0.013928890228271484,214,214,0,214,214,214,0,214,1.0,max,Min Best Case,True
4,96372106,7,10637299,0,60,0.012941360473632812,0.015975475311279297,229,229,0,229,229,229,0,229,1.0,max,Min Best Case,True
5,96372106,7,10637300,0,60,0.4029228687286377,0.01296544075012207,257,257,0,257,257,257,0,257,1.0,max,Min Best Case,True
6,96372106,7,10637301,0,60,0.04687380790710449,0.013961076736450195,177,177,0,177,177,177,0,177,1.0,max,Min Best Case,True
7,96372106,7,10637302,0,60,0.13065052032470703,0.01498723030090332,207,207,0,207,207,207,0,207,1.0,max,Min Best Case,True
8,96372106,7,10637303,0,60,0.009972095489501953,0.012970924377441406,179,179,0,179,179,179,0,179,1.0,max,Min Best Case,True
9,96372106,7,10637304,0,60,0.030917644500732422,0.008975744247436523,148,148,0,148,148,148,0,148,1.0,max,Min Best Case,True
10,96372106,7,10637305,0,60,0.012965679168701172,0.011968135833740234,192,192,0,192,192,192,0,192,1.0,max,Min Best Case,True
11,96372106,7,10637306,0,60,0.01598072052001953,0.010970354080200195,162,162,0,162,162,162,0,162,1.0,max,Min Best Case,True
12,96372106,7,10637307,0,60,0.7061121463775635,0.01393890380859375,229,229,0,229,229,229,0,229,1.0,max,Min Best Case,True
13,96372106,7,10637308,0,60,0.01795172691345215,0.016953468322753906,226,226,0,226,226,226,0,226,1.0,max,Min Best Case,True
14,96372106,7,10637309,0,60,0.6203413009643555,0.020943403244018555,197,197,0,197,197,197,0,197,1.0,max,Min Best Case,True
15,96372106,7,10637310,0,60,0.26329922676086426,0.017959117889404297,204,204,0,204,204,204,0,204,1.0,max,Min Best Case,True
16,96372106,7,10637311,0,60,0.012963533401489258,0.012963056564331055,177,177,0,177,177,177,0,177,1.0,max,Min Best Case,True
17,96372106,7,10637312,0,60,0.1296529769897461,0.012964725494384766,218,218,0,218,218,218,0,218,1.0,max,Min Best Case,True
18,96372106,7,10637313,0,60,0.03190207481384277,0.013944625854492188,266,266,0,266,266,266,0,266,1.0,max,Min Best Case,True
19,96372106,7,10637314,0,60,0.011967897415161133,0.014961957931518555,261,261,0,261,261,261,0,261,1.0,max,Min Best Case,True
20,96372106,7,10637315,0,60,0.009973287582397461,0.012990474700927734,169,169,0,169,169,169,0,169,1.0,max,Min Best Case,True
21,96372106,7,10637316,0,60,0.13463950157165527,0.01595759391784668,258,258,0,258,258,258,0,258,1.0,max,Min Best Case,True
22,96372106,7,10637317,0,60,0.02296900749206543,0.014945507049560547,222,222,0,222,222,222,0,222,1.0,max,Min Best Case,True
23,96372106,7,10637318,0,60,0.005987644195556641,0.006981611251831055,125,125,0,125,125,125,0,125,1.0,max,Min Best Case,True
24,96372106,7,10637319,0,60,0.013969182968139648,0.010969877243041992,181,181,0,181,181,181,0,181,1.0,max,Min Best Case,True
25,96372106,7,10637320,0,60,0.02194046974182129,0.016957998275756836,251,251,0,251,251,251,0,251,1.0,max,Min Best Case,True
26,96372106,7,10637321,0,60,0.10571694374084473,0.011967658996582031,205,205,0,205,205,205,0,205,1.0,max,Min Best Case,True
27,96372106,7,10637322,0,60,0.032904863357543945,0.01495981216430664,160,160,0,160,160,160,0,160,1.0,max,Min Best Case,True
28,96372106,7,10637323,0,60,0.017958641052246094,0.014961957931518555,236,236,0,236,236,236,0,236,1.0,max,Min Best Case,True
29,96372106,7,10637324,0,60,1.3374247550964355,0.01495981216430664,200,200,0,200,200,200,0,200,1.0,max,Min Best Case,True
30,96372106,7,10637325,0,60,0.37896013259887695,0.014987945556640625,240,240,0,240,240,240,0,240,1.0,max,Min Best Case,True
31,96372106,7,10637326,0,60,0.012965202331542969,0.007005214691162109,157,157,0,157,157,157,0,157,1.0,max,Min Best Case,True
32,96372106,7,10637327,0,60,0.04587841033935547,0.011922836303710938,249,249,0,249,249,249,0,249,1.0,max,Min Best Case,True
33,96372106,7,10637328,0,60,0.007978677749633789,0.010962247848510742,170,170,0,170,170,170,0,170,1.0,max,Min Best Case,True
34,96372106,7,10637329,0,60,0.014960050582885742,0.009970426559448242,162,162,0,162,162,162,0,162,1.0,max,Min Best Case,True
35,96372106,7,10637330,0,60,0.027907133102416992,0.010970115661621094,142,142,0,142,142,142,0,142,1.0,max,Min Best Case,True
36,96372106,7,10637331,0,60,0.014960050582885742,0.011020183563232422,199,199,0,199,199,199,0,199,1.0,max,Min Best Case,True
37,96372106,7,10637332,0,60,0.010961532592773438,0.010970830917358398,190,190,0,190,190,190,0,190,1.0,max,Min Best Case,True
38,96372106,7,10637333,0,60,0.015957355499267578,0.013962507247924805,212,212,0,212,212,212,0,212,1.0,max,Min Best Case,True
39,96372106,7,10637334,0,60,0.023908615112304688,0.012964963912963867,209,209,0,209,209,209,0,209,1.0,max,Min Best Case,True
40,96372106,7,10637335,0,60,0.19148850440979004,0.011966466903686523,177,177,0,177,177,177,0,177,1.0,max,Min Best Case,True
41,96372106,7,10637336,0,60,0.008976459503173828,0.01299595832824707,170,170,0,170,170,170,0,170,1.0,max,Min Best Case,True
42,96372106,7,10637337,0,60,0.08876323699951172,0.009974241256713867,161,161,0,161,161,161,0,161,1.0,max,Min Best Case,True
43,96372106,7,10637338,0,60,0.021940946578979492,0.01495981216430664,208,208,0,208,208,208,0,208,1.0,max,Min Best Case,True
44,96372106,7,10637339,0,60,0.23237895965576172,0.015947341918945312,280,280,0,280,280,280,0,280,1.0,max,Min Best Case,True
45,96372106,7,10637340,0,60,0.011965036392211914,0.014960527420043945,203,203,0,203,203,203,0,203,1.0,max,Min Best Case,True
46,96372106,7,10637341,0,60,0.019947052001953125,0.013962745666503906,298,298,0,298,298,298,0,298,1.0,max,Min Best Case,True
47,96372106,7,10637342,0,60,0.05585074424743652,0.010970592498779297,203,203,0,203,203,203,0,203,1.0,max,Min Best Case,True
48,96372106,7,10637343,0,60,0.01693582534790039,0.010970115661621094,184,184,0,184,184,184,0,184,1.0,max,Min Best Case,True
49,96372106,7,10637344,0,60,0.027898550033569336,0.017953157424926758,165,165,0,165,165,165,0,165,1.0,max,Min Best Case,True
50,96372106,7,10637345,0,60,0.01595759391784668,0.013962745666503906,262,262,0,262,262,262,0,262,1.0,max,Min Best Case,True
