Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,7,10637296,1,60,1.2925431728363037,0.02196025848388672,321,416,95,321,321,416,95,321,0.0,min,Min Best Case,False
2,96372106,7,10637297,1,60,0.8676612377166748,0.020944595336914062,329,412,83,329,329,412,83,329,0.0,min,Min Best Case,False
3,96372106,7,10637298,1,60,1.1130249500274658,0.01495981216430664,266,340,74,266,266,340,74,266,0.0,min,Min Best Case,False
4,96372106,7,10637299,1,60,0.08776545524597168,0.02593088150024414,279,359,80,279,279,359,80,279,0.0,min,Min Best Case,False
5,96372106,7,10637300,1,60,6.075753211975098,0.017951488494873047,332,413,81,332,332,413,81,332,0.0,min,Min Best Case,False
6,96372106,7,10637301,1,60,0.00993800163269043,0.0229642391204834,230,287,57,230,230,287,57,230,0.0,min,Min Best Case,False
7,96372106,7,10637302,1,60,57.90817618370056,0.019982337951660156,257,338,81,257,257,338,81,257,0.0,min,Min Best Case,False
8,96372106,7,10637303,1,60,0.02892279624938965,0.014960050582885742,227,284,57,227,227,284,57,227,0.0,min,Min Best Case,False
9,96372106,7,10637304,1,60,0.00695037841796875,0.01194143295288086,187,237,50,187,187,237,50,187,0.0,min,Min Best Case,False
10,96372106,7,10637305,1,60,4.446114778518677,0.0160214900970459,252,317,65,252,252,317,65,252,0.0,min,Min Best Case,False
11,96372106,7,10637306,1,60,0.01294708251953125,0.01296544075012207,200,246,46,200,200,246,46,200,0.0,min,Min Best Case,False
12,96372106,7,10637307,1,60,0.19946742057800293,0.017951250076293945,289,363,74,289,289,363,74,289,0.0,min,Min Best Case,False
13,96372106,7,10637308,1,60,14.120220184326172,0.02094411849975586,300,365,65,300,300,365,65,300,0.0,min,Min Best Case,False
14,96372106,7,10637309,1,60,0.04587697982788086,0.024932384490966797,245,311,66,245,245,311,66,245,0.0,min,Min Best Case,False
15,96372106,7,10637310,1,60,11.540174722671509,0.020916461944580078,258,324,66,258,258,324,66,258,0.0,min,Min Best Case,False
16,96372106,7,10637311,1,60,0.07878923416137695,0.01793384552001953,216,273,57,216,216,273,57,216,0.0,min,Min Best Case,False
17,96372106,7,10637312,1,60,25.509825944900513,0.01795220375061035,274,349,75,274,274,349,75,274,0.0,min,Min Best Case,False
18,96372106,7,10637313,1,60,8.445417881011963,0.018949031829833984,337,426,89,337,337,426,89,337,0.0,min,Min Best Case,False
19,96372106,7,10637314,1,60,1.453139066696167,0.023935317993164062,333,418,85,333,333,418,85,333,0.0,min,Min Best Case,False
20,96372106,7,10637315,1,60,5.1133270263671875,0.01795220375061035,215,264,49,215,215,264,49,215,0.0,min,Min Best Case,False
21,96372106,7,10637316,1,60,0.0548093318939209,0.026926517486572266,313,401,88,313,313,401,88,313,0.0,min,Min Best Case,False
22,96372106,7,10637317,1,60,0.059865713119506836,0.021940946578979492,277,359,82,277,277,359,82,277,0.0,min,Min Best Case,False
23,96372106,7,10637318,1,60,0.006981611251831055,0.010970115661621094,162,201,39,162,162,201,39,162,0.0,min,Min Best Case,False
24,96372106,7,10637319,1,60,0.016991376876831055,0.013965368270874023,225,283,58,225,225,283,58,225,0.0,min,Min Best Case,False
25,96372106,7,10637320,1,60,0.013959646224975586,0.017952680587768555,319,393,74,319,319,393,74,319,0.0,min,Min Best Case,False
26,96372106,7,10637321,1,60,0.6193437576293945,0.014940500259399414,263,333,70,263,263,333,70,263,0.0,min,Min Best Case,False
27,96372106,7,10637322,1,60,0.03291010856628418,0.021941184997558594,202,254,52,202,202,254,52,202,0.0,min,Min Best Case,False
28,96372106,7,10637323,1,60,0.04487776756286621,0.01795196533203125,295,373,78,295,295,373,78,295,0.0,min,Min Best Case,False
29,96372106,7,10637324,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,min,Min Best Case,False
30,96372106,7,10637325,1,60,7.133921384811401,0.01994609832763672,308,388,80,308,308,388,80,308,0.0,min,Min Best Case,False
31,96372106,7,10637326,1,60,0.0069811344146728516,0.008973836898803711,186,251,65,186,186,251,65,186,0.0,min,Min Best Case,False
32,96372106,7,10637327,1,60,0.3820040225982666,0.017927885055541992,323,402,79,323,323,402,79,323,0.0,min,Min Best Case,False
33,96372106,7,10637328,1,60,0.018981456756591797,0.013965129852294922,209,272,63,209,209,272,63,209,0.0,min,Min Best Case,False
34,96372106,7,10637329,1,60,0.03091716766357422,0.010994672775268555,208,257,49,208,208,257,49,208,0.0,min,Min Best Case,False
35,96372106,7,10637330,1,60,0.12466692924499512,0.01495981216430664,187,230,43,187,187,230,43,187,0.0,min,Min Best Case,False
36,96372106,7,10637331,1,60,0.01795339584350586,0.015976905822753906,253,322,69,253,253,322,69,253,0.0,min,Min Best Case,False
37,96372106,7,10637332,1,60,2.440476894378662,0.01396322250366211,244,300,56,244,244,300,56,244,0.0,min,Min Best Case,False
38,96372106,7,10637333,1,60,0.021970033645629883,0.016955852508544922,257,330,73,257,257,330,73,257,0.0,min,Min Best Case,False
39,96372106,7,10637334,1,60,0.08479142189025879,0.01697993278503418,271,339,68,271,271,339,68,271,0.0,min,Min Best Case,False
40,96372106,7,10637335,1,60,1.1220297813415527,0.017951011657714844,216,274,58,216,216,274,58,216,0.0,min,Min Best Case,False
41,96372106,7,10637336,1,60,0.028923988342285156,0.01795220375061035,221,278,57,221,221,278,57,221,0.0,min,Min Best Case,False
42,96372106,7,10637337,1,60,30.147412538528442,0.016936302185058594,201,264,63,201,201,264,63,201,0.0,min,Min Best Case,False
43,96372106,7,10637338,1,60,0.04488873481750488,0.01795196533203125,250,324,74,250,250,324,74,250,0.0,min,Min Best Case,False
44,96372106,7,10637339,1,60,0.014961719512939453,0.024932146072387695,346,447,101,346,346,447,101,346,0.0,min,Min Best Case,False
