Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,7,10637296,0,60,0.015957355499267578,0.01898670196533203,254,254,0,254,254,254,0,254,1.0,uniform,Min Best Case,True
2,96372106,7,10637297,0,60,0.08977794647216797,0.01296544075012207,252,252,0,252,252,252,0,252,1.0,uniform,Min Best Case,True
3,96372106,7,10637298,0,60,0.01399374008178711,0.011967897415161133,214,214,0,214,214,214,0,214,1.0,uniform,Min Best Case,True
4,96372106,7,10637299,0,60,0.012941360473632812,0.01894974708557129,229,229,0,229,229,229,0,229,1.0,uniform,Min Best Case,True
5,96372106,7,10637300,0,60,0.4029228687286377,0.012931108474731445,257,257,0,257,257,257,0,257,1.0,uniform,Min Best Case,True
6,96372106,7,10637301,0,60,0.04687380790710449,0.014958620071411133,177,177,0,177,177,177,0,177,1.0,uniform,Min Best Case,True
7,96372106,7,10637302,0,60,0.13065052032470703,0.014960050582885742,207,207,0,207,207,207,0,207,1.0,uniform,Min Best Case,True
8,96372106,7,10637303,0,60,0.009972095489501953,0.011968135833740234,179,179,0,179,179,179,0,179,1.0,uniform,Min Best Case,True
9,96372106,7,10637304,0,60,0.030917644500732422,0.008968114852905273,148,148,0,148,148,148,0,148,1.0,uniform,Min Best Case,True
10,96372106,7,10637305,0,60,0.012965679168701172,0.011968612670898438,192,192,0,192,192,192,0,192,1.0,uniform,Min Best Case,True
11,96372106,7,10637306,0,60,0.01598072052001953,0.008975982666015625,162,162,0,162,162,162,0,162,1.0,uniform,Min Best Case,True
12,96372106,7,10637307,0,60,0.7061121463775635,0.016915321350097656,229,229,0,229,229,229,0,229,1.0,uniform,Min Best Case,True
13,96372106,7,10637308,0,60,0.01795172691345215,0.014960289001464844,226,226,0,226,226,226,0,226,1.0,uniform,Min Best Case,True
14,96372106,7,10637309,0,60,0.6203413009643555,0.01595783233642578,197,197,0,197,197,197,0,197,1.0,uniform,Min Best Case,True
15,96372106,7,10637310,0,60,0.26329922676086426,0.015972137451171875,204,204,0,204,204,204,0,204,1.0,uniform,Min Best Case,True
16,96372106,7,10637311,0,60,0.012963533401489258,0.02094554901123047,177,177,0,177,177,177,0,177,1.0,uniform,Min Best Case,True
