Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,7,10637296,1,60,1.2925431728363037,0.014997005462646484,321,416,95,416,321,416,95,416,0.0,max,Min Best Case,True,314,410
2,96372106,7,10637297,1,60,0.8676612377166748,0.012964248657226562,329,412,83,412,329,412,83,412,0.0,max,Min Best Case,True,327,412
3,96372106,7,10637298,1,60,1.1130249500274658,0.011968612670898438,266,340,74,340,266,340,74,340,0.0,max,Min Best Case,True,259,336
4,96372106,7,10637299,1,60,0.08776545524597168,0.01498866081237793,279,359,80,359,279,359,80,359,0.0,max,Min Best Case,True,278,365
5,96372106,7,10637300,1,60,6.075753211975098,0.012993812561035156,332,413,81,413,332,413,81,413,0.0,max,Min Best Case,True,326,401
6,96372106,7,10637301,1,60,0.00993800163269043,0.013925552368164062,230,287,57,287,230,287,57,287,0.0,max,Min Best Case,True,230,287
7,96372106,7,10637302,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Best Case,True,-1,-1
8,96372106,7,10637303,1,60,0.02892279624938965,0.01095890998840332,227,284,57,284,227,284,57,284,0.0,max,Min Best Case,True,226,283
9,96372106,7,10637304,1,60,0.00695037841796875,0.006981372833251953,187,237,50,237,187,237,50,237,0.0,max,Min Best Case,True,187,237
10,96372106,7,10637305,1,60,4.446114778518677,0.01094198226928711,252,317,65,317,252,317,65,317,0.0,max,Min Best Case,True,247,318
11,96372106,7,10637306,1,60,0.01294708251953125,0.007972478866577148,200,246,46,246,200,246,46,246,0.0,max,Min Best Case,True,200,247
12,96372106,7,10637307,1,60,0.19946742057800293,0.013970375061035156,289,363,74,363,289,363,74,363,0.0,max,Min Best Case,True,283,350
13,96372106,7,10637308,1,60,14.120220184326172,0.014971733093261719,300,365,65,365,300,365,65,365,0.0,max,Min Best Case,True,293,367
14,96372106,7,10637309,1,60,0.04587697982788086,0.01495981216430664,245,311,66,311,245,311,66,311,0.0,max,Min Best Case,True,245,317
15,96372106,7,10637310,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Best Case,True,-1,-1
16,96372106,7,10637311,1,60,0.07878923416137695,0.01295614242553711,216,273,57,273,216,273,57,273,0.0,max,Min Best Case,True,215,278
17,96372106,7,10637312,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Best Case,True,-1,-1
18,96372106,7,10637313,1,60,8.445417881011963,0.012931108474731445,337,426,89,426,337,426,89,426,0.0,max,Min Best Case,True,332,432
19,96372106,7,10637314,1,60,1.453139066696167,0.014953136444091797,333,418,85,418,333,418,85,418,0.0,max,Min Best Case,True,329,417
20,96372106,7,10637315,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Best Case,True,-1,-1
21,96372106,7,10637316,1,60,0.0548093318939209,0.013962030410766602,313,401,88,401,313,401,88,401,0.0,max,Min Best Case,True,311,398
22,96372106,7,10637317,1,60,0.059865713119506836,0.012938499450683594,277,359,82,359,277,359,82,359,0.0,max,Min Best Case,True,274,357
23,96372106,7,10637318,1,60,0.006981611251831055,0.00797414779663086,162,201,39,201,162,201,39,201,0.0,max,Min Best Case,True,162,201
24,96372106,7,10637319,1,60,0.016991376876831055,0.008975505828857422,225,283,58,283,225,283,58,283,0.0,max,Min Best Case,True,224,279
25,96372106,7,10637320,1,60,0.013959646224975586,0.01392674446105957,319,393,74,393,319,393,74,393,0.0,max,Min Best Case,True,319,393
26,96372106,7,10637321,1,60,0.6193437576293945,0.010971546173095703,263,333,70,333,263,333,70,333,0.0,max,Min Best Case,True,256,326
27,96372106,7,10637322,1,60,0.03291010856628418,0.013962507247924805,202,254,52,254,202,254,52,254,0.0,max,Min Best Case,True,199,251
28,96372106,7,10637323,1,60,0.04487776756286621,0.01792764663696289,295,373,78,373,295,373,78,373,0.0,max,Min Best Case,True,294,372
29,96372106,7,10637324,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,max,Min Best Case,True,-1,-1
30,96372106,7,10637325,1,60,7.133921384811401,0.013004541397094727,308,388,80,388,308,388,80,388,0.0,max,Min Best Case,True,303,385
31,96372106,7,10637326,1,60,0.0069811344146728516,0.007016897201538086,186,251,65,251,186,251,65,251,0.0,max,Min Best Case,True,186,251
32,96372106,7,10637327,1,60,0.3820040225982666,0.011979818344116211,323,402,79,402,323,402,79,402,0.0,max,Min Best Case,True,315,397
33,96372106,7,10637328,1,60,0.018981456756591797,0.010970592498779297,209,272,63,272,209,272,63,272,0.0,max,Min Best Case,True,209,271
34,96372106,7,10637329,1,60,0.03091716766357422,0.008976936340332031,208,257,49,257,208,257,49,257,0.0,max,Min Best Case,True,204,256
35,96372106,7,10637330,1,60,0.12466692924499512,0.009990215301513672,187,230,43,230,187,230,43,230,0.0,max,Min Best Case,True,184,222
36,96372106,7,10637331,1,60,0.01795339584350586,0.009935855865478516,253,322,69,322,253,322,69,322,0.0,max,Min Best Case,True,253,321
37,96372106,7,10637332,1,60,2.440476894378662,0.009974241256713867,244,300,56,300,244,300,56,300,0.0,max,Min Best Case,True,240,299
