Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,2,10637296,0,60,0.22342491149902344,0.11471104621887207,1964,1964,0,1964,1964,1964,0,1964,0.5,max,True
2,96372106,2,10637297,0,60,0.4478020668029785,0.17253828048706055,4294,4294,0,4294,4294,4294,0,4294,0.5,max,True
3,96372106,2,10637298,0,60,0.334104061126709,0.11768555641174316,1802,1802,0,1802,1802,1802,0,1802,0.5,max,True
4,96372106,2,10637299,0,60,1.2996537685394287,0.3191683292388916,5438,5438,0,5438,5438,5438,0,5438,0.5,max,True
5,96372106,2,10637300,0,60,0.42087364196777344,0.1585855484008789,2945,2945,0,2945,2945,2945,0,2945,0.5,max,True
6,96372106,2,10637301,0,60,2.2235653400421143,0.29344773292541504,4688,4688,0,4688,4688,4688,0,4688,0.5,max,True
7,96372106,2,10637302,0,60,0.7552156448364258,0.1904900074005127,3672,3672,0,3672,3672,3672,0,3672,0.5,max,True
8,96372106,2,10637303,0,60,0.2699851989746094,0.11576557159423828,2409,2409,0,2409,2409,2409,0,2409,0.5,max,True
9,96372106,2,10637304,0,60,0.46186113357543945,0.1246645450592041,2520,2520,0,2520,2520,2520,0,2520,0.5,max,True
10,96372106,2,10637305,0,60,2.023944616317749,0.30219054222106934,3591,3591,0,3591,3591,3591,0,3591,0.5,max,True
