Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,2,10637296,0,60,0.0006427764892578125,0.0006239414215087891,13,13,0,13,13,13,0,13,0.5,max,Min Best Case,True
2,96372106,2,10637297,0,60,0.0004673004150390625,0.00047707557678222656,11,11,0,11,11,11,0,11,0.5,max,Min Best Case,True
3,96372106,2,10637298,0,60,0.0009398460388183594,0.0006260871887207031,18,18,0,18,18,18,0,18,0.5,max,Min Best Case,True
4,96372106,2,10637299,0,60,0.0011339187622070312,0.0005822181701660156,14,14,0,14,14,14,0,14,0.5,max,Min Best Case,True
5,96372106,2,10637300,0,60,0.0006103515625,0.0006704330444335938,14,14,0,14,14,14,0,14,0.5,max,Min Best Case,True
6,96372106,2,10637301,0,60,0.0004551410675048828,0.0005333423614501953,11,11,0,11,11,11,0,11,0.5,max,Min Best Case,True
7,96372106,2,10637302,0,60,0.0006606578826904297,0.0006184577941894531,17,17,0,17,17,17,0,17,0.5,max,Min Best Case,True
8,96372106,2,10637303,0,60,0.0004439353942871094,0.0005061626434326172,13,13,0,13,13,13,0,13,0.5,max,Min Best Case,True
9,96372106,2,10637304,0,60,0.0012390613555908203,0.0005707740783691406,14,14,0,14,14,14,0,14,0.5,max,Min Best Case,True
10,96372106,2,10637305,0,60,0.0005526542663574219,0.0005526542663574219,15,15,0,15,15,15,0,15,0.5,max,Min Best Case,True
11,96372106,2,10637306,0,60,0.0002701282501220703,0.00036835670471191406,6,6,0,6,6,6,0,6,0.5,max,Min Best Case,True
12,96372106,2,10637307,0,60,0.0004627704620361328,0.0004951953887939453,13,13,0,13,13,13,0,13,0.5,max,Min Best Case,True
13,96372106,2,10637308,0,60,0.00044417381286621094,0.0006773471832275391,11,11,0,11,11,11,0,11,0.5,max,Min Best Case,True
14,96372106,2,10637309,0,60,0.000553131103515625,0.0005681514739990234,17,17,0,17,17,17,0,17,0.5,max,Min Best Case,True
15,96372106,2,10637310,0,60,0.0005965232849121094,0.0006544589996337891,13,13,0,13,13,13,0,13,0.5,max,Min Best Case,True
16,96372106,2,10637311,0,60,0.00028586387634277344,0.00035071372985839844,7,7,0,7,7,7,0,7,0.5,max,Min Best Case,True
17,96372106,2,10637312,0,60,0.00038695335388183594,0.0004634857177734375,10,10,0,10,10,10,0,10,0.5,max,Min Best Case,True
18,96372106,2,10637313,0,60,0.0004849433898925781,0.0004966259002685547,14,14,0,14,14,14,0,14,0.5,max,Min Best Case,True
19,96372106,2,10637314,0,60,0.006936073303222656,0.0005426406860351562,14,14,0,14,14,14,0,14,0.5,max,Min Best Case,True
20,96372106,2,10637315,0,60,0.0005383491516113281,0.000408172607421875,10,10,0,10,10,10,0,10,0.5,max,Min Best Case,True
21,96372106,2,10637316,0,60,0.0005011558532714844,0.0005979537963867188,14,14,0,14,14,14,0,14,0.5,max,Min Best Case,True
22,96372106,2,10637317,0,60,0.00038051605224609375,0.0007491111755371094,10,10,0,10,10,10,0,10,0.5,max,Min Best Case,True
23,96372106,2,10637318,0,60,0.0004229545593261719,0.0005090236663818359,10,10,0,10,10,10,0,10,0.5,max,Min Best Case,True
24,96372106,2,10637319,0,60,0.0004467964172363281,0.0004982948303222656,14,14,0,14,14,14,0,14,0.5,max,Min Best Case,True
25,96372106,2,10637320,0,60,0.0002713203430175781,0.00039768218994140625,6,6,0,6,6,6,0,6,0.5,max,Min Best Case,True
26,96372106,2,10637321,0,60,0.0003669261932373047,0.000446319580078125,9,9,0,9,9,9,0,9,0.5,max,Min Best Case,True
27,96372106,2,10637322,0,60,0.0002868175506591797,0.0004093647003173828,7,7,0,7,7,7,0,7,0.5,max,Min Best Case,True
28,96372106,2,10637323,0,60,0.0005638599395751953,0.0008625984191894531,17,17,0,17,17,17,0,17,0.5,max,Min Best Case,True
29,96372106,2,10637324,0,60,0.0002219676971435547,0.000293731689453125,4,4,0,4,4,4,0,4,0.5,max,Min Best Case,True
30,96372106,2,10637325,0,60,0.0004405975341796875,0.0005273818969726562,10,10,0,10,10,10,0,10,0.5,max,Min Best Case,True
31,96372106,2,10637326,0,60,0.00045800209045410156,0.0005712509155273438,11,11,0,11,11,11,0,11,0.5,max,Min Best Case,True
32,96372106,2,10637327,0,60,0.0003342628479003906,0.0003666877746582031,9,9,0,9,9,9,0,9,0.5,max,Min Best Case,True
33,96372106,2,10637328,0,60,0.0009300708770751953,0.0007853507995605469,11,11,0,11,11,11,0,11,0.5,max,Min Best Case,True
34,96372106,2,10637329,0,60,0.0003170967102050781,0.00042748451232910156,7,7,0,7,7,7,0,7,0.5,max,Min Best Case,True
35,96372106,2,10637330,0,60,0.0002741813659667969,0.0002770423889160156,6,6,0,6,6,6,0,6,0.5,max,Min Best Case,True
36,96372106,2,10637331,0,60,0.0005445480346679688,0.0004658699035644531,12,12,0,12,12,12,0,12,0.5,max,Min Best Case,True
37,96372106,2,10637332,0,60,0.00037479400634765625,0.0003647804260253906,9,9,0,9,9,9,0,9,0.5,max,Min Best Case,True
38,96372106,2,10637333,0,60,0.0004150867462158203,0.0004177093505859375,10,10,0,10,10,10,0,10,0.5,max,Min Best Case,True
