Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,2,10637296,4,60,0.000576019287109375,0.0006215572357177734,19,47,28,19,19,47,28,19,0.0,min,Min Best Case,True
2,96372106,2,10637297,4,60,0.00041866302490234375,0.00042057037353515625,19,33,14,19,19,33,14,19,0.0,min,Min Best Case,True
3,96372106,2,10637298,4,60,0.016449928283691406,0.0006201267242431641,31,70,39,31,31,70,39,31,0.0,min,Min Best Case,True
4,96372106,2,10637299,4,60,0.14147090911865234,0.0007255077362060547,23,48,25,23,23,48,25,23,0.0,min,Min Best Case,True
5,96372106,2,10637300,4,60,0.0006546974182128906,0.0005846023559570312,23,44,21,23,23,44,21,23,0.0,min,Min Best Case,True
6,96372106,2,10637301,4,60,0.00044226646423339844,0.0005168914794921875,20,39,19,20,20,39,19,20,0.0,min,Min Best Case,True
7,96372106,2,10637302,4,60,0.014057159423828125,0.0005939006805419922,23,57,34,23,23,57,34,23,0.0,min,Min Best Case,True
8,96372106,2,10637303,4,60,0.0005819797515869141,0.0005290508270263672,30,50,20,30,30,50,20,30,0.0,min,Min Best Case,True
9,96372106,2,10637304,4,60,0.0025327205657958984,0.0005354881286621094,24,52,28,24,24,52,28,24,0.0,min,Min Best Case,True
10,96372106,2,10637305,4,60,0.0016012191772460938,0.0005564689636230469,25,63,38,25,25,63,38,25,0.0,min,Min Best Case,True
11,96372106,2,10637306,4,60,0.00031948089599609375,0.00037479400634765625,9,19,10,9,9,19,10,9,0.0,min,Min Best Case,True
12,96372106,2,10637307,4,60,0.0005509853363037109,0.0005049705505371094,25,41,16,25,25,41,16,25,0.0,min,Min Best Case,True
13,96372106,2,10637308,4,60,0.0004489421844482422,0.0004961490631103516,17,41,24,17,17,41,24,17,0.0,min,Min Best Case,True
14,96372106,2,10637309,4,60,0.002037525177001953,0.0005915164947509766,26,64,38,26,26,64,38,26,0.0,min,Min Best Case,True
15,96372106,2,10637310,4,60,0.0005729198455810547,0.0006258487701416016,24,38,14,24,24,38,14,24,0.0,min,Min Best Case,True
16,96372106,2,10637311,4,60,0.00044608116149902344,0.0003743171691894531,13,32,19,13,13,32,19,13,0.0,min,Min Best Case,True
17,96372106,2,10637312,4,60,0.0004322528839111328,0.0003387928009033203,18,29,11,18,18,29,11,18,0.0,min,Min Best Case,True
18,96372106,2,10637313,4,60,0.0006575584411621094,0.0006580352783203125,26,57,31,26,26,57,31,26,0.0,min,Min Best Case,True
19,96372106,2,10637314,4,60,0.3147146701812744,0.0006673336029052734,26,58,32,26,26,58,32,26,0.0,min,Min Best Case,True
20,96372106,2,10637315,4,60,0.0004901885986328125,0.00040268898010253906,17,37,20,17,17,37,20,17,0.0,min,Min Best Case,True
21,96372106,2,10637316,4,60,0.0015780925750732422,0.0005645751953125,19,45,26,19,19,45,26,19,0.0,min,Min Best Case,True
