Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,2,10637296,2,60,0.0008287429809570312,0.0032744407653808594,17,29,12,17,17,17,0,17,1.0,min,Min Best Case,False
2,96372106,2,10637297,2,60,0.0006730556488037109,0.0022568702697753906,12,23,11,12,12,12,0,12,1.0,min,Min Best Case,False
3,96372106,2,10637298,2,60,0.0576786994934082,0.0040171146392822266,22,38,16,22,22,22,0,22,1.0,min,Min Best Case,False
4,96372106,2,10637299,2,60,0.005263328552246094,0.003597259521484375,19,29,10,19,19,19,0,19,1.0,min,Min Best Case,False
5,96372106,2,10637300,2,60,0.0009562969207763672,0.003481626510620117,16,28,12,16,16,16,0,16,1.0,min,Min Best Case,False
6,96372106,2,10637301,2,60,0.0007762908935546875,0.002223491668701172,14,22,8,14,14,14,0,14,1.0,min,Min Best Case,False
7,96372106,2,10637302,2,60,0.003128528594970703,0.0040111541748046875,20,34,14,20,20,20,0,20,1.0,min,Min Best Case,False
8,96372106,2,10637303,2,60,0.0008034706115722656,0.0026726722717285156,14,26,12,14,14,14,0,14,1.0,min,Min Best Case,False
9,96372106,2,10637304,2,60,0.004523754119873047,0.00316619873046875,19,29,10,19,19,19,0,19,1.0,min,Min Best Case,False
10,96372106,2,10637305,2,60,0.0045430660247802734,0.003387451171875,20,32,12,20,20,20,0,20,1.0,min,Min Best Case,False
11,96372106,2,10637306,2,60,0.0005025863647460938,0.0013303756713867188,7,12,5,7,7,7,0,7,1.0,min,Min Best Case,False
12,96372106,2,10637307,2,60,0.0009024143218994141,0.0032477378845214844,17,31,14,17,17,17,0,17,1.0,min,Min Best Case,False
13,96372106,2,10637308,2,60,0.00083160400390625,0.0028009414672851562,11,19,8,11,11,11,0,11,1.0,min,Min Best Case,False
14,96372106,2,10637309,2,60,0.0021440982818603516,0.0039446353912353516,21,34,13,21,21,21,0,21,1.0,min,Min Best Case,False
15,96372106,2,10637310,2,60,0.0007686614990234375,0.002823352813720703,15,24,9,15,15,15,0,15,1.0,min,Min Best Case,False
