Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,2,10637296,4,60,0.000576019287109375,0.0014040470123291016,19,47,28,19,19,47,28,19,0.0,min,Min Best Case,False
2,96372106,2,10637297,4,60,0.00041866302490234375,0.0009288787841796875,19,33,14,19,19,33,14,19,0.0,min,Min Best Case,False
3,96372106,2,10637298,4,60,0.016449928283691406,0.0013060569763183594,31,70,39,31,31,70,39,31,0.0,min,Min Best Case,False
4,96372106,2,10637299,4,60,0.14147090911865234,0.0008966922760009766,23,48,25,23,23,48,25,23,0.0,min,Min Best Case,False
5,96372106,2,10637300,4,60,0.0006546974182128906,0.0007548332214355469,23,44,21,23,23,44,21,23,0.0,min,Min Best Case,False
6,96372106,2,10637301,4,60,0.00044226646423339844,0.0006346702575683594,20,39,19,20,20,39,19,20,0.0,min,Min Best Case,False
7,96372106,2,10637302,4,60,0.014057159423828125,0.0007524490356445312,23,57,34,23,23,57,34,23,0.0,min,Min Best Case,False
8,96372106,2,10637303,4,60,0.0005819797515869141,0.0006756782531738281,30,50,20,30,30,50,20,30,0.0,min,Min Best Case,False
9,96372106,2,10637304,4,60,0.0025327205657958984,0.0006699562072753906,24,52,28,24,24,52,28,24,0.0,min,Min Best Case,False
10,96372106,2,10637305,4,60,0.0016012191772460938,0.0007696151733398438,25,63,38,25,25,63,38,25,0.0,min,Min Best Case,False
11,96372106,2,10637306,4,60,0.00031948089599609375,0.0004718303680419922,9,19,10,9,9,19,10,9,0.0,min,Min Best Case,False
12,96372106,2,10637307,4,60,0.0005509853363037109,0.0006642341613769531,25,41,16,25,25,41,16,25,0.0,min,Min Best Case,False
13,96372106,2,10637308,4,60,0.0004489421844482422,0.000659942626953125,17,41,24,17,17,41,24,17,0.0,min,Min Best Case,False
14,96372106,2,10637309,4,60,0.002037525177001953,0.0007319450378417969,26,64,38,26,26,64,38,26,0.0,min,Min Best Case,False
15,96372106,2,10637310,4,60,0.0005729198455810547,0.0007593631744384766,24,38,14,24,24,38,14,24,0.0,min,Min Best Case,False
16,96372106,2,10637311,4,60,0.00044608116149902344,0.0004930496215820312,13,32,19,13,13,32,19,13,0.0,min,Min Best Case,False
17,96372106,2,10637312,4,60,0.0004322528839111328,0.000469207763671875,18,29,11,18,18,29,11,18,0.0,min,Min Best Case,False
