Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,2,10637296,2,60,0.0008380413055419922,0.0023202896118164062,17,29,12,29,29,29,0,29,1.0,max,Min Worst Case,False
2,96372106,2,10637297,2,60,0.0006744861602783203,0.0014390945434570312,12,23,11,23,23,23,0,23,1.0,max,Min Worst Case,False
3,96372106,2,10637298,2,60,0.05887627601623535,0.0025980472564697266,22,38,16,38,38,38,0,38,1.0,max,Min Worst Case,False
4,96372106,2,10637299,2,60,0.0030045509338378906,0.0023081302642822266,19,29,10,29,29,29,0,29,1.0,max,Min Worst Case,False
5,96372106,2,10637300,2,60,0.0008533000946044922,0.002421855926513672,16,28,12,28,28,28,0,28,1.0,max,Min Worst Case,False
6,96372106,2,10637301,2,60,0.00075531005859375,0.00154876708984375,14,22,8,22,22,22,0,22,1.0,max,Min Worst Case,False
7,96372106,2,10637302,2,60,0.0048465728759765625,0.0026781558990478516,20,34,14,34,34,34,0,34,1.0,max,Min Worst Case,False
8,96372106,2,10637303,2,60,0.0013341903686523438,0.0017654895782470703,14,26,12,26,26,26,0,26,1.0,max,Min Worst Case,False
9,96372106,2,10637304,2,60,0.0058672428131103516,0.002114534378051758,20,28,8,28,28,28,0,28,1.0,max,Min Worst Case,False
10,96372106,2,10637305,2,60,0.003606081008911133,0.0023317337036132812,21,34,13,34,34,34,0,34,1.0,max,Min Worst Case,False
11,96372106,2,10637306,2,60,0.0004646778106689453,0.0009741783142089844,7,12,5,12,12,12,0,12,1.0,max,Min Worst Case,False
12,96372106,2,10637307,2,60,0.0009682178497314453,0.001991748809814453,17,31,14,31,31,31,0,31,1.0,max,Min Worst Case,False
13,96372106,2,10637308,2,60,0.0008165836334228516,0.001967191696166992,11,19,8,19,19,19,0,19,1.0,max,Min Worst Case,False
14,96372106,2,10637309,2,60,0.002387523651123047,0.002523660659790039,21,34,13,34,34,34,0,34,1.0,max,Min Worst Case,False
15,96372106,2,10637310,2,60,0.0008676052093505859,0.001986980438232422,15,24,9,24,24,24,0,24,1.0,max,Min Worst Case,False
16,96372106,2,10637311,2,60,0.0005300045013427734,0.0008637905120849609,11,16,5,16,16,16,0,16,1.0,max,Min Worst Case,False
