Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,2,10637296,2,60,0.0008380413055419922,0.0009109973907470703,17,29,12,17,17,29,12,17,0.0,min,Min Worst Case,True
2,96372106,2,10637297,2,60,0.0006744861602783203,0.0006489753723144531,12,23,11,12,12,23,11,12,0.0,min,Min Worst Case,True
3,96372106,2,10637298,2,60,0.05887627601623535,0.0008606910705566406,22,38,16,22,22,38,16,22,0.0,min,Min Worst Case,True
4,96372106,2,10637299,2,60,0.0030045509338378906,0.0009717941284179688,19,29,10,19,19,29,10,19,0.0,min,Min Worst Case,True
5,96372106,2,10637300,2,60,0.0008533000946044922,0.0009758472442626953,16,28,12,16,16,28,12,16,0.0,min,Min Worst Case,True
6,96372106,2,10637301,2,60,0.00075531005859375,0.0006508827209472656,14,22,8,14,14,22,8,14,0.0,min,Min Worst Case,True
7,96372106,2,10637302,2,60,0.0048465728759765625,0.0009717941284179688,20,34,14,20,20,34,14,20,0.0,min,Min Worst Case,True
8,96372106,2,10637303,2,60,0.0013341903686523438,0.000732421875,14,26,12,14,14,26,12,14,0.0,min,Min Worst Case,True
9,96372106,2,10637304,2,60,0.0058672428131103516,0.0009069442749023438,20,28,8,20,20,28,8,20,0.0,min,Min Worst Case,True
10,96372106,2,10637305,2,60,0.003606081008911133,0.0008828639984130859,21,34,13,21,21,34,13,21,0.0,min,Min Worst Case,True
11,96372106,2,10637306,2,60,0.0004646778106689453,0.0005548000335693359,7,12,5,7,7,12,5,7,0.0,min,Min Worst Case,True
12,96372106,2,10637307,2,60,0.0009682178497314453,0.0007541179656982422,17,31,14,17,17,31,14,17,0.0,min,Min Worst Case,True
13,96372106,2,10637308,2,60,0.0008165836334228516,0.0008432865142822266,11,19,8,11,11,19,8,11,0.0,min,Min Worst Case,True
14,96372106,2,10637309,2,60,0.002387523651123047,0.0009152889251708984,21,34,13,21,21,34,13,21,0.0,min,Min Worst Case,True
15,96372106,2,10637310,2,60,0.0008676052093505859,0.0007481575012207031,15,24,9,15,15,24,9,15,0.0,min,Min Worst Case,True
16,96372106,2,10637311,2,60,0.0005300045013427734,0.0004899501800537109,11,16,5,11,11,16,5,11,0.0,min,Min Worst Case,True
17,96372106,2,10637312,2,60,0.0007495880126953125,0.0006957054138183594,10,20,10,10,10,20,10,10,0.0,min,Min Worst Case,True
18,96372106,2,10637313,2,60,0.0009932518005371094,0.0007886886596679688,17,31,14,17,17,31,14,17,0.0,min,Min Worst Case,True
19,96372106,2,10637314,2,60,0.0019168853759765625,0.0007505416870117188,17,26,9,17,17,26,9,17,0.0,min,Min Worst Case,True
20,96372106,2,10637315,2,60,0.0006740093231201172,0.0006160736083984375,10,20,10,10,10,20,10,10,0.0,min,Min Worst Case,True
21,96372106,2,10637316,2,60,0.0009307861328125,0.0007526874542236328,21,32,11,21,21,32,11,21,0.0,min,Min Worst Case,True
22,96372106,2,10637317,2,60,0.0008625984191894531,0.0008032321929931641,13,22,9,13,13,22,9,13,0.0,min,Min Worst Case,True
