Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,2,10637296,4,60,0.000576019287109375,0.00595855712890625,19,47,28,47,40,47,7,47,0.5,max,Min Best Case,True,19,47
2,96372106,2,10637297,4,60,0.00041866302490234375,0.0029668807983398438,19,33,14,33,33,33,0,33,0.5,max,Min Best Case,True,19,33
3,96372106,2,10637298,4,60,0.016449928283691406,0.005024909973144531,31,70,39,70,68,70,2,70,0.5,max,Min Best Case,True,29,69
4,96372106,2,10637299,4,60,0.14147090911865234,0.0139617919921875,23,48,25,48,53,53,0,53,0.5,max,Min Best Case,True,19,50
5,96372106,2,10637300,4,60,0.0006546974182128906,0.006981372833251953,23,44,21,44,36,44,8,44,0.5,max,Min Best Case,True,23,44
6,96372106,2,10637301,4,60,0.00044226646423339844,0.00400853157043457,20,39,19,39,39,39,0,39,0.5,max,Min Best Case,True,20,39
7,96372106,2,10637302,4,60,0.014057159423828125,0.025931835174560547,23,57,34,57,54,57,3,57,0.5,max,Min Best Case,True,23,56
8,96372106,2,10637303,4,60,0.0005819797515869141,0.003988742828369141,30,50,20,50,46,50,4,50,0.5,max,Min Best Case,True,30,50
9,96372106,2,10637304,4,60,0.0025327205657958984,0.004024028778076172,24,52,28,52,46,52,6,52,0.5,max,Min Best Case,True,23,50
10,96372106,2,10637305,4,60,0.0016012191772460938,0.00498652458190918,25,63,38,63,61,63,2,63,0.5,max,Min Best Case,True,25,50
11,96372106,2,10637306,4,60,0.00031948089599609375,0.0009970664978027344,9,19,10,19,19,19,0,19,0.5,max,Min Best Case,True,9,19
12,96372106,2,10637307,4,60,0.0005509853363037109,0.0019953250885009766,25,41,16,41,37,41,4,41,0.5,max,Min Best Case,True,25,41
13,96372106,2,10637308,4,60,0.0004489421844482422,0.004986286163330078,17,41,24,41,39,41,2,41,0.5,max,Min Best Case,True,17,41
14,96372106,2,10637309,4,60,0.002037525177001953,0.02094244956970215,26,64,38,64,59,59,0,59,0.5,max,Min Best Case,True,24,62
15,96372106,2,10637310,4,60,0.0005729198455810547,0.0049896240234375,24,38,14,38,35,38,3,38,0.5,max,Min Best Case,True,24,38
16,96372106,2,10637311,4,60,0.00044608116149902344,0.00299072265625,13,32,19,32,26,32,6,32,0.5,max,Min Best Case,True,13,32
17,96372106,2,10637312,4,60,0.0004322528839111328,0.0020236968994140625,18,29,11,29,29,29,0,29,0.5,max,Min Best Case,True,18,29
18,96372106,2,10637313,4,60,0.0006575584411621094,0.006003618240356445,26,57,31,57,57,57,0,57,0.5,max,Min Best Case,True,26,57
19,96372106,2,10637314,4,60,0.3147146701812744,0.28429460525512695,26,58,32,58,42,45,3,45,0.5,max,Min Best Case,True,22,57
20,96372106,2,10637315,4,60,0.0004901885986328125,0.002988576889038086,17,37,20,37,25,37,12,37,0.5,max,Min Best Case,True,17,37
21,96372106,2,10637316,4,60,0.0015780925750732422,0.002007722854614258,19,45,26,45,41,45,4,45,0.5,max,Min Best Case,True,17,43
22,96372106,2,10637317,4,60,0.0004596710205078125,0.0029888153076171875,16,35,19,35,29,35,6,35,0.5,max,Min Best Case,True,16,35
23,96372106,2,10637318,4,60,0.0005552768707275391,0.0039865970611572266,15,35,20,35,17,35,18,35,0.5,max,Min Best Case,True,15,35
24,96372106,2,10637319,4,60,0.00048160552978515625,0.001993417739868164,22,49,27,49,48,49,1,49,0.5,max,Min Best Case,True,22,49
25,96372106,2,10637320,4,60,0.0003399848937988281,0.0019905567169189453,11,25,14,25,22,25,3,25,0.5,max,Min Best Case,True,11,25
26,96372106,2,10637321,4,60,0.00048232078552246094,0.001999378204345703,17,39,22,39,39,39,0,39,0.5,max,Min Best Case,True,17,39
27,96372106,2,10637322,4,60,0.00036263465881347656,0.0029892921447753906,11,35,24,35,27,35,8,35,0.5,max,Min Best Case,True,11,35
28,96372106,2,10637323,4,60,0.0006604194641113281,0.0059735774993896484,29,52,23,52,46,52,6,52,0.5,max,Min Best Case,True,29,52
29,96372106,2,10637324,4,60,0.0003211498260498047,0.0009951591491699219,9,18,9,18,18,18,0,18,0.5,max,Min Best Case,True,9,18
30,96372106,2,10637325,4,60,0.0004477500915527344,0.003954887390136719,15,35,20,35,31,35,4,35,0.5,max,Min Best Case,True,15,35
31,96372106,2,10637326,4,60,0.0007658004760742188,0.003988504409790039,23,36,13,36,36,36,0,36,0.5,max,Min Best Case,True,23,36
32,96372106,2,10637327,4,60,0.0036580562591552734,0.0009942054748535156,14,31,17,31,30,31,1,31,0.5,max,Min Best Case,True,11,32
33,96372106,2,10637328,4,60,0.0018455982208251953,0.000997304916381836,20,37,17,37,35,37,2,37,0.5,max,Min Best Case,True,17,43
34,96372106,2,10637329,4,60,0.00030922889709472656,0.0019571781158447266,14,25,11,25,15,25,10,25,0.5,max,Min Best Case,True,14,25
35,96372106,2,10637330,4,60,0.00027108192443847656,0.001992940902709961,14,23,9,23,23,23,0,23,0.5,max,Min Best Case,True,14,23
36,96372106,2,10637331,4,60,0.0005321502685546875,0.0020036697387695312,18,38,20,38,38,38,0,38,0.5,max,Min Best Case,True,18,38
37,96372106,2,10637332,4,60,0.0004057884216308594,0.0029578208923339844,13,27,14,27,27,27,0,27,0.5,max,Min Best Case,True,13,27
38,96372106,2,10637333,4,60,0.00044345855712890625,0.006987571716308594,18,33,15,33,32,33,1,33,0.5,max,Min Best Case,True,18,33
39,96372106,2,10637334,4,60,0.0005068778991699219,0.004014730453491211,16,38,22,38,31,38,7,38,0.5,max,Min Best Case,True,16,38
40,96372106,2,10637335,4,60,0.000133514404296875,0.0009980201721191406,8,9,1,9,8,9,1,9,0.5,max,Min Best Case,True,8,9
41,96372106,2,10637336,4,60,0.0006277561187744141,0.003990888595581055,25,54,29,54,48,54,6,54,0.5,max,Min Best Case,True,25,54
42,96372106,2,10637337,4,60,0.040259361267089844,0.03690195083618164,19,35,16,35,29,35,6,35,0.5,max,Min Best Case,True,16,34
43,96372106,2,10637338,4,60,0.004721164703369141,0.011966943740844727,27,54,27,54,48,54,6,54,0.5,max,Min Best Case,True,25,55
44,96372106,2,10637339,4,60,0.09628772735595703,0.0029888153076171875,16,31,15,31,29,31,2,31,0.5,max,Min Best Case,True,11,26
45,96372106,2,10637340,4,60,0.0005443096160888672,0.002996683120727539,20,46,26,46,41,46,5,46,0.5,max,Min Best Case,True,20,46
46,96372106,2,10637341,4,60,0.00046825408935546875,0.0019948482513427734,21,40,19,40,40,40,0,40,0.5,max,Min Best Case,True,21,40
47,96372106,2,10637342,4,60,0.0003600120544433594,0.001001119613647461,12,24,12,24,21,24,3,24,0.5,max,Min Best Case,True,12,24
48,96372106,2,10637343,4,60,0.00040435791015625,0.001992940902709961,16,28,12,28,27,28,1,28,0.5,max,Min Best Case,True,16,28
49,96372106,2,10637344,4,60,0.0005280971527099609,0.0029916763305664062,17,39,22,39,33,39,6,39,0.5,max,Min Best Case,True,17,39
50,96372106,2,10637345,4,60,0.002097606658935547,0.005011320114135742,25,55,30,55,59,59,0,59,0.5,max,Min Best Case,True,25,59
