Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,12,10637296,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,max,False
2,96372106,12,10637297,1,60,57.48884415626526,0.9035232067108154,84,108,24,108,106,107,1,107,0.75,max,False
3,96372106,12,10637298,1,60,153.18421530723572,1.0289533138275146,116,145,29,145,117,117,0,117,0.75,max,False
4,96372106,12,10637299,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,max,False
5,96372106,12,10637300,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,max,False
6,96372106,12,10637301,1,60,45.56371235847473,2.2506818771362305,75,97,22,97,94,96,2,96,0.75,max,False
7,96372106,12,10637302,1,60,0.9217655658721924,0.6125478744506836,125,157,32,157,133,135,2,135,0.75,max,False
8,96372106,12,10637303,1,60,55.31097674369812,0.710216760635376,73,95,22,95,93,96,3,96,0.75,max,False
9,96372106,12,10637304,1,60,0.1235208511352539,0.032839059829711914,54,74,20,74,73,75,2,75,0.75,max,False
10,96372106,12,10637305,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,max,False
11,96372106,12,10637306,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,max,False
12,96372106,12,10637307,1,60,0.11231732368469238,7.279991388320923,88,119,31,119,106,110,4,110,0.75,max,False
13,96372106,12,10637308,1,60,4.457874298095703,0.5140783786773682,106,131,25,131,116,117,1,117,0.75,max,False
14,96372106,12,10637309,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,max,False
15,96372106,12,10637310,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,max,False
16,96372106,12,10637311,1,60,29.265671730041504,0.5805275440216064,86,113,27,113,110,112,2,112,0.75,max,False
17,96372106,12,10637312,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,max,False
18,96372106,12,10637313,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,max,False
19,96372106,12,10637314,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,max,False
20,96372106,12,10637315,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,max,False
21,96372106,12,10637316,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.75,max,False
22,96372106,12,10637317,1,60,172.97006821632385,0.18863248825073242,78,104,26,104,99,102,3,102,0.75,max,False
