Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,8,10637296,0,60,0.14244961738586426,0.04480123519897461,1111,1111,0,1111,1111,1111,0,1111,0.5,min,Min Best Case,True,1111,1111
2,96372106,8,10637297,0,60,0.28121423721313477,0.05608391761779785,1231,1231,0,1231,1231,1231,0,1231,0.5,min,Min Best Case,True,1231,1231
3,96372106,8,10637298,0,60,44.36996102333069,0.0593717098236084,1518,1518,0,1518,1518,1518,0,1518,0.5,min,Min Best Case,True,1516,1516
4,96372106,8,10637299,0,60,0.0765678882598877,0.037195444107055664,1131,1131,0,1131,1131,1131,0,1131,0.5,min,Min Best Case,True,1131,1131
5,96372106,8,10637300,0,60,0.08077311515808105,0.04340648651123047,1010,1010,0,1010,1010,1010,0,1010,0.5,min,Min Best Case,True,1010,1010
6,96372106,8,10637301,0,60,0.24933385848999023,0.06001758575439453,1339,1339,0,1339,1339,1339,0,1339,0.5,min,Min Best Case,True,1339,1339
7,96372106,8,10637302,0,60,0.11014819145202637,0.050301313400268555,854,854,0,854,854,854,0,854,0.5,min,Min Best Case,True,854,854
8,96372106,8,10637303,0,60,0.2562224864959717,0.04693269729614258,1579,1579,0,1579,1579,1579,0,1579,0.5,min,Min Best Case,True,1579,1579
9,96372106,8,10637304,0,60,0.16889238357543945,0.04658341407775879,1141,1141,0,1141,1141,1141,0,1141,0.5,min,Min Best Case,True,1141,1141
10,96372106,8,10637305,0,60,0.15688705444335938,0.04201459884643555,848,848,0,848,848,848,0,848,0.5,min,Min Best Case,True,848,848
11,96372106,8,10637306,0,60,12.357909917831421,0.06114554405212402,1072,1072,0,1072,1072,1072,0,1072,0.5,min,Min Best Case,True,1072,1072
12,96372106,8,10637307,0,60,0.07772397994995117,0.0258939266204834,866,866,0,866,866,866,0,866,0.5,min,Min Best Case,True,866,866
13,96372106,8,10637308,0,60,0.19536375999450684,0.05137920379638672,1417,1417,0,1417,1417,1417,0,1417,0.5,min,Min Best Case,True,1417,1417
14,96372106,8,10637309,0,60,0.09459233283996582,0.04309892654418945,927,927,0,927,927,927,0,927,0.5,min,Min Best Case,True,927,927
15,96372106,8,10637310,0,60,0.19684195518493652,0.06339573860168457,1257,1257,0,1257,1257,1257,0,1257,0.5,min,Min Best Case,True,1257,1257
16,96372106,8,10637311,0,60,0.12656140327453613,0.04264545440673828,1199,1199,0,1199,1199,1199,0,1199,0.5,min,Min Best Case,True,1199,1199
17,96372106,8,10637312,0,60,0.25909423828125,0.05795407295227051,1151,1151,0,1151,1151,1151,0,1151,0.5,min,Min Best Case,True,1151,1151
18,96372106,8,10637313,0,60,0.03526759147644043,0.031493425369262695,830,830,0,830,830,830,0,830,0.5,min,Min Best Case,True,830,830
19,96372106,8,10637314,0,60,0.1284494400024414,0.05198979377746582,1057,1057,0,1057,1057,1057,0,1057,0.5,min,Min Best Case,True,1057,1057
20,96372106,8,10637315,0,60,0.1663663387298584,0.06228756904602051,1602,1602,0,1602,1602,1602,0,1602,0.5,min,Min Best Case,True,1602,1602
21,96372106,8,10637316,0,60,0.12293839454650879,0.03833341598510742,1017,1017,0,1017,1017,1017,0,1017,0.5,min,Min Best Case,True,1017,1017
22,96372106,8,10637317,0,60,1.0030491352081299,0.0604400634765625,1336,1336,0,1336,1336,1336,0,1336,0.5,min,Min Best Case,True,1334,1334
23,96372106,8,10637318,0,60,0.24622249603271484,0.0606694221496582,1283,1283,0,1283,1283,1283,0,1283,0.5,min,Min Best Case,True,1283,1283
24,96372106,8,10637319,0,60,0.1664564609527588,0.04965686798095703,1160,1160,0,1160,1160,1160,0,1160,0.5,min,Min Best Case,True,1160,1160
25,96372106,8,10637320,0,60,0.38184404373168945,0.057779788970947266,1220,1220,0,1220,1220,1220,0,1220,0.5,min,Min Best Case,True,1218,1218
26,96372106,8,10637321,0,60,0.3358583450317383,0.03721737861633301,1007,1007,0,1007,1007,1007,0,1007,0.5,min,Min Best Case,True,1007,1007
27,96372106,8,10637322,0,60,0.28304386138916016,0.031394243240356445,735,735,0,735,735,735,0,735,0.5,min,Min Best Case,True,733,733
28,96372106,8,10637323,0,60,0.23960447311401367,0.05492806434631348,1172,1172,0,1172,1172,1172,0,1172,0.5,min,Min Best Case,True,1172,1172
29,96372106,8,10637324,0,60,58.99004244804382,0.05929684638977051,1183,1183,0,1183,1183,1183,0,1183,0.5,min,Min Best Case,True,1181,1181
30,96372106,8,10637325,0,60,0.1662616729736328,0.05847907066345215,1255,1255,0,1255,1255,1255,0,1255,0.5,min,Min Best Case,True,1255,1255
31,96372106,8,10637326,0,60,22.139800548553467,0.04829764366149902,1313,1313,0,1313,1313,1313,0,1313,0.5,min,Min Best Case,True,1311,1311
32,96372106,8,10637327,0,60,2.825138807296753,0.059667348861694336,1691,1691,0,1691,1691,1691,0,1691,0.5,min,Min Best Case,True,1691,1691
33,96372106,8,10637328,0,60,0.07114768028259277,0.03656125068664551,1172,1172,0,1172,1172,1172,0,1172,0.5,min,Min Best Case,True,1172,1172
34,96372106,8,10637329,0,60,0.2841029167175293,0.06055164337158203,1267,1267,0,1267,1267,1267,0,1267,0.5,min,Min Best Case,True,1267,1267
35,96372106,8,10637330,0,60,0.38847923278808594,0.0600590705871582,1835,1835,0,1835,1835,1835,0,1835,0.5,min,Min Best Case,True,1835,1835
36,96372106,8,10637331,0,60,8.131489515304565,0.059778451919555664,1720,1720,0,1720,1720,1720,0,1720,0.5,min,Min Best Case,True,1720,1720
37,96372106,8,10637332,0,60,0.10184717178344727,0.06281208992004395,1254,1254,0,1254,1254,1254,0,1254,0.5,min,Min Best Case,True,1254,1254
38,96372106,8,10637333,0,60,0.12651991844177246,0.056638479232788086,1122,1122,0,1122,1122,1122,0,1122,0.5,min,Min Best Case,True,1122,1122
