Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,4,10637296,0,60,0.00697016716003418,0.013962030410766602,120,120,0,120,120,120,0,120,0.0,min,Min Best Case,True
2,96372106,4,10637297,0,60,0.00600743293762207,0.007997512817382812,142,142,0,142,142,142,0,142,0.0,min,Min Best Case,True
3,96372106,4,10637298,0,60,0.006971597671508789,0.009457588195800781,101,101,0,101,101,101,0,101,0.0,min,Min Best Case,True
4,96372106,4,10637299,0,60,0.00496220588684082,0.004987955093383789,89,89,0,89,89,89,0,89,0.0,min,Min Best Case,True
5,96372106,4,10637300,0,60,0.005983829498291016,0.007944345474243164,127,127,0,127,127,127,0,127,0.0,min,Min Best Case,True
6,96372106,4,10637301,0,60,0.04288482666015625,0.011868953704833984,104,104,0,104,104,104,0,104,0.0,min,Min Best Case,True
7,96372106,4,10637302,0,60,0.006952762603759766,0.007978439331054688,117,117,0,117,117,117,0,117,0.0,min,Min Best Case,True
8,96372106,4,10637303,0,60,0.005963563919067383,0.00598454475402832,82,82,0,82,82,82,0,82,0.0,min,Min Best Case,True
9,96372106,4,10637304,0,60,0.0029654502868652344,0.002959012985229492,68,68,0,68,68,68,0,68,0.0,min,Min Best Case,True
10,96372106,4,10637305,0,60,0.0049512386322021484,0.0069773197174072266,130,130,0,130,130,130,0,130,0.0,min,Min Best Case,True
11,96372106,4,10637306,0,60,0.003987550735473633,0.0039899349212646484,85,85,0,85,85,85,0,85,0.0,min,Min Best Case,True
12,96372106,4,10637307,0,60,0.005200624465942383,0.00498652458190918,123,123,0,123,123,123,0,123,0.0,min,Min Best Case,True
13,96372106,4,10637308,0,60,0.007016420364379883,0.00697636604309082,161,161,0,161,161,161,0,161,0.0,min,Min Best Case,True
14,96372106,4,10637309,0,60,0.003988027572631836,0.0069580078125,84,84,0,84,84,84,0,84,0.0,min,Min Best Case,True
15,96372106,4,10637310,0,60,0.009357929229736328,0.005983829498291016,117,117,0,117,117,117,0,117,0.0,min,Min Best Case,True
16,96372106,4,10637311,0,60,0.008977890014648438,0.006920337677001953,117,117,0,117,117,117,0,117,0.0,min,Min Best Case,True
17,96372106,4,10637312,0,60,0.00598597526550293,0.01119685173034668,137,137,0,137,137,137,0,137,0.0,min,Min Best Case,True
18,96372106,4,10637313,0,60,0.01894831657409668,0.00997471809387207,180,180,0,180,180,180,0,180,0.0,min,Min Best Case,True
19,96372106,4,10637314,0,60,0.005983829498291016,0.007977485656738281,140,140,0,140,140,140,0,140,0.0,min,Min Best Case,True
20,96372106,4,10637315,0,60,0.0019919872283935547,0.004040241241455078,69,69,0,69,69,69,0,69,0.0,min,Min Best Case,True
21,96372106,4,10637316,0,60,0.009009599685668945,0.012964963912963867,194,194,0,194,194,194,0,194,0.0,min,Min Best Case,True
22,96372106,4,10637317,0,60,0.016954421997070312,0.007897615432739258,140,140,0,140,140,140,0,140,0.0,min,Min Best Case,True
23,96372106,4,10637318,0,60,0.0029914379119873047,0.00498652458190918,81,81,0,81,81,81,0,81,0.0,min,Min Best Case,True
24,96372106,4,10637319,0,60,0.002992391586303711,0.00396418571472168,74,74,0,74,74,74,0,74,0.0,min,Min Best Case,True
25,96372106,4,10637320,0,60,0.004984617233276367,0.007746458053588867,123,123,0,123,123,123,0,123,0.0,min,Min Best Case,True
26,96372106,4,10637321,0,60,0.006981611251831055,0.013329267501831055,131,131,0,131,131,131,0,131,0.0,min,Min Best Case,True
27,96372106,4,10637322,0,60,0.024926424026489258,0.007951021194458008,117,117,0,117,117,117,0,117,0.0,min,Min Best Case,True
28,96372106,4,10637323,0,60,0.010969877243041992,0.008975744247436523,149,149,0,149,149,149,0,149,0.0,min,Min Best Case,True
29,96372106,4,10637324,0,60,0.4134562015533447,0.007977008819580078,107,107,0,107,107,107,0,107,0.0,min,Min Best Case,True
30,96372106,4,10637325,0,60,0.007792949676513672,0.0059528350830078125,112,112,0,112,112,112,0,112,0.0,min,Min Best Case,True
31,96372106,4,10637326,0,60,0.0030286312103271484,0.005983591079711914,91,91,0,91,91,91,0,91,0.0,min,Min Best Case,True
32,96372106,4,10637327,0,60,0.005985736846923828,0.0079803466796875,102,102,0,102,102,102,0,102,0.0,min,Min Best Case,True
33,96372106,4,10637328,0,60,0.004015684127807617,0.007961750030517578,103,103,0,103,103,103,0,103,0.0,min,Min Best Case,True
34,96372106,4,10637329,0,60,0.007976055145263672,0.003989458084106445,67,67,0,67,67,67,0,67,0.0,min,Min Best Case,True
35,96372106,4,10637330,0,60,0.00997304916381836,0.006956815719604492,86,86,0,86,86,86,0,86,0.0,min,Min Best Case,True
36,96372106,4,10637331,0,60,0.002991199493408203,0.006964921951293945,80,80,0,80,80,80,0,80,0.0,min,Min Best Case,True
37,96372106,4,10637332,0,60,0.0039882659912109375,0.007884025573730469,96,96,0,96,96,96,0,96,0.0,min,Min Best Case,True
38,96372106,4,10637333,0,60,0.004987478256225586,0.00697779655456543,88,88,0,88,88,88,0,88,0.0,min,Min Best Case,True
39,96372106,4,10637334,0,60,0.019946813583374023,0.00813603401184082,146,146,0,146,146,146,0,146,0.0,min,Min Best Case,True
40,96372106,4,10637335,0,60,0.18131232261657715,0.006974220275878906,129,129,0,129,129,129,0,129,0.0,min,Min Best Case,True
41,96372106,4,10637336,0,60,0.006981372833251953,0.007888555526733398,127,127,0,127,127,127,0,127,0.0,min,Min Best Case,True
42,96372106,4,10637337,0,60,0.08036684989929199,0.009007930755615234,95,95,0,95,95,95,0,95,0.0,min,Min Best Case,True
43,96372106,4,10637338,0,60,0.010007381439208984,0.007147312164306641,105,105,0,105,105,105,0,105,0.0,min,Min Best Case,True
44,96372106,4,10637339,0,60,0.2503933906555176,0.007767438888549805,153,153,0,153,153,153,0,153,0.0,min,Min Best Case,True
45,96372106,4,10637340,0,60,0.003018617630004883,0.0051174163818359375,72,72,0,72,72,72,0,72,0.0,min,Min Best Case,True
46,96372106,4,10637341,0,60,0.013980865478515625,0.011966943740844727,184,184,0,184,184,184,0,184,0.0,min,Min Best Case,True
47,96372106,4,10637342,0,60,0.005995988845825195,0.0039899349212646484,110,110,0,110,110,110,0,110,0.0,min,Min Best Case,True
48,96372106,4,10637343,0,60,0.003999948501586914,0.0049855709075927734,86,86,0,86,86,86,0,86,0.0,min,Min Best Case,True
49,96372106,4,10637344,0,60,0.020943880081176758,0.0069789886474609375,114,114,0,114,114,114,0,114,0.0,min,Min Best Case,True
50,96372106,4,10637345,0,60,0.006012678146362305,0.005951881408691406,136,136,0,136,136,136,0,136,0.0,min,Min Best Case,True
