Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,4,10637296,2,60,0.133652925491333,0.065826416015625,185,276,91,185,185,190,5,185,0.5,min,Min Worst Case,False
2,96372106,4,10637297,2,60,0.11768865585327148,0.1466073989868164,244,336,92,244,244,244,0,244,0.5,min,Min Worst Case,False
3,96372106,4,10637298,2,60,0.01894974708557129,0.04388236999511719,164,235,71,164,164,165,1,164,0.5,min,Min Worst Case,False
4,96372106,4,10637299,2,60,0.013961076736450195,0.025930404663085938,131,192,61,131,131,133,2,131,0.5,min,Min Worst Case,False
5,96372106,4,10637300,2,60,0.4239211082458496,0.05086398124694824,199,273,74,199,199,203,4,199,0.5,min,Min Worst Case,False
6,96372106,4,10637301,2,60,0.007977485656738281,0.05186104774475098,163,242,79,163,163,165,2,163,0.5,min,Min Worst Case,False
7,96372106,4,10637302,2,60,0.03590250015258789,0.05884242057800293,179,261,82,179,179,182,3,179,0.5,min,Min Worst Case,False
8,96372106,4,10637303,2,60,0.006982564926147461,0.025930166244506836,131,187,56,131,131,132,1,131,0.5,min,Min Worst Case,False
9,96372106,4,10637304,2,60,0.002991914749145508,0.020935535430908203,108,155,47,108,108,108,0,108,0.5,min,Min Worst Case,False
10,96372106,4,10637305,2,60,0.019945144653320312,0.06283068656921387,219,315,96,219,219,224,5,219,0.5,min,Min Worst Case,False
11,96372106,4,10637306,2,60,0.004987239837646484,0.02592754364013672,136,180,44,136,136,141,5,136,0.5,min,Min Worst Case,False
12,96372106,4,10637307,2,60,0.004986286163330078,0.043882131576538086,194,286,92,194,194,194,0,194,0.5,min,Min Worst Case,False
13,96372106,4,10637308,2,60,0.031914472579956055,0.08078241348266602,256,360,104,256,256,256,0,256,0.5,min,Min Worst Case,False
14,96372106,4,10637309,2,60,0.008975982666015625,0.03491854667663574,125,188,63,125,125,128,3,125,0.5,min,Min Worst Case,False
15,96372106,4,10637310,2,60,3.492734670639038,0.06181621551513672,195,258,63,195,195,196,1,195,0.5,min,Min Worst Case,False
16,96372106,4,10637311,2,60,6.530596017837524,0.04485511779785156,173,265,92,173,173,173,0,173,0.5,min,Min Worst Case,False
17,96372106,4,10637312,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,min,Min Worst Case,False
18,96372106,4,10637313,2,60,0.060858964920043945,0.11070632934570312,269,411,142,269,269,273,4,269,0.5,min,Min Worst Case,False
19,96372106,4,10637314,2,60,0.026927947998046875,0.07773327827453613,223,310,87,223,223,227,4,223,0.5,min,Min Worst Case,False
20,96372106,4,10637315,2,60,0.00299072265625,0.015923261642456055,104,153,49,104,104,115,11,104,0.5,min,Min Worst Case,False
21,96372106,4,10637316,2,60,0.011967897415161133,0.13759613037109375,288,424,136,288,288,290,2,288,0.5,min,Min Worst Case,False
22,96372106,4,10637317,2,60,0.008975028991699219,0.07080960273742676,214,312,98,214,214,215,1,214,0.5,min,Min Worst Case,False
23,96372106,4,10637318,2,60,0.003989219665527344,0.02194070816040039,132,183,51,132,132,134,2,132,0.5,min,Min Worst Case,False
24,96372106,4,10637319,2,60,0.004986763000488281,0.01595759391784668,101,160,59,101,101,103,2,101,0.5,min,Min Worst Case,False
25,96372106,4,10637320,2,60,0.011968135833740234,0.0857703685760498,192,277,85,192,192,195,3,192,0.5,min,Min Worst Case,False
26,96372106,4,10637321,2,60,3.9056129455566406,1.095071792602539,226,312,86,226,226,227,1,226,0.5,min,Min Worst Case,False
27,96372106,4,10637322,2,60,0.006985902786254883,0.05688166618347168,174,253,79,174,174,177,3,174,0.5,min,Min Worst Case,False
28,96372106,4,10637323,2,60,0.00797724723815918,0.06081700325012207,226,335,109,226,226,228,2,226,0.5,min,Min Worst Case,False
29,96372106,4,10637324,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,min,Min Worst Case,False
30,96372106,4,10637325,2,60,0.003997087478637695,0.036904096603393555,173,254,81,173,173,176,3,173,0.5,min,Min Worst Case,False
31,96372106,4,10637326,2,60,0.0040187835693359375,0.0239715576171875,139,205,66,139,139,140,1,139,0.5,min,Min Worst Case,False
32,96372106,4,10637327,2,60,0.02395033836364746,0.03191637992858887,164,228,64,164,164,168,4,164,0.5,min,Min Worst Case,False
33,96372106,4,10637328,2,60,0.004986763000488281,0.04588007926940918,160,227,67,160,160,162,2,160,0.5,min,Min Worst Case,False
34,96372106,4,10637329,2,60,0.05685567855834961,0.013971805572509766,97,152,55,97,97,98,1,97,0.5,min,Min Worst Case,False
35,96372106,4,10637330,2,60,0.18055367469787598,0.0418848991394043,146,203,57,146,146,146,0,146,0.5,min,Min Worst Case,False
36,96372106,4,10637331,2,60,0.0039975643157958984,0.02290201187133789,140,192,52,140,140,145,5,140,0.5,min,Min Worst Case,False
37,96372106,4,10637332,2,60,0.00501704216003418,0.03690028190612793,150,219,69,150,150,152,2,150,0.5,min,Min Worst Case,False
38,96372106,4,10637333,2,60,0.003991603851318359,0.029920101165771484,133,188,55,133,133,137,4,133,0.5,min,Min Worst Case,False
39,96372106,4,10637334,2,60,0.05587959289550781,0.05684638023376465,233,331,98,233,233,233,0,233,0.5,min,Min Worst Case,False
40,96372106,4,10637335,2,60,6.791784286499023,0.04982876777648926,194,269,75,194,194,196,2,194,0.5,min,Min Worst Case,False
41,96372106,4,10637336,2,60,0.006979465484619141,0.047833919525146484,206,295,89,206,206,217,11,206,0.5,min,Min Worst Case,False
42,96372106,4,10637337,2,60,0.005987405776977539,0.03687000274658203,145,205,60,145,145,146,1,145,0.5,min,Min Worst Case,False
43,96372106,4,10637338,2,60,0.006980180740356445,0.04487919807434082,158,230,72,158,158,164,6,158,0.5,min,Min Worst Case,False
44,96372106,4,10637339,2,60,0.007978677749633789,0.07576131820678711,223,337,114,223,223,224,1,223,0.5,min,Min Worst Case,False
45,96372106,4,10637340,2,60,0.00399327278137207,0.021941423416137695,104,149,45,104,104,108,4,104,0.5,min,Min Worst Case,False
46,96372106,4,10637341,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,min,Min Worst Case,False
47,96372106,4,10637342,2,60,0.004989147186279297,0.028922557830810547,173,249,76,173,173,175,2,173,0.5,min,Min Worst Case,False
48,96372106,4,10637343,2,60,0.4298512935638428,0.029919862747192383,133,198,65,133,133,136,3,133,0.5,min,Min Worst Case,False
