Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,4,10637296,1,60,0.11868524551391602,0.1077113151550293,152,198,46,198,195,195,0,195,1.0,max,Min Best Case,False,148,196
2,96372106,4,10637297,1,60,0.005984306335449219,0.09075522422790527,191,236,45,236,236,236,0,236,1.0,max,Min Best Case,False,191,236
3,96372106,4,10637298,1,60,0.017928361892700195,0.05983877182006836,125,165,40,165,165,165,0,165,1.0,max,Min Best Case,False,123,163
4,96372106,4,10637299,1,60,0.02291250228881836,0.0339047908782959,109,141,32,141,141,141,0,141,1.0,max,Min Best Case,False,108,144
5,96372106,4,10637300,1,60,0.006941795349121094,0.06080365180969238,158,197,39,197,197,197,0,197,1.0,max,Min Best Case,False,158,197
6,96372106,4,10637301,1,60,0.005984306335449219,0.07080984115600586,135,169,34,169,169,169,0,169,1.0,max,Min Best Case,False,135,169
7,96372106,4,10637302,1,60,0.00797891616821289,0.06883764266967773,141,187,46,187,187,187,0,187,1.0,max,Min Best Case,False,141,187
8,96372106,4,10637303,1,60,0.004990339279174805,0.03992724418640137,106,130,24,130,130,130,0,130,1.0,max,Min Best Case,False,106,130
9,96372106,4,10637304,1,60,0.003988981246948242,0.021962642669677734,88,107,19,107,107,107,0,107,1.0,max,Min Best Case,False,88,107
10,96372106,4,10637305,1,60,0.0060138702392578125,0.07374334335327148,172,218,46,218,218,218,0,218,1.0,max,Min Best Case,False,172,218
11,96372106,4,10637306,1,60,0.003952741622924805,0.02795886993408203,106,130,24,130,130,130,0,130,1.0,max,Min Best Case,False,106,130
12,96372106,4,10637307,1,60,0.005954265594482422,0.05587339401245117,159,195,36,195,195,195,0,195,1.0,max,Min Best Case,False,159,195
13,96372106,4,10637308,1,60,0.029919147491455078,0.11823153495788574,204,259,55,259,259,259,0,259,1.0,max,Min Best Case,False,203,259
14,96372106,4,10637309,1,60,0.0049703121185302734,0.043825626373291016,103,135,32,135,135,135,0,135,1.0,max,Min Best Case,False,103,135
15,96372106,4,10637310,1,60,0.4009101390838623,0.07080984115600586,150,188,38,188,188,188,0,188,1.0,max,Min Best Case,False,147,185
