Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,4,10637296,1,60,0.11566305160522461,0.08574414253234863,152,198,46,177,174,176,2,174,0.5,uniform,Min Best Case,False
2,96372106,4,10637297,1,60,0.0059833526611328125,0.06414294242858887,191,236,45,216,216,217,1,216,0.5,uniform,Min Best Case,False
3,96372106,4,10637298,1,60,0.020917654037475586,0.03566884994506836,125,165,40,145,142,146,4,145,0.5,uniform,Min Best Case,False
4,96372106,4,10637299,1,60,0.023900985717773438,0.026481151580810547,109,141,32,123,123,123,0,123,0.5,uniform,Min Best Case,False
5,96372106,4,10637300,1,60,0.005982160568237305,0.05096244812011719,158,197,39,172,172,173,1,172,0.5,uniform,Min Best Case,False
6,96372106,4,10637301,1,60,0.009967327117919922,0.04189181327819824,135,169,34,152,151,152,1,152,0.5,uniform,Min Best Case,False
7,96372106,4,10637302,1,60,0.007980585098266602,0.04194283485412598,141,187,46,169,167,172,5,169,0.5,uniform,Min Best Case,False
8,96372106,4,10637303,1,60,0.0049631595611572266,0.02297353744506836,106,130,24,117,117,117,0,117,0.5,uniform,Min Best Case,False
9,96372106,4,10637304,1,60,0.0019948482513427734,0.014960289001464844,88,107,19,101,99,101,2,101,0.5,uniform,Min Best Case,False
10,96372106,4,10637305,1,60,0.00698089599609375,0.0698094367980957,172,218,46,196,195,196,1,196,0.5,uniform,Min Best Case,False
11,96372106,4,10637306,1,60,0.002991199493408203,0.018908977508544922,106,130,24,116,116,116,0,116,0.5,uniform,Min Best Case,False
12,96372106,4,10637307,1,60,0.008975028991699219,0.03889799118041992,159,195,36,176,174,176,2,176,0.5,uniform,Min Best Case,False
13,96372106,4,10637308,1,60,0.027925491333007812,0.11330246925354004,204,259,55,230,230,230,0,230,0.5,uniform,Min Best Case,False
14,96372106,4,10637309,1,60,0.008148431777954102,0.03490734100341797,103,135,32,120,118,120,2,120,0.5,uniform,Min Best Case,False
15,96372106,4,10637310,1,60,0.3780696392059326,0.059799909591674805,150,188,38,170,170,171,1,170,0.5,uniform,Min Best Case,False
16,96372106,4,10637311,1,60,0.053694963455200195,0.03795337677001953,144,184,40,164,164,165,1,164,0.5,uniform,Min Best Case,False
17,96372106,4,10637312,1,60,0.2658524513244629,0.07378554344177246,172,220,48,194,194,194,0,194,0.5,uniform,Min Best Case,False
18,96372106,4,10637313,1,60,0.007996797561645508,0.08486104011535645,223,292,69,260,259,262,3,260,0.5,uniform,Min Best Case,False
19,96372106,4,10637314,1,60,0.019979000091552734,0.07685351371765137,177,221,44,204,204,204,0,204,0.5,uniform,Min Best Case,False
