Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,4,10637296,2,60,0.133652925491333,0.013962745666503906,185,276,91,232,185,276,91,232,0.0,uniform,Min Worst Case,False
2,96372106,4,10637297,2,60,0.11768865585327148,0.008981466293334961,244,336,92,292,244,336,92,292,0.0,uniform,Min Worst Case,False
3,96372106,4,10637298,2,60,0.01894974708557129,0.00996255874633789,164,235,71,188,164,235,71,188,0.0,uniform,Min Worst Case,False
4,96372106,4,10637299,2,60,0.013961076736450195,0.00997304916381836,131,192,61,175,131,192,61,175,0.0,uniform,Min Worst Case,False
5,96372106,4,10637300,2,60,0.4239211082458496,0.00998687744140625,199,273,74,231,199,273,74,231,0.0,uniform,Min Worst Case,False
6,96372106,4,10637301,2,60,0.007977485656738281,0.01199197769165039,163,242,79,196,163,242,79,196,0.0,uniform,Min Worst Case,False
7,96372106,4,10637302,2,60,0.03590250015258789,0.011975765228271484,179,261,82,224,179,261,82,224,0.0,uniform,Min Worst Case,False
8,96372106,4,10637303,2,60,0.006982564926147461,0.006979703903198242,131,187,56,158,131,187,56,158,0.0,uniform,Min Worst Case,False
9,96372106,4,10637304,2,60,0.002991914749145508,0.004985332489013672,108,155,47,135,108,155,47,135,0.0,uniform,Min Worst Case,False
10,96372106,4,10637305,2,60,0.019945144653320312,0.007977962493896484,219,315,96,271,219,315,96,271,0.0,uniform,Min Worst Case,False
11,96372106,4,10637306,2,60,0.004987239837646484,0.004985332489013672,136,180,44,152,136,180,44,152,0.0,uniform,Min Worst Case,False
12,96372106,4,10637307,2,60,0.004986286163330078,0.009033918380737305,194,286,92,240,194,286,92,240,0.0,uniform,Min Worst Case,False
13,96372106,4,10637308,2,60,0.031914472579956055,0.011967658996582031,256,360,104,315,256,360,104,315,0.0,uniform,Min Worst Case,False
14,96372106,4,10637309,2,60,0.008975982666015625,0.009971857070922852,125,188,63,153,125,188,63,153,0.0,uniform,Min Worst Case,False
15,96372106,4,10637310,2,60,3.492734670639038,0.009973287582397461,195,258,63,229,195,258,63,229,0.0,uniform,Min Worst Case,False
16,96372106,4,10637311,2,60,6.530596017837524,0.009955406188964844,173,265,92,226,173,265,92,226,0.0,uniform,Min Worst Case,False
17,96372106,4,10637312,2,60,17.23785972595215,0.01196742057800293,218,310,92,269,218,310,92,269,0.0,uniform,Min Worst Case,False
18,96372106,4,10637313,2,60,0.060858964920043945,0.010006427764892578,269,411,142,337,269,411,142,337,0.0,uniform,Min Worst Case,False
