Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,4,10637296,0,60,0.012967109680175781,0.008976459503173828,120,120,0,120,120,120,0,120,1.0,uniform,True
2,96372106,4,10637297,0,60,0.00598454475402832,0.0059816837310791016,142,142,0,142,142,142,0,142,1.0,uniform,True
3,96372106,4,10637298,0,60,0.007977962493896484,0.006986856460571289,101,101,0,101,101,101,0,101,1.0,uniform,True
4,96372106,4,10637299,0,60,0.002993345260620117,0.005985260009765625,89,89,0,89,89,89,0,89,1.0,uniform,True
5,96372106,4,10637300,0,60,0.005983829498291016,0.010972738265991211,127,127,0,127,127,127,0,127,1.0,uniform,True
6,96372106,4,10637301,0,60,0.07080888748168945,0.006983041763305664,104,104,0,104,104,104,0,104,1.0,uniform,True
7,96372106,4,10637302,0,60,0.00797891616821289,0.007977724075317383,117,117,0,117,117,117,0,117,1.0,uniform,True
8,96372106,4,10637303,0,60,0.003989458084106445,0.004986286163330078,82,82,0,82,82,82,0,82,1.0,uniform,True
9,96372106,4,10637304,0,60,0.0019943714141845703,0.0029914379119873047,68,68,0,68,68,68,0,68,1.0,uniform,True
10,96372106,4,10637305,0,60,0.004985809326171875,0.005983829498291016,130,130,0,130,130,130,0,130,1.0,uniform,True
