Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,4,10637296,4,60,14.020564794540405,0.1960434913635254,241,411,170,330,330,330,0,330,1.0,uniform,Min Worst Case,False,218,417
2,96372106,4,10637297,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Worst Case,False,-1,-1
3,96372106,4,10637298,4,60,0.29717350006103516,0.1321420669555664,200,336,136,268,264,264,0,264,1.0,uniform,Min Worst Case,False,193,337
4,96372106,4,10637299,4,60,0.11467385292053223,0.07177948951721191,184,298,114,242,242,242,0,242,1.0,uniform,Min Worst Case,False,177,296
5,96372106,4,10637300,4,60,1.2696068286895752,0.15459179878234863,280,457,177,353,353,353,0,353,1.0,uniform,Min Worst Case,False,275,454
6,96372106,4,10637301,4,60,0.009974479675292969,0.14959025382995605,231,372,141,303,303,303,0,303,1.0,uniform,Min Worst Case,False,231,372
7,96372106,4,10637302,4,60,0.007986307144165039,0.13759517669677734,232,399,167,332,332,332,0,332,1.0,uniform,Min Worst Case,False,232,399
8,96372106,4,10637303,4,60,0.004002571105957031,0.06579780578613281,167,287,120,228,228,228,0,228,1.0,uniform,Min Worst Case,False,167,287
9,96372106,4,10637304,4,60,0.002991914749145508,0.026892423629760742,163,254,91,207,207,207,0,207,1.0,uniform,Min Worst Case,False,163,254
10,96372106,4,10637305,4,60,0.06185030937194824,0.17653536796569824,296,482,186,384,384,384,0,384,1.0,uniform,Min Worst Case,False,289,479
11,96372106,4,10637306,4,60,0.018967151641845703,0.06785464286804199,163,301,138,237,237,237,0,237,1.0,uniform,Min Worst Case,False,162,308
12,96372106,4,10637307,4,60,0.005993366241455078,0.12064313888549805,259,433,174,345,345,345,0,345,1.0,uniform,Min Worst Case,False,259,433
13,96372106,4,10637308,4,60,0.06284904479980469,0.2274158000946045,318,552,234,443,443,443,0,443,1.0,uniform,Min Worst Case,False,317,567
14,96372106,4,10637309,4,60,0.00698089599609375,0.09271240234375,167,295,128,219,219,219,0,219,1.0,uniform,Min Worst Case,False,167,295
15,96372106,4,10637310,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Worst Case,False,-1,-1
16,96372106,4,10637311,4,60,0.04587888717651367,0.15855121612548828,224,401,177,323,323,323,0,323,1.0,uniform,Min Worst Case,False,224,411
17,96372106,4,10637312,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Worst Case,False,-1,-1
18,96372106,4,10637313,4,60,0.29921674728393555,0.24337244033813477,364,619,255,504,504,504,0,504,1.0,uniform,Min Worst Case,False,359,617
19,96372106,4,10637314,4,60,0.05787515640258789,0.2094402313232422,290,477,187,363,363,363,0,363,1.0,uniform,Min Worst Case,False,288,483
20,96372106,4,10637315,4,60,0.002989530563354492,0.04092216491699219,146,246,100,197,197,197,0,197,1.0,uniform,Min Worst Case,False,146,246
21,96372106,4,10637316,4,60,0.1146848201751709,0.35751938819885254,389,654,265,529,529,529,0,529,1.0,uniform,Min Worst Case,False,386,673
22,96372106,4,10637317,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Worst Case,False,-1,-1
23,96372106,4,10637318,4,60,0.004006624221801758,0.049883127212524414,151,278,127,211,211,211,0,211,1.0,uniform,Min Worst Case,False,151,278
24,96372106,4,10637319,4,60,0.003995656967163086,0.03485107421875,144,228,84,191,191,191,0,191,1.0,uniform,Min Worst Case,False,144,228
25,96372106,4,10637320,4,60,0.007978439331054688,0.25129127502441406,257,414,157,327,327,327,0,327,1.0,uniform,Min Worst Case,False,257,414
26,96372106,4,10637321,4,60,0.059839725494384766,0.160567045211792,272,462,190,364,364,364,0,364,1.0,uniform,Min Worst Case,False,271,453
27,96372106,4,10637322,4,60,0.012964963912963867,0.14056968688964844,243,396,153,300,300,300,0,300,1.0,uniform,Min Worst Case,False,243,396
28,96372106,4,10637323,4,60,0.011967658996582031,0.20149850845336914,295,503,208,390,390,390,0,390,1.0,uniform,Min Worst Case,False,295,503
29,96372106,4,10637324,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Worst Case,False,-1,-1
30,96372106,4,10637325,4,60,0.003988981246948242,0.08974933624267578,229,393,164,317,317,317,0,317,1.0,uniform,Min Worst Case,False,229,393
31,96372106,4,10637326,4,60,0.0049896240234375,0.055867671966552734,191,326,135,248,248,248,0,248,1.0,uniform,Min Worst Case,False,191,326
32,96372106,4,10637327,4,60,0.015996456146240234,0.07381796836853027,209,361,152,278,278,278,0,278,1.0,uniform,Min Worst Case,False,207,367
33,96372106,4,10637328,4,60,0.0059549808502197266,0.10576534271240234,206,380,174,290,290,290,0,290,1.0,uniform,Min Worst Case,False,206,380
34,96372106,4,10637329,4,60,0.9864175319671631,0.03788924217224121,143,233,90,187,180,180,0,180,1.0,uniform,Min Worst Case,False,135,233
