Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,4,10637296,2,60,0.14865756034851074,0.05688142776489258,181,282,101,282,279,282,3,282,0.5,max,Min Best Case,False
2,96372106,4,10637297,2,60,0.12267589569091797,0.05684351921081543,244,336,92,336,330,332,2,332,0.5,max,Min Best Case,False
3,96372106,4,10637298,2,60,0.017949819564819336,0.0479276180267334,164,235,71,235,229,235,6,235,0.5,max,Min Best Case,False
4,96372106,4,10637299,2,60,0.01995229721069336,0.026927471160888672,131,194,63,194,193,194,1,194,0.5,max,Min Best Case,False
5,96372106,4,10637300,2,60,0.4228830337524414,0.04986715316772461,199,273,74,273,272,273,1,273,0.5,max,Min Best Case,False
6,96372106,4,10637301,2,60,0.005983829498291016,0.0528414249420166,163,242,79,242,242,242,0,242,0.5,max,Min Best Case,False
7,96372106,4,10637302,2,60,0.030907392501831055,0.054857492446899414,179,261,82,261,261,261,0,261,0.5,max,Min Best Case,False
8,96372106,4,10637303,2,60,0.00399017333984375,0.02887129783630371,131,187,56,187,186,187,1,187,0.5,max,Min Best Case,False
9,96372106,4,10637304,2,60,0.0029997825622558594,0.019980430603027344,108,155,47,155,153,155,2,155,0.5,max,Min Best Case,False
10,96372106,4,10637305,2,60,0.01996016502380371,0.05982851982116699,219,315,96,315,308,313,5,313,0.5,max,Min Best Case,False
11,96372106,4,10637306,2,60,0.0039899349212646484,0.026966333389282227,136,180,44,180,178,180,2,180,0.5,max,Min Best Case,False
12,96372106,4,10637307,2,60,0.005982398986816406,0.045868635177612305,194,286,92,286,285,286,1,286,0.5,max,Min Best Case,False
13,96372106,4,10637308,2,60,0.026928186416625977,0.08179092407226562,256,360,104,360,358,360,2,360,0.5,max,Min Best Case,False
14,96372106,4,10637309,2,60,0.005984783172607422,0.03693652153015137,125,188,63,188,182,188,6,188,0.5,max,Min Best Case,False
15,96372106,4,10637310,2,60,1.7453477382659912,0.05482888221740723,189,268,79,268,267,268,1,268,0.5,max,Min Best Case,False
16,96372106,4,10637311,2,60,6.771947622299194,0.04986715316772461,173,265,92,265,263,265,2,265,0.5,max,Min Best Case,False
17,96372106,4,10637312,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,False
18,96372106,4,10637313,2,60,3.0229289531707764,0.11868405342102051,269,411,142,411,409,411,2,411,0.5,max,Min Best Case,False
19,96372106,4,10637314,2,60,0.027935266494750977,0.06679368019104004,223,310,87,310,308,310,2,310,0.5,max,Min Best Case,False
20,96372106,4,10637315,2,60,0.003988027572631836,0.01595759391784668,104,153,49,153,144,153,9,153,0.5,max,Min Best Case,False
21,96372106,4,10637316,2,60,0.00898599624633789,0.11369538307189941,288,424,136,424,419,424,5,424,0.5,max,Min Best Case,False
22,96372106,4,10637317,2,60,0.0069806575775146484,0.05684852600097656,214,312,98,312,309,312,3,312,0.5,max,Min Best Case,False
23,96372106,4,10637318,2,60,0.003989219665527344,0.02389812469482422,132,183,51,183,182,183,1,183,0.5,max,Min Best Case,False
24,96372106,4,10637319,2,60,0.004986763000488281,0.016953706741333008,101,160,59,160,156,160,4,160,0.5,max,Min Best Case,False
25,96372106,4,10637320,2,60,0.006980180740356445,0.09079146385192871,192,277,85,277,275,277,2,277,0.5,max,Min Best Case,False
26,96372106,4,10637321,2,60,1.9418256282806396,0.05980277061462402,212,316,104,316,312,316,4,316,0.5,max,Min Best Case,False
27,96372106,4,10637322,2,60,0.006981372833251953,0.058867454528808594,174,253,79,253,251,253,2,253,0.5,max,Min Best Case,False
28,96372106,4,10637323,2,60,0.007990360260009766,0.06482577323913574,226,335,109,335,330,335,5,335,0.5,max,Min Best Case,False
29,96372106,4,10637324,2,60,66.16310381889343,0.04886817932128906,176,254,78,254,250,250,0,250,0.5,max,Min Best Case,False
30,96372106,4,10637325,2,60,0.005972385406494141,0.0359034538269043,173,254,81,254,252,254,2,254,0.5,max,Min Best Case,False
31,96372106,4,10637326,2,60,0.0050182342529296875,0.02991938591003418,139,205,66,205,198,205,7,205,0.5,max,Min Best Case,False
32,96372106,4,10637327,2,60,0.03789973258972168,0.04587721824645996,164,233,69,233,232,233,1,233,0.5,max,Min Best Case,False
33,96372106,4,10637328,2,60,0.005020856857299805,0.048871517181396484,160,227,67,227,225,227,2,227,0.5,max,Min Best Case,False
34,96372106,4,10637329,2,60,0.05487203598022461,0.017959117889404297,97,152,55,152,152,152,0,152,0.5,max,Min Best Case,False
35,96372106,4,10637330,2,60,0.16350746154785156,0.04986453056335449,146,203,57,203,202,203,1,203,0.5,max,Min Best Case,False
36,96372106,4,10637331,2,60,0.00398564338684082,0.022937297821044922,140,192,52,192,187,192,5,192,0.5,max,Min Best Case,False
37,96372106,4,10637332,2,60,0.003990888595581055,0.026927709579467773,150,219,69,219,218,219,1,219,0.5,max,Min Best Case,False
38,96372106,4,10637333,2,60,0.003987550735473633,0.01994943618774414,133,188,55,188,186,188,2,188,0.5,max,Min Best Case,False
39,96372106,4,10637334,2,60,0.0747995376586914,0.05883908271789551,230,333,103,333,331,333,2,333,0.5,max,Min Best Case,False
40,96372106,4,10637335,2,60,6.617311716079712,0.05485343933105469,194,269,75,269,265,269,4,269,0.5,max,Min Best Case,False
41,96372106,4,10637336,2,60,0.006983041763305664,0.0468747615814209,206,295,89,295,286,295,9,295,0.5,max,Min Best Case,False
42,96372106,4,10637337,2,60,0.0059814453125,0.03687429428100586,145,205,60,205,202,205,3,205,0.5,max,Min Best Case,False
43,96372106,4,10637338,2,60,0.006946563720703125,0.05086350440979004,158,230,72,230,230,230,0,230,0.5,max,Min Best Case,False
44,96372106,4,10637339,2,60,0.007978200912475586,0.07380318641662598,223,337,114,337,337,337,0,337,0.5,max,Min Best Case,False
45,96372106,4,10637340,2,60,0.003988504409790039,0.024923086166381836,104,149,45,149,147,149,2,149,0.5,max,Min Best Case,False
46,96372106,4,10637341,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,max,Min Best Case,False
47,96372106,4,10637342,2,60,0.004986286163330078,0.029974937438964844,173,249,76,249,248,249,1,249,0.5,max,Min Best Case,False
48,96372106,4,10637343,2,60,0.4218745231628418,0.032891035079956055,133,198,65,198,196,198,2,198,0.5,max,Min Best Case,False
49,96372106,4,10637344,2,60,0.015922069549560547,0.05681133270263672,165,260,95,260,260,260,0,260,0.5,max,Min Best Case,False
50,96372106,4,10637345,2,60,0.004984140396118164,0.048879146575927734,207,299,92,299,298,299,1,299,0.5,max,Min Best Case,False
