Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,6,10637296,0,60,0.056516408920288086,0.045217037200927734,821,821,0,821,821,821,0,821,0.5,min,Min Worst Case,False,821,821
2,96372106,6,10637297,0,60,0.15703701972961426,0.059027671813964844,969,969,0,969,969,969,0,969,0.5,min,Min Worst Case,False,969,969
3,96372106,6,10637298,0,60,0.1877458095550537,0.06003260612487793,1278,1278,0,1278,1278,1278,0,1278,0.5,min,Min Worst Case,False,1278,1278
4,96372106,6,10637299,0,60,0.06546354293823242,0.03609466552734375,881,881,0,881,881,881,0,881,0.5,min,Min Worst Case,False,881,881
5,96372106,6,10637300,0,60,0.03804135322570801,0.02852773666381836,736,736,0,736,736,736,0,736,0.5,min,Min Worst Case,False,736,736
6,96372106,6,10637301,0,60,0.15903759002685547,0.0634911060333252,876,876,0,876,876,876,0,876,0.5,min,Min Worst Case,False,876,876
7,96372106,6,10637302,0,60,0.08197021484375,0.052446603775024414,781,781,0,781,781,781,0,781,0.5,min,Min Worst Case,False,781,781
8,96372106,6,10637303,0,60,0.16281676292419434,0.045731544494628906,1149,1149,0,1149,1149,1149,0,1149,0.5,min,Min Worst Case,False,1149,1149
9,96372106,6,10637304,0,60,0.08306336402893066,0.04785776138305664,903,903,0,903,903,903,0,903,0.5,min,Min Worst Case,False,903,903
10,96372106,6,10637305,0,60,0.07287049293518066,0.04311943054199219,643,643,0,643,643,643,0,643,0.5,min,Min Worst Case,False,643,643
11,96372106,6,10637306,0,60,0.048155784606933594,0.027917861938476562,456,456,0,456,456,456,0,456,0.5,min,Min Worst Case,False,456,456
12,96372106,6,10637307,0,60,0.04455232620239258,0.024773597717285156,692,692,0,692,692,692,0,692,0.5,min,Min Worst Case,False,692,692
13,96372106,6,10637308,0,60,0.11374092102050781,0.051236629486083984,1082,1082,0,1082,1082,1082,0,1082,0.5,min,Min Worst Case,False,1082,1082
14,96372106,6,10637309,0,60,0.030182600021362305,0.03669095039367676,476,476,0,476,476,476,0,476,0.5,min,Min Worst Case,False,476,476
15,96372106,6,10637310,0,60,0.10906553268432617,0.06974911689758301,951,951,0,951,951,951,0,951,0.5,min,Min Worst Case,False,951,951
16,96372106,6,10637311,0,60,0.06772828102111816,0.04320549964904785,843,843,0,843,843,843,0,843,0.5,min,Min Worst Case,False,843,843
17,96372106,6,10637312,0,60,0.10309171676635742,0.06284546852111816,879,879,0,879,879,879,0,879,0.5,min,Min Worst Case,False,879,879
18,96372106,6,10637313,0,60,0.02703380584716797,0.030333518981933594,679,679,0,679,679,679,0,679,0.5,min,Min Worst Case,False,679,679
19,96372106,6,10637314,0,60,0.11372995376586914,0.05382537841796875,983,983,0,983,983,983,0,983,0.5,min,Min Worst Case,False,983,983
20,96372106,6,10637315,0,60,0.13734149932861328,0.06353569030761719,1375,1375,0,1375,1375,1375,0,1375,0.5,min,Min Worst Case,False,1375,1375
21,96372106,6,10637316,0,60,0.0688788890838623,0.037153005599975586,726,726,0,726,726,726,0,726,0.5,min,Min Worst Case,False,726,726
22,96372106,6,10637317,0,60,0.9104135036468506,0.06273484230041504,1184,1184,0,1184,1184,1184,0,1184,0.5,min,Min Worst Case,False,1182,1182
23,96372106,6,10637318,0,60,0.03377890586853027,0.03918147087097168,742,742,0,742,742,742,0,742,0.5,min,Min Worst Case,False,742,742
24,96372106,6,10637319,0,60,0.04694175720214844,0.0516047477722168,869,869,0,869,869,869,0,869,0.5,min,Min Worst Case,False,869,869
25,96372106,6,10637320,0,60,0.33016467094421387,0.06065535545349121,995,995,0,995,995,995,0,995,0.5,min,Min Worst Case,False,993,993
26,96372106,6,10637321,0,60,0.08017373085021973,0.03638625144958496,845,845,0,845,845,845,0,845,0.5,min,Min Worst Case,False,845,845
27,96372106,6,10637322,0,60,0.22716903686523438,0.03056788444519043,702,702,0,702,702,702,0,702,0.5,min,Min Worst Case,False,700,700
28,96372106,6,10637323,0,60,0.13314247131347656,0.058011531829833984,999,999,0,999,999,999,0,999,0.5,min,Min Worst Case,False,999,999
29,96372106,6,10637324,0,60,1.7018887996673584,0.0548250675201416,655,655,0,655,655,655,0,655,0.5,min,Min Worst Case,False,655,655
30,96372106,6,10637325,0,60,0.11386895179748535,0.06241321563720703,1059,1059,0,1059,1059,1059,0,1059,0.5,min,Min Worst Case,False,1059,1059
31,96372106,6,10637326,0,60,20.5788676738739,0.04833245277404785,1131,1131,0,1131,1131,1131,0,1131,0.5,min,Min Worst Case,False,1129,1129
32,96372106,6,10637327,0,60,0.0875234603881836,0.0784308910369873,1014,1014,0,1014,1014,1014,0,1014,0.5,min,Min Worst Case,False,1014,1014
33,96372106,6,10637328,0,60,0.07479071617126465,0.035305023193359375,870,870,0,870,870,870,0,870,0.5,min,Min Worst Case,False,870,870
34,96372106,6,10637329,0,60,0.15981149673461914,0.06574177742004395,931,931,0,931,931,931,0,931,0.5,min,Min Worst Case,False,931,931
35,96372106,6,10637330,0,60,0.23914003372192383,0.06116533279418945,1360,1360,0,1360,1360,1360,0,1360,0.5,min,Min Worst Case,False,1360,1360
36,96372106,6,10637331,0,60,0.2509574890136719,0.0778052806854248,1392,1392,0,1392,1392,1392,0,1392,0.5,min,Min Worst Case,False,1392,1392
37,96372106,6,10637332,0,60,0.029295921325683594,0.03247237205505371,771,771,0,771,771,771,0,771,0.5,min,Min Worst Case,False,771,771
