Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,6,10637296,0,60,0.14959979057312012,0.03404736518859863,821,821,0,821,821,821,0,821,1.0,max,True
2,96372106,6,10637297,0,60,0.48470330238342285,0.04279303550720215,971,971,0,971,971,971,0,971,1.0,max,True
3,96372106,6,10637298,0,60,0.3112025260925293,0.0456235408782959,1278,1278,0,1278,1278,1278,0,1278,1.0,max,True
4,96372106,6,10637299,0,60,0.2004384994506836,0.028586387634277344,881,881,0,881,881,881,0,881,1.0,max,True
5,96372106,6,10637300,0,60,0.1466071605682373,0.02277541160583496,736,736,0,736,736,736,0,736,1.0,max,True
6,96372106,6,10637301,0,60,0.3341388702392578,0.043944358825683594,876,876,0,876,876,876,0,876,1.0,max,True
7,96372106,6,10637302,0,60,0.15358996391296387,0.03826904296875,781,781,0,781,781,781,0,781,1.0,max,True
8,96372106,6,10637303,0,60,0.27725791931152344,0.03530740737915039,1149,1149,0,1149,1149,1149,0,1149,1.0,max,True
9,96372106,6,10637304,0,60,0.18849492073059082,0.03515362739562988,903,903,0,903,903,903,0,903,1.0,max,True
10,96372106,6,10637305,0,60,0.2184770107269287,0.032094717025756836,643,643,0,643,643,643,0,643,1.0,max,True
11,96372106,6,10637306,0,60,0.14860057830810547,0.02173900604248047,456,456,0,456,456,456,0,456,1.0,max,True
12,96372106,6,10637307,0,60,0.19447994232177734,0.01985335350036621,692,692,0,692,692,692,0,692,1.0,max,True
13,96372106,6,10637308,0,60,0.31116628646850586,0.03841257095336914,1082,1082,0,1082,1082,1082,0,1082,1.0,max,True
14,96372106,6,10637309,0,60,0.046877145767211914,0.027765989303588867,476,476,0,476,476,476,0,476,1.0,max,True
15,96372106,6,10637310,0,60,0.18350744247436523,0.0475616455078125,951,951,0,951,951,951,0,951,1.0,max,True
16,96372106,6,10637311,0,60,0.2074441909790039,0.0323796272277832,843,843,0,843,843,843,0,843,1.0,max,True
17,96372106,6,10637312,0,60,0.19447946548461914,0.043735504150390625,879,879,0,879,879,879,0,879,1.0,max,True
18,96372106,6,10637313,0,60,0.06283140182495117,0.024004220962524414,679,679,0,679,679,679,0,679,1.0,max,True
19,96372106,6,10637314,0,60,0.21941304206848145,0.03958940505981445,983,983,0,983,983,983,0,983,1.0,max,True
20,96372106,6,10637315,0,60,0.2882206439971924,0.047403812408447266,1375,1375,0,1375,1375,1375,0,1375,1.0,max,True
21,96372106,6,10637316,0,60,0.21642065048217773,0.02855968475341797,726,726,0,726,726,726,0,726,1.0,max,True
22,96372106,6,10637317,0,60,1.1409285068511963,0.047048330307006836,1186,1186,0,1186,1186,1186,0,1186,1.0,max,True
23,96372106,6,10637318,0,60,0.05586409568786621,0.02939772605895996,742,742,0,742,742,742,0,742,1.0,max,True
24,96372106,6,10637319,0,60,0.08776307106018066,0.03764939308166504,869,869,0,869,869,869,0,869,1.0,max,True
25,96372106,6,10637320,0,60,0.6353015899658203,0.044153690338134766,997,997,0,997,997,997,0,997,1.0,max,True
26,96372106,6,10637321,0,60,0.2782559394836426,0.02803969383239746,845,845,0,845,845,845,0,845,1.0,max,True
27,96372106,6,10637322,0,60,0.455780029296875,0.023908138275146484,704,704,0,704,704,704,0,704,1.0,max,True
28,96372106,6,10637323,0,60,0.2732670307159424,0.04228830337524414,999,999,0,999,999,999,0,999,1.0,max,True
29,96372106,6,10637324,0,60,3.4727094173431396,0.03843283653259277,655,655,0,655,655,655,0,655,1.0,max,True
30,96372106,6,10637325,0,60,0.22041058540344238,0.044400930404663086,1059,1059,0,1059,1059,1059,0,1059,1.0,max,True
31,96372106,6,10637326,0,60,23.818286418914795,0.036336421966552734,1196,1196,0,1196,1196,1196,0,1196,1.0,max,True
32,96372106,6,10637327,0,60,0.30219221115112305,0.04435920715332031,1014,1014,0,1014,1014,1014,0,1014,1.0,max,True
33,96372106,6,10637328,0,60,0.17056798934936523,0.027587175369262695,870,870,0,870,870,870,0,870,1.0,max,True
34,96372106,6,10637329,0,60,0.37699103355407715,0.04594159126281738,931,931,0,931,931,931,0,931,1.0,max,True
35,96372106,6,10637330,0,60,0.6333048343658447,0.04557490348815918,1360,1360,0,1360,1360,1360,0,1360,1.0,max,True
36,96372106,6,10637331,0,60,0.44094228744506836,0.04545116424560547,1392,1392,0,1392,1392,1392,0,1392,1.0,max,True
37,96372106,6,10637332,0,60,0.052857398986816406,0.025789737701416016,771,771,0,771,771,771,0,771,1.0,max,True
38,96372106,6,10637333,0,60,0.1406245231628418,0.044144630432128906,1027,1027,0,1027,1027,1027,0,1027,1.0,max,True
39,96372106,6,10637334,0,60,0.27728962898254395,0.03241729736328125,831,831,0,831,831,831,0,831,1.0,max,True
40,96372106,6,10637335,0,60,0.18448615074157715,0.03184843063354492,779,779,0,779,779,779,0,779,1.0,max,True
41,96372106,6,10637336,0,60,0.09672260284423828,0.024824142456054688,581,581,0,581,581,581,0,581,1.0,max,True
42,96372106,6,10637337,0,60,0.051860809326171875,0.030260562896728516,690,690,0,690,690,690,0,690,1.0,max,True
43,96372106,6,10637338,0,60,0.14655375480651855,0.035431861877441406,839,839,0,839,839,839,0,839,1.0,max,True
44,96372106,6,10637339,0,60,0.038893938064575195,0.02280592918395996,617,617,0,617,617,617,0,617,1.0,max,True
45,96372106,6,10637340,0,60,0.6921472549438477,0.026276826858520508,982,982,0,982,982,982,0,982,1.0,max,True
46,96372106,6,10637341,0,60,0.23637652397155762,0.026746034622192383,745,745,0,745,745,745,0,745,1.0,max,True
