Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,8,10637296,0,60,0.010322332382202148,0.0021522045135498047,44,44,0,44,44,44,0,44,0.5,uniform,Min Best Case,True
2,96372106,8,10637297,0,60,0.013581514358520508,0.0022695064544677734,47,47,0,47,47,47,0,47,0.5,uniform,Min Best Case,True
3,96372106,8,10637298,0,60,0.0037899017333984375,0.0019011497497558594,44,44,0,44,44,44,0,44,0.5,uniform,Min Best Case,True
4,96372106,8,10637299,0,60,0.0026807785034179688,0.0018928050994873047,52,52,0,52,52,52,0,52,0.5,uniform,Min Best Case,True
5,96372106,8,10637300,0,60,0.004361152648925781,0.0020608901977539062,55,55,0,55,55,55,0,55,0.5,uniform,Min Best Case,True
6,96372106,8,10637301,0,60,0.005425930023193359,0.0024514198303222656,40,40,0,40,40,40,0,40,0.5,uniform,Min Best Case,True
7,96372106,8,10637302,0,60,0.004263162612915039,0.002406597137451172,56,56,0,56,56,56,0,56,0.5,uniform,Min Best Case,True
8,96372106,8,10637303,0,60,0.00834512710571289,0.0020470619201660156,42,42,0,42,42,42,0,42,0.5,uniform,Min Best Case,True
9,96372106,8,10637304,0,60,0.0022568702697753906,0.0017156600952148438,33,33,0,33,33,33,0,33,0.5,uniform,Min Best Case,True
10,96372106,8,10637305,0,60,0.018785715103149414,0.0017418861389160156,41,41,0,41,41,41,0,41,0.5,uniform,Min Best Case,True
11,96372106,8,10637306,0,60,0.00577998161315918,0.002415895462036133,48,48,0,48,48,48,0,48,0.5,uniform,Min Best Case,True
12,96372106,8,10637307,0,60,0.00572514533996582,0.0020225048065185547,46,46,0,46,46,46,0,46,0.5,uniform,Min Best Case,True
13,96372106,8,10637308,0,60,0.00806117057800293,0.0018877983093261719,54,54,0,54,54,54,0,54,0.5,uniform,Min Best Case,True
14,96372106,8,10637309,0,60,0.0026559829711914062,0.0018875598907470703,42,42,0,42,42,42,0,42,0.5,uniform,Min Best Case,True
15,96372106,8,10637310,0,60,0.004775285720825195,0.0021965503692626953,51,51,0,51,51,51,0,51,0.5,uniform,Min Best Case,True
16,96372106,8,10637311,0,60,0.0045413970947265625,0.0022780895233154297,47,47,0,47,47,47,0,47,0.5,uniform,Min Best Case,True
17,96372106,8,10637312,0,60,0.010390996932983398,0.0016794204711914062,38,38,0,38,38,38,0,38,0.5,uniform,Min Best Case,True
18,96372106,8,10637313,0,60,0.010640621185302734,0.0020744800567626953,49,49,0,49,49,49,0,49,0.5,uniform,Min Best Case,True
19,96372106,8,10637314,0,60,0.020453929901123047,0.0019571781158447266,50,50,0,50,50,50,0,50,0.5,uniform,Min Best Case,True
20,96372106,8,10637315,0,60,0.022411584854125977,0.0024840831756591797,62,62,0,62,62,62,0,62,0.5,uniform,Min Best Case,True
21,96372106,8,10637316,0,60,0.014857053756713867,0.002027273178100586,52,52,0,52,52,52,0,52,0.5,uniform,Min Best Case,True
22,96372106,8,10637317,0,60,0.004829883575439453,0.0020973682403564453,49,49,0,49,49,49,0,49,0.5,uniform,Min Best Case,True
23,96372106,8,10637318,0,60,0.002061605453491211,0.0017099380493164062,36,36,0,36,36,36,0,36,0.5,uniform,Min Best Case,True
24,96372106,8,10637319,0,60,0.4383556842803955,0.002173185348510742,52,52,0,52,52,52,0,52,0.5,uniform,Min Best Case,True
25,96372106,8,10637320,0,60,0.0017380714416503906,0.0013616085052490234,32,32,0,32,32,32,0,32,0.5,uniform,Min Best Case,True
26,96372106,8,10637321,0,60,0.0072286128997802734,0.003438711166381836,41,41,0,41,41,41,0,41,0.5,uniform,Min Best Case,True
27,96372106,8,10637322,0,60,0.03505277633666992,0.004113912582397461,50,50,0,50,50,50,0,50,0.5,uniform,Min Best Case,True
28,96372106,8,10637323,0,60,0.00942087173461914,0.0030477046966552734,53,53,0,53,53,53,0,53,0.5,uniform,Min Best Case,True
29,96372106,8,10637324,0,60,0.00720977783203125,0.002117633819580078,34,34,0,34,34,34,0,34,0.5,uniform,Min Best Case,True
30,96372106,8,10637325,0,60,0.006258249282836914,0.0019192695617675781,40,40,0,40,40,40,0,40,0.5,uniform,Min Best Case,True
31,96372106,8,10637326,0,60,0.027257204055786133,0.0024268627166748047,54,54,0,54,54,54,0,54,0.5,uniform,Min Best Case,True
32,96372106,8,10637327,0,60,0.002019166946411133,0.0017671585083007812,39,39,0,39,39,39,0,39,0.5,uniform,Min Best Case,True
33,96372106,8,10637328,0,60,0.11724424362182617,0.0020074844360351562,48,48,0,48,48,48,0,48,0.5,uniform,Min Best Case,True
34,96372106,8,10637329,0,60,0.004776716232299805,0.0021076202392578125,45,45,0,45,45,45,0,45,0.5,uniform,Min Best Case,True
