Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,8,10637296,1,60,0.21387863159179688,0.010786771774291992,49,65,16,49,49,56,7,49,0.25,min,False
2,96372106,8,10637297,1,60,16.58025574684143,0.007896184921264648,57,72,15,57,57,64,7,57,0.25,min,False
3,96372106,8,10637298,1,60,0.9889552593231201,0.012743711471557617,56,68,12,56,56,62,6,56,0.25,min,False
4,96372106,8,10637299,1,60,237.25736165046692,0.009263038635253906,59,83,24,59,59,66,7,59,0.25,min,False
5,96372106,8,10637300,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,False
6,96372106,8,10637301,1,60,0.619966983795166,0.011683464050292969,44,62,18,44,44,46,2,44,0.25,min,False
7,96372106,8,10637302,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,False
8,96372106,8,10637303,1,60,0.3528761863708496,0.007435321807861328,47,60,13,47,47,55,8,47,0.25,min,False
9,96372106,8,10637304,1,60,0.08226466178894043,0.008399724960327148,37,54,17,37,37,47,10,37,0.25,min,False
10,96372106,8,10637305,1,60,13.291695594787598,0.03414154052734375,50,68,18,50,51,59,8,51,0.25,min,False
11,96372106,8,10637306,1,60,10.259881734848022,0.018319129943847656,53,73,20,53,54,57,3,54,0.25,min,False
12,96372106,8,10637307,1,60,1.5067267417907715,0.010618209838867188,54,75,21,54,54,64,10,54,0.25,min,False
13,96372106,8,10637308,1,60,15.456147909164429,0.03992128372192383,64,81,17,64,64,72,8,64,0.25,min,False
14,96372106,8,10637309,1,60,57.70280694961548,0.0063784122467041016,50,66,16,50,49,56,7,49,0.25,min,False
15,96372106,8,10637310,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,False
16,96372106,8,10637311,1,60,0.060364723205566406,0.006457328796386719,53,69,16,53,53,56,3,53,0.25,min,False
17,96372106,8,10637312,1,60,2.1738882064819336,0.010301351547241211,47,59,12,47,47,51,4,47,0.25,min,False
18,96372106,8,10637313,1,60,6.658093214035034,0.006537675857543945,58,72,14,58,58,70,12,58,0.25,min,False
19,96372106,8,10637314,1,60,128.353750705719,0.008270263671875,60,80,20,60,60,70,10,60,0.25,min,False
20,96372106,8,10637315,1,60,161.63958024978638,0.010049581527709961,68,91,23,68,68,78,10,68,0.25,min,False
21,96372106,8,10637316,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,False
22,96372106,8,10637317,1,60,0.39370107650756836,0.005734682083129883,56,76,20,56,56,68,12,56,0.25,min,False
23,96372106,8,10637318,1,60,0.15803933143615723,0.004797458648681641,41,57,16,41,41,52,11,41,0.25,min,False
24,96372106,8,10637319,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,False
25,96372106,8,10637320,1,60,0.0578005313873291,0.006386756896972656,40,53,13,40,40,45,5,40,0.25,min,False
26,96372106,8,10637321,1,60,0.2077786922454834,0.010776758193969727,47,65,18,47,48,53,5,48,0.25,min,False
27,96372106,8,10637322,1,60,160.07119727134705,0.020814180374145508,58,74,16,58,58,64,6,58,0.25,min,False
