Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,8,10637296,1,60,0.02041912078857422,0.05483245849609375,49,65,16,58,56,56,0,56,1.0,uniform,Min Best Case,True,47,69
2,96372106,8,10637297,1,60,2.6297709941864014,0.15660643577575684,57,72,15,65,66,66,0,66,1.0,uniform,Min Best Case,True,51,72
3,96372106,8,10637298,1,60,0.5969703197479248,0.11760354042053223,56,68,12,63,64,64,0,64,1.0,uniform,Min Best Case,True,50,64
4,96372106,8,10637299,1,60,172.7643527984619,0.10583662986755371,59,83,24,67,68,68,0,68,1.0,uniform,Min Best Case,True,53,87
5,96372106,8,10637300,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Best Case,True,-1,-1
6,96372106,8,10637301,1,60,0.027144432067871094,0.09921503067016602,44,62,18,57,56,56,0,56,1.0,uniform,Min Best Case,True,42,62
7,96372106,8,10637302,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Best Case,True,-1,-1
8,96372106,8,10637303,1,60,0.02179861068725586,0.012619733810424805,47,60,13,52,54,54,0,54,1.0,uniform,Min Best Case,True,46,66
9,96372106,8,10637304,1,60,0.004700422286987305,0.01420450210571289,37,54,17,46,46,46,0,46,1.0,uniform,Min Best Case,True,36,56
10,96372106,8,10637305,1,60,3.0559396743774414,3.1142728328704834,50,68,18,59,57,57,0,57,1.0,uniform,Min Best Case,True,45,61
11,96372106,8,10637306,1,60,1.8630826473236084,2.8704304695129395,53,73,20,61,60,60,0,60,1.0,uniform,Min Best Case,True,49,80
12,96372106,8,10637307,1,60,0.2513308525085449,0.0738060474395752,54,73,19,64,63,63,0,63,1.0,uniform,Min Best Case,True,51,79
13,96372106,8,10637308,1,60,3.24098539352417,0.11802554130554199,64,81,17,78,78,78,0,78,1.0,uniform,Min Best Case,True,60,87
14,96372106,8,10637309,1,60,23.149611949920654,0.04886221885681152,50,66,16,59,58,58,0,58,1.0,uniform,Min Best Case,True,45,69
15,96372106,8,10637310,1,60,22.45421552658081,2.6297898292541504,60,81,21,72,69,69,0,69,1.0,uniform,Min Best Case,True,56,84
16,96372106,8,10637311,1,60,0.005843400955200195,0.03338813781738281,53,69,16,57,57,57,0,57,1.0,uniform,Min Best Case,True,52,71
17,96372106,8,10637312,1,60,0.282238245010376,0.07296419143676758,47,59,12,53,52,52,0,52,1.0,uniform,Min Best Case,True,41,54
18,96372106,8,10637313,1,60,0.7679448127746582,0.08693695068359375,58,72,14,65,64,64,0,64,1.0,uniform,Min Best Case,True,52,79
19,96372106,8,10637314,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Best Case,True,-1,-1
20,96372106,8,10637315,1,60,224.33849668502808,0.11761856079101562,68,91,23,78,78,78,0,78,1.0,uniform,Min Best Case,True,65,100
21,96372106,8,10637316,1,60,211.42918992042542,0.9018757343292236,64,91,27,83,80,80,0,80,1.0,uniform,Min Best Case,True,58,93
22,96372106,8,10637317,1,60,0.02817821502685547,0.09411811828613281,56,76,20,69,67,67,0,67,1.0,uniform,Min Best Case,True,54,78
23,96372106,8,10637318,1,60,0.009039163589477539,0.04443621635437012,41,57,16,47,46,46,0,46,1.0,uniform,Min Best Case,True,39,56
24,96372106,8,10637319,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Best Case,True,-1,-1
25,96372106,8,10637320,1,60,0.005133152008056641,0.03034043312072754,40,53,13,47,47,47,0,47,1.0,uniform,Min Best Case,True,37,50
26,96372106,8,10637321,1,60,0.027480125427246094,0.08144283294677734,47,65,18,56,55,55,0,55,1.0,uniform,Min Best Case,True,44,62
27,96372106,8,10637322,1,60,30.506584882736206,0.4316580295562744,58,74,16,63,63,63,0,63,1.0,uniform,Min Best Case,True,50,73
28,96372106,8,10637323,1,60,0.18483686447143555,0.1739516258239746,57,77,20,71,71,71,0,71,1.0,uniform,Min Best Case,True,55,78
29,96372106,8,10637324,1,60,0.0350797176361084,0.07867765426635742,42,52,10,49,48,48,0,48,1.0,uniform,Min Best Case,True,40,52
30,96372106,8,10637325,1,60,7.662342071533203,0.3516359329223633,49,67,18,55,54,54,0,54,1.0,uniform,Min Best Case,True,44,69
31,96372106,8,10637326,1,60,23.745616912841797,0.5287559032440186,68,88,20,77,76,76,0,76,1.0,uniform,Min Best Case,True,62,90
32,96372106,8,10637327,1,60,0.018255949020385742,0.059658050537109375,44,62,18,53,51,51,0,51,1.0,uniform,Min Best Case,True,41,62
33,96372106,8,10637328,1,60,0.9066002368927002,0.38535141944885254,56,72,16,64,65,65,0,65,1.0,uniform,Min Best Case,True,52,78
34,96372106,8,10637329,1,60,1.2275478839874268,0.08227157592773438,52,69,17,55,56,56,0,56,1.0,uniform,Min Best Case,True,48,75
35,96372106,8,10637330,1,60,10.565748929977417,1.2640645503997803,59,79,20,67,66,66,0,66,1.0,uniform,Min Best Case,True,54,77
36,96372106,8,10637331,1,60,0.02152872085571289,0.08960866928100586,42,53,11,45,46,46,0,46,1.0,uniform,Min Best Case,True,38,54
37,96372106,8,10637332,1,60,0.005109310150146484,0.018578529357910156,38,52,14,45,45,45,0,45,1.0,uniform,Min Best Case,True,35,49
38,96372106,8,10637333,1,60,0.6557891368865967,0.38756275177001953,52,72,20,65,60,60,0,60,1.0,uniform,Min Best Case,True,47,70
39,96372106,8,10637334,1,60,0.09811234474182129,0.05978989601135254,52,77,25,67,64,64,0,64,1.0,uniform,Min Best Case,True,48,77
40,96372106,8,10637335,1,60,0.03748440742492676,0.09967184066772461,43,57,14,49,47,47,0,47,1.0,uniform,Min Best Case,True,39,56
41,96372106,8,10637336,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Best Case,True,-1,-1
42,96372106,8,10637337,1,60,0.005820274353027344,0.03871345520019531,42,60,18,48,49,49,0,49,1.0,uniform,Min Best Case,True,40,62
43,96372106,8,10637338,1,60,5.187662601470947,0.4710557460784912,54,70,16,60,60,60,0,60,1.0,uniform,Min Best Case,True,50,77
44,96372106,8,10637339,1,60,2.5497190952301025,0.6849820613861084,63,81,18,69,78,78,0,78,1.0,uniform,Min Best Case,True,57,90
45,96372106,8,10637340,1,60,0.19187521934509277,0.059317588806152344,49,68,19,59,55,55,0,55,1.0,uniform,Min Best Case,True,44,59
46,96372106,8,10637341,1,60,0.0053539276123046875,0.0262753963470459,47,65,18,61,58,58,0,58,1.0,uniform,Min Best Case,True,47,67
47,96372106,8,10637342,1,60,0.03679013252258301,0.028543949127197266,51,69,18,57,57,57,0,57,1.0,uniform,Min Best Case,True,49,73
48,96372106,8,10637343,1,60,0.002604961395263672,0.013178110122680664,41,55,14,51,51,51,0,51,1.0,uniform,Min Best Case,True,41,58
49,96372106,8,10637344,1,60,0.5495240688323975,0.12204837799072266,52,66,14,59,57,57,0,57,1.0,uniform,Min Best Case,True,46,66
50,96372106,8,10637345,1,60,5.292961359024048,0.3026700019836426,61,84,23,72,71,71,0,71,1.0,uniform,Min Best Case,True,59,86
