Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,7,10637296,0,60,0.09979104995727539,0.08056497573852539,977,977,0,977,977,977,0,977,1.0,uniform,Min Best Case,False,977,977
2,96372106,7,10637297,0,60,0.16890311241149902,0.1063535213470459,1072,1072,0,1072,1072,1072,0,1072,1.0,uniform,Min Best Case,False,1072,1072
3,96372106,7,10637298,0,60,0.2817413806915283,0.10814189910888672,1416,1416,0,1416,1416,1416,0,1416,1.0,uniform,Min Best Case,False,1416,1416
4,96372106,7,10637299,0,60,0.07053589820861816,0.06490612030029297,1005,1005,0,1005,1005,1005,0,1005,1.0,uniform,Min Best Case,False,1005,1005
5,96372106,7,10637300,0,60,0.04146885871887207,0.051798105239868164,755,755,0,755,755,755,0,755,1.0,uniform,Min Best Case,False,755,755
6,96372106,7,10637301,0,60,0.16713356971740723,0.11617612838745117,980,980,0,980,980,980,0,980,1.0,uniform,Min Best Case,False,980,980
7,96372106,7,10637302,0,60,0.08742499351501465,0.07870364189147949,814,814,0,814,814,814,0,814,1.0,uniform,Min Best Case,False,814,814
8,96372106,7,10637303,0,60,0.17069196701049805,0.0529477596282959,1367,1367,0,1367,1367,1367,0,1367,1.0,uniform,Min Best Case,False,1367,1367
9,96372106,7,10637304,0,60,0.10552120208740234,0.055817604064941406,982,982,0,982,982,982,0,982,1.0,uniform,Min Best Case,False,982,982
10,96372106,7,10637305,0,60,0.07904911041259766,0.0508725643157959,648,648,0,648,648,648,0,648,1.0,uniform,Min Best Case,False,648,648
11,96372106,7,10637306,0,60,0.17793917655944824,0.08247065544128418,822,822,0,822,822,822,0,822,1.0,uniform,Min Best Case,False,822,822
12,96372106,7,10637307,0,60,0.06195712089538574,0.029053926467895508,720,720,0,720,720,720,0,720,1.0,uniform,Min Best Case,False,720,720
13,96372106,7,10637308,0,60,0.10475730895996094,0.06029987335205078,1130,1130,0,1130,1130,1130,0,1130,1.0,uniform,Min Best Case,False,1130,1130
14,96372106,7,10637309,0,60,0.050969600677490234,0.04221940040588379,672,672,0,672,672,672,0,672,1.0,uniform,Min Best Case,False,672,672
15,96372106,7,10637310,0,60,0.1548454761505127,0.0805056095123291,1149,1149,0,1149,1149,1149,0,1149,1.0,uniform,Min Best Case,False,1149,1149
16,96372106,7,10637311,0,60,0.057747840881347656,0.0491030216217041,1023,1023,0,1023,1023,1023,0,1023,1.0,uniform,Min Best Case,False,1023,1023
17,96372106,7,10637312,0,60,0.14476776123046875,0.07159256935119629,1035,1035,0,1035,1035,1035,0,1035,1.0,uniform,Min Best Case,False,1035,1035
18,96372106,7,10637313,0,60,0.045842647552490234,0.03533196449279785,778,778,0,778,778,778,0,778,1.0,uniform,Min Best Case,False,778,778
19,96372106,7,10637314,0,60,0.11997437477111816,0.06294417381286621,1012,1012,0,1012,1012,1012,0,1012,1.0,uniform,Min Best Case,False,1012,1012
20,96372106,7,10637315,0,60,0.14937853813171387,0.07379436492919922,1533,1533,0,1533,1533,1533,0,1533,1.0,uniform,Min Best Case,False,1533,1533
21,96372106,7,10637316,0,60,0.11567378044128418,0.043879032135009766,952,952,0,952,952,952,0,952,1.0,uniform,Min Best Case,False,952,952
22,96372106,7,10637317,0,60,0.9692225456237793,0.0724477767944336,1295,1295,0,1295,1295,1295,0,1295,1.0,uniform,Min Best Case,False,1293,1293
23,96372106,7,10637318,0,60,0.16170763969421387,0.07512593269348145,1102,1102,0,1102,1102,1102,0,1102,1.0,uniform,Min Best Case,False,1102,1102
