Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,7,10637296,0,60,0.08548688888549805,0.05083584785461426,977,977,0,977,977,977,0,977,0.0,max,Min Worst Case,False,977,977
2,96372106,7,10637297,0,60,0.1651136875152588,0.06718921661376953,1072,1072,0,1072,1072,1072,0,1072,0.0,max,Min Worst Case,False,1072,1072
3,96372106,7,10637298,0,60,0.2823176383972168,0.0683143138885498,1416,1416,0,1416,1416,1416,0,1416,0.0,max,Min Worst Case,False,1416,1416
4,96372106,7,10637299,0,60,0.08597660064697266,0.04282951354980469,1005,1005,0,1005,1005,1005,0,1005,0.0,max,Min Worst Case,False,1005,1005
5,96372106,7,10637300,0,60,0.04155087471008301,0.03264784812927246,755,755,0,755,755,755,0,755,0.0,max,Min Worst Case,False,755,755
6,96372106,7,10637301,0,60,0.16695165634155273,0.0717771053314209,980,980,0,980,980,980,0,980,0.0,max,Min Worst Case,False,980,980
7,96372106,7,10637302,0,60,0.0881495475769043,0.06056857109069824,814,814,0,814,814,814,0,814,0.0,max,Min Worst Case,False,814,814
8,96372106,7,10637303,0,60,0.17106127738952637,0.05160069465637207,1367,1367,0,1367,1367,1367,0,1367,0.0,max,Min Worst Case,False,1367,1367
9,96372106,7,10637304,0,60,0.10394525527954102,0.05373358726501465,982,982,0,982,982,982,0,982,0.0,max,Min Worst Case,False,982,982
10,96372106,7,10637305,0,60,0.07882356643676758,0.04938650131225586,648,648,0,648,648,648,0,648,0.0,max,Min Worst Case,False,648,648
11,96372106,7,10637306,0,60,0.1799936294555664,0.08079123497009277,822,822,0,822,822,822,0,822,0.0,max,Min Worst Case,False,822,822
12,96372106,7,10637307,0,60,0.04645538330078125,0.02821969985961914,720,720,0,720,720,720,0,720,0.0,max,Min Worst Case,False,720,720
13,96372106,7,10637308,0,60,0.12032437324523926,0.05852317810058594,1130,1130,0,1130,1130,1130,0,1130,0.0,max,Min Worst Case,False,1130,1130
14,96372106,7,10637309,0,60,0.03563094139099121,0.04143381118774414,672,672,0,672,672,672,0,672,0.0,max,Min Worst Case,False,672,672
15,96372106,7,10637310,0,60,0.14904236793518066,0.12799525260925293,1149,1149,0,1149,1149,1149,0,1149,0.0,max,Min Worst Case,False,1149,1149
16,96372106,7,10637311,0,60,0.057854413986206055,0.07871270179748535,1023,1023,0,1023,1023,1023,0,1023,0.0,max,Min Worst Case,False,1023,1023
17,96372106,7,10637312,0,60,0.14361143112182617,0.11436843872070312,1035,1035,0,1035,1035,1035,0,1035,0.0,max,Min Worst Case,False,1035,1035
18,96372106,7,10637313,0,60,0.04586482048034668,0.034252166748046875,778,778,0,778,778,778,0,778,0.0,max,Min Worst Case,False,778,778
19,96372106,7,10637314,0,60,0.10410141944885254,0.06131434440612793,1012,1012,0,1012,1012,1012,0,1012,0.0,max,Min Worst Case,False,1012,1012
20,96372106,7,10637315,0,60,0.14849019050598145,0.07259392738342285,1533,1533,0,1533,1533,1533,0,1533,0.0,max,Min Worst Case,False,1533,1533
21,96372106,7,10637316,0,60,0.11612153053283691,0.0428164005279541,952,952,0,952,952,952,0,952,0.0,max,Min Worst Case,False,952,952
22,96372106,7,10637317,0,60,0.9744176864624023,0.1170194149017334,1295,1295,0,1295,1295,1295,0,1295,0.0,max,Min Worst Case,False,1293,1293
23,96372106,7,10637318,0,60,0.16108012199401855,0.11969661712646484,1102,1102,0,1102,1102,1102,0,1102,0.0,max,Min Worst Case,False,1102,1102
