Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,7,10637296,0,60,0.08548688888549805,0.039174556732177734,977,977,0,977,977,977,0,977,0.5,uniform,Min Worst Case,True,977,977
2,96372106,7,10637297,0,60,0.1651136875152588,0.04933977127075195,1072,1072,0,1072,1072,1072,0,1072,0.5,uniform,Min Worst Case,True,1072,1072
3,96372106,7,10637298,0,60,0.2823176383972168,0.05192971229553223,1416,1416,0,1416,1416,1416,0,1416,0.5,uniform,Min Worst Case,True,1416,1416
4,96372106,7,10637299,0,60,0.08597660064697266,0.032845258712768555,1005,1005,0,1005,1005,1005,0,1005,0.5,uniform,Min Worst Case,True,1005,1005
5,96372106,7,10637300,0,60,0.04155087471008301,0.0266416072845459,755,755,0,755,755,755,0,755,0.5,uniform,Min Worst Case,True,755,755
6,96372106,7,10637301,0,60,0.16695165634155273,0.0505213737487793,980,980,0,980,980,980,0,980,0.5,uniform,Min Worst Case,True,980,980
7,96372106,7,10637302,0,60,0.0881495475769043,0.044060707092285156,814,814,0,814,814,814,0,814,0.5,uniform,Min Worst Case,True,814,814
8,96372106,7,10637303,0,60,0.17106127738952637,0.04115033149719238,1367,1367,0,1367,1367,1367,0,1367,0.5,uniform,Min Worst Case,True,1367,1367
9,96372106,7,10637304,0,60,0.10394525527954102,0.040837764739990234,982,982,0,982,982,982,0,982,0.5,uniform,Min Worst Case,True,982,982
10,96372106,7,10637305,0,60,0.07882356643676758,0.03707098960876465,648,648,0,648,648,648,0,648,0.5,uniform,Min Worst Case,True,648,648
11,96372106,7,10637306,0,60,0.1799936294555664,0.053919315338134766,822,822,0,822,822,822,0,822,0.5,uniform,Min Worst Case,True,822,822
12,96372106,7,10637307,0,60,0.04645538330078125,0.023097515106201172,720,720,0,720,720,720,0,720,0.5,uniform,Min Worst Case,True,720,720
13,96372106,7,10637308,0,60,0.12032437324523926,0.04480123519897461,1130,1130,0,1130,1130,1130,0,1130,0.5,uniform,Min Worst Case,True,1130,1130
14,96372106,7,10637309,0,60,0.03563094139099121,0.0322115421295166,672,672,0,672,672,672,0,672,0.5,uniform,Min Worst Case,True,672,672
15,96372106,7,10637310,0,60,0.14904236793518066,0.055155038833618164,1149,1149,0,1149,1149,1149,0,1149,0.5,uniform,Min Worst Case,True,1149,1149
16,96372106,7,10637311,0,60,0.057854413986206055,0.03716540336608887,1023,1023,0,1023,1023,1023,0,1023,0.5,uniform,Min Worst Case,True,1023,1023
