Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,3,10637296,0,60,0.3804926872253418,0.17454195022583008,2437,2437,0,2437,2437,2437,0,2437,0.0,max,True
2,96372106,3,10637297,0,60,0.7440185546875,0.30019640922546387,5535,5535,0,5535,5535,5535,0,5535,0.0,max,True
3,96372106,3,10637298,0,60,3.9689412117004395,0.46575355529785156,5792,5792,0,5792,5792,5792,0,5792,0.0,max,True
4,96372106,3,10637299,0,60,2.6129982471466064,0.5239927768707275,6891,6891,0,6891,6891,6891,0,6891,0.0,max,True
5,96372106,3,10637300,0,60,0.32413339614868164,0.24334931373596191,4614,4614,0,4614,4614,4614,0,4614,0.0,max,True
6,96372106,3,10637301,0,60,4.439630508422852,0.4458200931549072,5238,5238,0,5238,5238,5238,0,5238,0.0,max,True
7,96372106,3,10637302,0,60,0.9398777484893799,0.26843714714050293,5212,5212,0,5212,5212,5212,0,5212,0.0,max,True
8,96372106,3,10637303,0,60,0.4973640441894531,0.13644814491271973,3204,3204,0,3204,3204,3204,0,3204,0.0,max,True
9,96372106,3,10637304,0,60,1.2941102981567383,0.19946670532226562,4399,4399,0,4399,4399,4399,0,4399,0.0,max,True
10,96372106,3,10637305,0,60,2.297024726867676,0.3979175090789795,5666,5666,0,5666,5666,5666,0,5666,0.0,max,True
11,96372106,3,10637306,0,60,2.0744519233703613,0.532526969909668,9687,9687,0,9687,9687,9687,0,9687,0.0,max,True
12,96372106,3,10637307,0,60,1.9268436431884766,0.5235991477966309,7460,7460,0,7460,7460,7460,0,7460,0.0,max,True
13,96372106,3,10637308,0,60,1.2207345962524414,0.33510470390319824,6529,6529,0,6529,6529,6529,0,6529,0.0,max,True
14,96372106,3,10637309,0,60,3.537536382675171,0.3759951591491699,5715,5715,0,5715,5715,5715,0,5715,0.0,max,True
15,96372106,3,10637310,0,60,2.8344175815582275,0.5116331577301025,7856,7856,0,7856,7856,7856,0,7856,0.0,max,True
16,96372106,3,10637311,0,60,0.34006404876708984,0.11369609832763672,1877,1877,0,1877,1877,1877,0,1877,0.0,max,True
17,96372106,3,10637312,0,60,1.4461305141448975,0.24235224723815918,2981,2981,0,2981,2981,2981,0,2981,0.0,max,True
18,96372106,3,10637313,0,60,25.471852779388428,0.2682819366455078,4446,4446,0,4446,4446,4446,0,4446,0.0,max,True
19,96372106,3,10637314,0,60,5.639910697937012,0.3011939525604248,4507,4507,0,4507,4507,4507,0,4507,0.0,max,True
20,96372106,3,10637315,0,60,2.0056347846984863,0.34659361839294434,4241,4241,0,4241,4241,4241,0,4241,0.0,max,True
21,96372106,3,10637316,0,60,0.39992809295654297,0.18053984642028809,3630,3630,0,3630,3630,3630,0,3630,0.0,max,True
22,96372106,3,10637317,0,60,44.90087080001831,0.329118013381958,4925,4925,0,4925,4925,4925,0,4925,0.0,max,True
23,96372106,3,10637318,0,60,0.46976661682128906,0.1675550937652588,2069,2069,0,2069,2069,2069,0,2069,0.0,max,True
24,96372106,3,10637319,0,60,1.620664119720459,0.34308290481567383,5197,5197,0,5197,5197,5197,0,5197,0.0,max,True
25,96372106,3,10637320,0,60,0.2902257442474365,0.14763736724853516,3015,3015,0,3015,3015,3015,0,3015,0.0,max,True
26,96372106,3,10637321,0,60,0.7579727172851562,0.2563056945800781,4809,4809,0,4809,4809,4809,0,4809,0.0,max,True
