Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,3,10637296,0,60,0.3804926872253418,0.1745309829711914,2437,2437,0,2437,2437,2437,0,2437,1.0,min,True
2,96372106,3,10637297,0,60,0.7440185546875,0.24933362007141113,5535,5535,0,5535,5535,5535,0,5535,1.0,min,True
3,96372106,3,10637298,0,60,3.9689412117004395,0.5295846462249756,5792,5792,0,5792,5792,5792,0,5792,1.0,min,True
4,96372106,3,10637299,0,60,2.6129982471466064,0.4747316837310791,6891,6891,0,6891,6891,6891,0,6891,1.0,min,True
5,96372106,3,10637300,0,60,0.32413339614868164,0.2074432373046875,4614,4614,0,4614,4614,4614,0,4614,1.0,min,True
6,96372106,3,10637301,0,60,4.439630508422852,0.45677900314331055,5238,5238,0,5238,5238,5238,0,5238,1.0,min,True
7,96372106,3,10637302,0,60,0.9398777484893799,0.2921915054321289,5212,5212,0,5212,5212,5212,0,5212,1.0,min,True
8,96372106,3,10637303,0,60,0.4973640441894531,0.15761399269104004,3204,3204,0,3204,3204,3204,0,3204,1.0,min,True
9,96372106,3,10637304,0,60,1.2941102981567383,0.250302791595459,4399,4399,0,4399,4399,4399,0,4399,1.0,min,True
10,96372106,3,10637305,0,60,2.297024726867676,0.3950183391571045,5666,5666,0,5666,5666,5666,0,5666,1.0,min,True
11,96372106,3,10637306,0,60,2.0744519233703613,0.5255937576293945,9687,9687,0,9687,9687,9687,0,9687,1.0,min,True
12,96372106,3,10637307,0,60,1.9268436431884766,0.5135695934295654,7460,7460,0,7460,7460,7460,0,7460,1.0,min,True
13,96372106,3,10637308,0,60,1.2207345962524414,0.3640267848968506,6529,6529,0,6529,6529,6529,0,6529,1.0,min,True
14,96372106,3,10637309,0,60,3.537536382675171,0.36502909660339355,5715,5715,0,5715,5715,5715,0,5715,1.0,min,True
15,96372106,3,10637310,0,60,2.8344175815582275,0.4966728687286377,7856,7856,0,7856,7856,7856,0,7856,1.0,min,True
16,96372106,3,10637311,0,60,0.34006404876708984,0.14261889457702637,1877,1877,0,1877,1877,1877,0,1877,1.0,min,True
17,96372106,3,10637312,0,60,1.4461305141448975,0.24833464622497559,2981,2981,0,2981,2981,2981,0,2981,1.0,min,True
18,96372106,3,10637313,0,60,25.471852779388428,0.24634218215942383,4446,4446,0,4446,4446,4446,0,4446,1.0,min,True
19,96372106,3,10637314,0,60,5.639910697937012,0.20245933532714844,4507,4507,0,4507,4507,4507,0,4507,1.0,min,True
20,96372106,3,10637315,0,60,2.0056347846984863,0.2792544364929199,4241,4241,0,4241,4241,4241,0,4241,1.0,min,True
21,96372106,3,10637316,0,60,0.39992809295654297,0.1984696388244629,3630,3630,0,3630,3630,3630,0,3630,1.0,min,True
22,96372106,3,10637317,0,60,44.90087080001831,0.37998390197753906,4925,4925,0,4925,4925,4925,0,4925,1.0,min,True
23,96372106,3,10637318,0,60,0.46976661682128906,0.1765279769897461,2069,2069,0,2069,2069,2069,0,2069,1.0,min,True
24,96372106,3,10637319,0,60,1.620664119720459,0.35205936431884766,5197,5197,0,5197,5197,5197,0,5197,1.0,min,True
25,96372106,3,10637320,0,60,0.2902257442474365,0.15361499786376953,3015,3015,0,3015,3015,3015,0,3015,1.0,min,True
26,96372106,3,10637321,0,60,0.7579727172851562,0.2782559394836426,4809,4809,0,4809,4809,4809,0,4809,1.0,min,True
27,96372106,3,10637322,0,60,4.324406623840332,0.29121875762939453,3917,3917,0,3917,3917,3917,0,3917,1.0,min,True
28,96372106,3,10637323,0,60,0.9684090614318848,0.2732667922973633,4786,4786,0,4786,4786,4786,0,4786,1.0,min,True
29,96372106,3,10637324,0,60,1.833094835281372,0.26928186416625977,2607,2607,0,2607,2607,2607,0,2607,1.0,min,True
30,96372106,3,10637325,0,60,0.6273219585418701,0.26130151748657227,5699,5699,0,5699,5699,5699,0,5699,1.0,min,True
31,96372106,3,10637326,0,60,4.631608247756958,0.4507923126220703,5266,5266,0,5266,5266,5266,0,5266,1.0,min,True
32,96372106,3,10637327,0,60,9.706341981887817,0.29720544815063477,6128,6128,0,6128,6128,6128,0,6128,1.0,min,True
33,96372106,3,10637328,0,60,0.37200450897216797,0.21741890907287598,4046,4046,0,4046,4046,4046,0,4046,1.0,min,True
34,96372106,3,10637329,0,60,4.850024223327637,0.4976694583892822,5171,5171,0,5171,5171,5171,0,5171,1.0,min,True
35,96372106,3,10637330,0,60,0.3929481506347656,0.12665963172912598,1785,1785,0,1785,1785,1785,0,1785,1.0,min,True
36,96372106,3,10637331,0,60,4.29451060295105,0.4807147979736328,4901,4901,0,4901,4901,4901,0,4901,1.0,min,True
37,96372106,3,10637332,0,60,0.6382918357849121,0.20345664024353027,3953,3953,0,3953,3953,3953,0,3953,1.0,min,True
38,96372106,3,10637333,0,60,2.1754565238952637,0.15857601165771484,3095,3095,0,3095,3095,3095,0,3095,1.0,min,True
39,96372106,3,10637334,0,60,17.057367086410522,0.3071751594543457,6393,6393,0,6393,6393,6393,0,6393,1.0,min,True
40,96372106,3,10637335,0,60,5.6448986530303955,0.2902252674102783,4828,4828,0,4828,4828,4828,0,4828,1.0,min,True
41,96372106,3,10637336,0,60,1.4650778770446777,0.2792530059814453,4993,4993,0,4993,4993,4993,0,4993,1.0,min,True
42,96372106,3,10637337,0,60,2.9820196628570557,0.35804319381713867,4915,4915,0,4915,4915,4915,0,4915,1.0,min,True
43,96372106,3,10637338,0,60,0.46774768829345703,0.1795186996459961,4065,4065,0,4065,4065,4065,0,4065,1.0,min,True
44,96372106,3,10637339,0,60,2.041536808013916,0.3500640392303467,6661,6661,0,6661,6661,6661,0,6661,1.0,min,True
45,96372106,3,10637340,0,60,1.5737910270690918,0.2563140392303467,5125,5125,0,5125,5125,5125,0,5125,1.0,min,True
46,96372106,3,10637341,0,60,0.1466076374053955,0.10075592994689941,1724,1724,0,1724,1724,1724,0,1724,1.0,min,True
47,96372106,3,10637342,0,60,4.896172523498535,0.494675874710083,5841,5841,0,5841,5841,5841,0,5841,1.0,min,True
48,96372106,3,10637343,0,60,1.8161981105804443,0.20046424865722656,3911,3911,0,3911,3911,3911,0,3911,1.0,min,True
49,96372106,3,10637344,0,60,2.324754238128662,0.27225637435913086,4387,4387,0,4387,4387,4387,0,4387,1.0,min,True
50,96372106,3,10637345,0,60,0.13763141632080078,0.09175562858581543,1478,1478,0,1478,1478,1478,0,1478,1.0,min,True
