Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,5,10637296,2,60,0.004617452621459961,0.0037844181060791016,41,61,20,41,41,44,3,41,0.5,min,Min Worst Case,False,40,63
2,96372106,5,10637297,2,60,0.004615306854248047,0.0019719600677490234,28,46,18,28,28,33,5,28,0.5,min,Min Worst Case,False,27,53
3,96372106,5,10637298,2,60,0.07799220085144043,0.003290891647338867,44,68,24,44,44,49,5,44,0.5,min,Min Worst Case,False,39,68
4,96372106,5,10637299,2,60,0.09720039367675781,0.004286050796508789,47,69,22,47,47,48,1,47,0.5,min,Min Worst Case,False,38,68
5,96372106,5,10637300,2,60,28.344210624694824,0.0062754154205322266,56,80,24,56,56,61,5,56,0.5,min,Min Worst Case,False,42,78
6,96372106,5,10637301,2,60,0.019528865814208984,0.004654645919799805,38,56,18,38,38,38,0,38,0.5,min,Min Worst Case,False,34,56
7,96372106,5,10637302,2,60,0.033823251724243164,0.0048980712890625,59,88,29,59,59,62,3,59,0.5,min,Min Worst Case,False,51,93
8,96372106,5,10637303,2,60,0.0008902549743652344,0.0021209716796875,30,53,23,30,30,33,3,30,0.5,min,Min Worst Case,False,30,53
9,96372106,5,10637304,2,60,0.009708881378173828,0.0028121471405029297,37,52,15,37,37,38,1,37,0.5,min,Min Worst Case,False,34,55
10,96372106,5,10637305,2,60,0.07001042366027832,0.003938913345336914,42,68,26,42,42,42,0,42,0.5,min,Min Worst Case,False,36,64
11,96372106,5,10637306,2,60,0.0012297630310058594,0.0036706924438476562,36,66,30,36,36,43,7,36,0.5,min,Min Worst Case,False,36,66
12,96372106,5,10637307,2,60,0.08552765846252441,0.004156827926635742,45,68,23,45,45,47,2,45,0.5,min,Min Worst Case,False,40,70
13,96372106,5,10637308,2,60,0.009230375289916992,0.003692626953125,41,60,19,41,41,42,1,41,0.5,min,Min Worst Case,False,35,59
14,96372106,5,10637309,2,60,0.016390323638916016,0.004305839538574219,40,58,18,40,40,41,1,40,0.5,min,Min Worst Case,False,34,58
