Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,5,10637296,2,60,0.00903463363647461,0.0045583248138427734,40,66,26,58,46,63,17,58,0.25,uniform,False
2,96372106,5,10637297,2,60,0.01695418357849121,0.0023393630981445312,28,46,18,38,34,42,8,40,0.25,uniform,False
3,96372106,5,10637298,2,60,1.0394725799560547,0.0059397220611572266,43,70,27,52,53,60,7,54,0.25,uniform,False
4,96372106,5,10637299,2,60,59.31631588935852,0.020992755889892578,45,67,22,58,52,63,11,57,0.25,uniform,False
5,96372106,5,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,uniform,False
6,96372106,5,10637301,2,60,0.014959573745727539,0.01159811019897461,36,58,22,51,41,54,13,51,0.25,uniform,False
7,96372106,5,10637302,2,60,1.6705322265625,0.009265422821044922,56,102,46,87,77,88,11,85,0.25,uniform,False
8,96372106,5,10637303,2,60,0.001995086669921875,0.0025908946990966797,30,53,23,40,38,47,9,40,0.25,uniform,False
9,96372106,5,10637304,2,60,0.07081055641174316,0.004370689392089844,37,53,16,46,41,47,6,45,0.25,uniform,False
10,96372106,5,10637305,2,60,1.1360023021697998,0.009856700897216797,42,64,22,48,48,51,3,48,0.25,uniform,False
11,96372106,5,10637306,2,60,0.001995086669921875,0.004988431930541992,36,66,30,49,48,52,4,49,0.25,uniform,False
12,96372106,5,10637307,2,60,2.061554431915283,0.007172346115112305,43,72,29,56,45,70,25,56,0.25,uniform,False
13,96372106,5,10637308,2,60,0.07381153106689453,0.003873109817504883,38,61,23,50,45,54,9,50,0.25,uniform,False
14,96372106,5,10637309,2,60,0.5662305355072021,0.004736423492431641,39,60,21,49,45,54,9,47,0.25,uniform,False
15,96372106,5,10637310,2,60,20.246111631393433,0.009280681610107422,49,84,35,70,64,75,11,72,0.25,uniform,False
16,96372106,5,10637311,2,60,0.001995086669921875,0.003520965576171875,36,58,22,47,42,51,9,47,0.25,uniform,False
17,96372106,5,10637312,2,60,0.11675000190734863,0.015552282333374023,29,53,24,40,39,41,2,40,0.25,uniform,False
18,96372106,5,10637313,2,60,2.0350606441497803,0.0051004886627197266,45,68,23,53,48,57,9,51,0.25,uniform,False
19,96372106,5,10637314,2,60,0.6083741188049316,0.00516510009765625,39,68,29,51,46,61,15,50,0.25,uniform,False
20,96372106,5,10637315,2,60,0.012025117874145508,0.007468223571777344,40,72,32,47,43,54,11,47,0.25,uniform,False
21,96372106,5,10637316,2,60,0.3111441135406494,0.00531315803527832,53,78,25,65,61,69,8,66,0.25,uniform,False
22,96372106,5,10637317,2,60,0.0029795169830322266,0.004189729690551758,35,52,17,42,42,44,2,42,0.25,uniform,False
23,96372106,5,10637318,2,60,0.048897504806518555,0.00347900390625,31,55,24,39,37,42,5,38,0.25,uniform,False
24,96372106,5,10637319,2,60,0.15357160568237305,0.007980585098266602,42,75,33,62,50,72,22,62,0.25,uniform,False
25,96372106,5,10637320,2,60,0.030995607376098633,0.0055065155029296875,30,48,18,39,38,42,4,39,0.25,uniform,False
26,96372106,5,10637321,2,60,0.005984067916870117,0.0026595592498779297,30,51,21,44,36,45,9,44,0.25,uniform,False
27,96372106,5,10637322,2,60,0.03790020942687988,0.005136251449584961,32,53,21,41,39,43,4,41,0.25,uniform,False
28,96372106,5,10637323,2,60,0.04587841033935547,0.007689476013183594,39,63,24,53,46,56,10,53,0.25,uniform,False
29,96372106,5,10637324,2,60,0.01394963264465332,0.0030591487884521484,30,43,13,38,31,41,10,38,0.25,uniform,False
30,96372106,5,10637325,2,60,0.05186057090759277,0.005145549774169922,29,44,15,41,33,43,10,41,0.25,uniform,False
31,96372106,5,10637326,2,60,2.248994827270508,0.009194374084472656,43,65,22,56,50,62,12,59,0.25,uniform,False
32,96372106,5,10637327,2,60,0.011967897415161133,0.005418539047241211,41,64,23,52,50,55,5,52,0.25,uniform,False
33,96372106,5,10637328,2,60,0.08676791191101074,0.004758358001708984,48,77,29,61,56,67,11,61,0.25,uniform,False
34,96372106,5,10637329,2,60,0.04587674140930176,0.00413823127746582,40,64,24,53,48,62,14,53,0.25,uniform,False
35,96372106,5,10637330,2,60,0.0019893646240234375,0.00452113151550293,27,46,19,42,39,44,5,42,0.25,uniform,False
36,96372106,5,10637331,2,60,0.013962984085083008,0.003969430923461914,27,50,23,38,33,45,12,38,0.25,uniform,False
37,96372106,5,10637332,2,60,0.11373305320739746,0.0033686161041259766,32,53,21,41,39,45,6,41,0.25,uniform,False
38,96372106,5,10637333,2,60,0.2543191909790039,0.003202676773071289,38,61,23,52,49,56,7,52,0.25,uniform,False
39,96372106,5,10637334,2,60,0.010972023010253906,0.002791166305541992,39,61,22,49,40,55,15,49,0.25,uniform,False
40,96372106,5,10637335,2,60,0.000997304916381836,0.0014977455139160156,17,23,6,23,19,23,4,23,0.25,uniform,False
41,96372106,5,10637336,2,60,0.45186781883239746,0.009378194808959961,49,81,32,68,54,73,19,67,0.25,uniform,False
42,96372106,5,10637337,2,60,0.06185555458068848,0.0020360946655273438,34,50,16,45,41,50,9,45,0.25,uniform,False
43,96372106,5,10637338,2,60,0.16057062149047852,0.005407094955444336,40,67,27,49,48,50,2,49,0.25,uniform,False
44,96372106,5,10637339,2,60,30.039316177368164,0.01558542251586914,38,56,18,48,44,52,8,48,0.25,uniform,False
45,96372106,5,10637340,2,60,0.03195381164550781,0.0028350353240966797,35,60,25,48,40,51,11,48,0.25,uniform,False
46,96372106,5,10637341,2,60,0.0049860477447509766,0.0028738975524902344,27,46,19,38,35,39,4,38,0.25,uniform,False
47,96372106,5,10637342,2,60,0.10475397109985352,0.04500937461853027,35,55,20,47,42,52,10,46,0.25,uniform,False
48,96372106,5,10637343,2,60,0.00794076919555664,0.0022945404052734375,30,53,23,38,33,49,16,38,0.25,uniform,False
49,96372106,5,10637344,2,60,0.025966644287109375,0.012501239776611328,33,52,19,44,42,46,4,44,0.25,uniform,False
50,96372106,5,10637345,2,60,0.16652822494506836,0.008222818374633789,47,80,33,67,61,69,8,68,0.25,uniform,False
