Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,5,10637296,2,60,0.004617452621459961,0.001613616943359375,41,61,20,52,41,61,20,52,0.0,uniform,Min Worst Case,False
2,96372106,5,10637297,2,60,0.004615306854248047,0.0013322830200195312,28,46,18,38,28,46,18,38,0.0,uniform,Min Worst Case,False
3,96372106,5,10637298,2,60,0.07799220085144043,0.0017726421356201172,44,68,24,55,44,68,24,55,0.0,uniform,Min Worst Case,False
4,96372106,5,10637299,2,60,0.09720039367675781,0.002007722854614258,47,69,22,58,47,69,22,58,0.0,uniform,Min Worst Case,False
5,96372106,5,10637300,2,60,28.344210624694824,0.0022432804107666016,56,80,24,73,56,80,24,73,0.0,uniform,Min Worst Case,False
6,96372106,5,10637301,2,60,0.019528865814208984,0.0021467208862304688,38,56,18,51,38,56,18,51,0.0,uniform,Min Worst Case,False
7,96372106,5,10637302,2,60,0.033823251724243164,0.0020215511322021484,59,88,29,83,59,88,29,83,0.0,uniform,Min Worst Case,False
8,96372106,5,10637303,2,60,0.0008902549743652344,0.001196146011352539,30,53,23,40,30,53,23,40,0.0,uniform,Min Worst Case,False
9,96372106,5,10637304,2,60,0.009708881378173828,0.0015201568603515625,37,52,15,45,37,52,15,45,0.0,uniform,Min Worst Case,False
10,96372106,5,10637305,2,60,0.07001042366027832,0.0020308494567871094,42,68,26,55,42,68,26,55,0.0,uniform,Min Worst Case,False
11,96372106,5,10637306,2,60,0.0012297630310058594,0.0019466876983642578,36,66,30,49,36,66,30,49,0.0,uniform,Min Worst Case,False
12,96372106,5,10637307,2,60,0.08552765846252441,0.002097606658935547,45,68,23,55,45,68,23,55,0.0,uniform,Min Worst Case,False
13,96372106,5,10637308,2,60,0.009230375289916992,0.0017495155334472656,41,60,19,49,41,60,19,49,0.0,uniform,Min Worst Case,False
14,96372106,5,10637309,2,60,0.016390323638916016,0.001978635787963867,40,58,18,45,40,58,18,45,0.0,uniform,Min Worst Case,False
15,96372106,5,10637310,2,60,0.6304266452789307,0.0022170543670654297,55,81,26,70,55,81,26,70,0.0,uniform,Min Worst Case,False
16,96372106,5,10637311,2,60,0.0011053085327148438,0.0013234615325927734,36,58,22,47,36,58,22,47,0.0,uniform,Min Worst Case,False
17,96372106,5,10637312,2,60,0.02451944351196289,0.0014584064483642578,30,50,20,40,30,50,20,40,0.0,uniform,Min Worst Case,False
18,96372106,5,10637313,2,60,0.10450124740600586,0.0020122528076171875,45,68,23,52,45,68,23,52,0.0,uniform,Min Worst Case,False
19,96372106,5,10637314,2,60,0.10967445373535156,0.0019609928131103516,45,58,13,49,45,58,13,49,0.0,uniform,Min Worst Case,False
20,96372106,5,10637315,2,60,0.08391118049621582,0.0019335746765136719,42,72,30,49,42,72,30,49,0.0,uniform,Min Worst Case,False
21,96372106,5,10637316,2,60,0.03563857078552246,0.0017545223236083984,54,76,22,63,54,76,22,63,0.0,uniform,Min Worst Case,False
22,96372106,5,10637317,2,60,0.0011031627655029297,0.0017840862274169922,35,52,17,42,35,52,17,42,0.0,uniform,Min Worst Case,False
23,96372106,5,10637318,2,60,0.002190113067626953,0.0015461444854736328,31,49,18,41,31,49,18,41,0.0,uniform,Min Worst Case,False
24,96372106,5,10637319,2,60,0.07346343994140625,0.0018918514251708984,42,73,31,62,42,73,31,62,0.0,uniform,Min Worst Case,False
25,96372106,5,10637320,2,60,0.008061647415161133,0.0014357566833496094,30,48,18,39,30,48,18,39,0.0,uniform,Min Worst Case,False
26,96372106,5,10637321,2,60,0.001516580581665039,0.001209259033203125,30,50,20,44,30,50,20,44,0.0,uniform,Min Worst Case,False
27,96372106,5,10637322,2,60,0.06886935234069824,0.0018279552459716797,32,53,21,41,32,53,21,41,0.0,uniform,Min Worst Case,False
28,96372106,5,10637323,2,60,0.04931354522705078,0.00220489501953125,43,59,16,53,43,59,16,53,0.0,uniform,Min Worst Case,False
29,96372106,5,10637324,2,60,0.0035750865936279297,0.0012993812561035156,30,43,13,38,30,43,13,38,0.0,uniform,Min Worst Case,False
30,96372106,5,10637325,2,60,0.0050106048583984375,0.0014476776123046875,29,44,15,41,29,44,15,41,0.0,uniform,Min Worst Case,False
31,96372106,5,10637326,2,60,0.03855490684509277,0.001764059066772461,43,65,22,56,43,65,22,56,0.0,uniform,Min Worst Case,False
32,96372106,5,10637327,2,60,0.020308971405029297,0.0015823841094970703,45,61,16,52,45,61,16,52,0.0,uniform,Min Worst Case,False
33,96372106,5,10637328,2,60,0.013004779815673828,0.0014674663543701172,49,70,21,62,49,70,21,62,0.0,uniform,Min Worst Case,False
34,96372106,5,10637329,2,60,0.009247779846191406,0.001766204833984375,41,63,22,54,41,63,22,54,0.0,uniform,Min Worst Case,False
35,96372106,5,10637330,2,60,0.0009698867797851562,0.0015027523040771484,27,46,19,42,27,46,19,42,0.0,uniform,Min Worst Case,False
36,96372106,5,10637331,2,60,0.0692436695098877,0.0015697479248046875,27,50,23,38,27,50,23,38,0.0,uniform,Min Worst Case,False
37,96372106,5,10637332,2,60,0.04765129089355469,0.0016705989837646484,34,51,17,43,34,51,17,43,0.0,uniform,Min Worst Case,False
38,96372106,5,10637333,2,60,0.3101630210876465,0.001581430435180664,40,62,22,51,40,62,22,51,0.0,uniform,Min Worst Case,False
39,96372106,5,10637334,2,60,0.002106189727783203,0.0014164447784423828,39,61,22,49,39,61,22,49,0.0,uniform,Min Worst Case,False
40,96372106,5,10637335,2,60,0.0005395412445068359,0.0009963512420654297,17,23,6,23,17,23,6,23,0.0,uniform,Min Worst Case,False
41,96372106,5,10637336,2,60,0.026126384735107422,0.0020787715911865234,51,83,32,71,51,83,32,71,0.0,uniform,Min Worst Case,False
42,96372106,5,10637337,2,60,0.009909868240356445,0.0014646053314208984,34,50,16,45,34,50,16,45,0.0,uniform,Min Worst Case,False
43,96372106,5,10637338,2,60,0.013566255569458008,0.0019481182098388672,43,59,16,52,43,59,16,52,0.0,uniform,Min Worst Case,False
44,96372106,5,10637339,2,60,0.7190628051757812,0.0019030570983886719,40,58,18,49,40,58,18,49,0.0,uniform,Min Worst Case,False
45,96372106,5,10637340,2,60,0.010873079299926758,0.00165557861328125,35,60,25,48,35,60,25,48,0.0,uniform,Min Worst Case,False
46,96372106,5,10637341,2,60,0.0014269351959228516,0.0012764930725097656,27,46,19,38,27,46,19,38,0.0,uniform,Min Worst Case,False
47,96372106,5,10637342,2,60,0.02923750877380371,0.0015988349914550781,35,55,20,47,35,55,20,47,0.0,uniform,Min Worst Case,False
48,96372106,5,10637343,2,60,0.0015778541564941406,0.001329660415649414,30,53,23,38,30,53,23,38,0.0,uniform,Min Worst Case,False
49,96372106,5,10637344,2,60,0.00685429573059082,0.0015568733215332031,33,52,19,44,33,52,19,44,0.0,uniform,Min Worst Case,False
50,96372106,5,10637345,2,60,0.011156797409057617,0.0020241737365722656,48,79,31,64,48,79,31,64,0.0,uniform,Min Worst Case,False
