Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,5,10637296,0,60,0.002092599868774414,0.0013153553009033203,32,32,0,32,32,32,0,32,1.0,max,Min Best Case,True,32,32
2,96372106,5,10637297,0,60,0.0008361339569091797,0.000980377197265625,22,22,0,22,22,22,0,22,1.0,max,Min Best Case,True,22,22
3,96372106,5,10637298,0,60,0.0011715888977050781,0.0012459754943847656,33,33,0,33,33,33,0,33,1.0,max,Min Best Case,True,33,33
4,96372106,5,10637299,0,60,0.0010600090026855469,0.0012333393096923828,31,31,0,31,31,31,0,31,1.0,max,Min Best Case,True,31,31
5,96372106,5,10637300,0,60,0.0012660026550292969,0.0013451576232910156,38,38,0,38,38,38,0,38,1.0,max,Min Best Case,True,38,38
6,96372106,5,10637301,0,60,0.002412557601928711,0.0014591217041015625,28,28,0,28,28,28,0,28,1.0,max,Min Best Case,True,28,28
7,96372106,5,10637302,0,60,0.0021064281463623047,0.0014803409576416016,44,44,0,44,44,44,0,44,1.0,max,Min Best Case,True,44,44
8,96372106,5,10637303,0,60,0.002138376235961914,0.000989675521850586,25,25,0,25,25,25,0,25,1.0,max,Min Best Case,True,25,25
9,96372106,5,10637304,0,60,0.0018379688262939453,0.001081228256225586,24,24,0,24,24,24,0,24,1.0,max,Min Best Case,True,24,24
10,96372106,5,10637305,0,60,0.0016131401062011719,0.0010561943054199219,28,28,0,28,28,28,0,28,1.0,max,Min Best Case,True,28,28
11,96372106,5,10637306,0,60,0.004662036895751953,0.001512765884399414,30,30,0,30,30,30,0,30,1.0,max,Min Best Case,True,30,30
12,96372106,5,10637307,0,60,0.0010976791381835938,0.0012979507446289062,29,29,0,29,29,29,0,29,1.0,max,Min Best Case,True,29,29
13,96372106,5,10637308,0,60,0.0022623538970947266,0.0012292861938476562,29,29,0,29,29,29,0,29,1.0,max,Min Best Case,True,29,29
14,96372106,5,10637309,0,60,0.0010595321655273438,0.0011386871337890625,29,29,0,29,29,29,0,29,1.0,max,Min Best Case,True,29,29
15,96372106,5,10637310,0,60,0.004263639450073242,0.0013616085052490234,37,37,0,37,37,37,0,37,1.0,max,Min Best Case,True,37,37
16,96372106,5,10637311,0,60,0.001983165740966797,0.0010242462158203125,26,26,0,26,26,26,0,26,1.0,max,Min Best Case,True,26,26
17,96372106,5,10637312,0,60,0.0008680820465087891,0.0009927749633789062,22,22,0,22,22,22,0,22,1.0,max,Min Best Case,True,22,22
18,96372106,5,10637313,0,60,0.007441282272338867,0.0015447139739990234,33,33,0,33,33,33,0,33,1.0,max,Min Best Case,True,33,33
19,96372106,5,10637314,0,60,0.014611959457397461,0.001161813735961914,29,29,0,29,29,29,0,29,1.0,max,Min Best Case,True,28,28
