Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,5,10637296,4,60,0.18071746826171875,0.1436166763305664,59,108,49,80,82,82,0,82,1.0,uniform,Min Best Case,True,54,114
2,96372106,5,10637297,4,60,0.0018870830535888672,0.007982254028320312,44,74,30,58,58,58,0,58,1.0,uniform,Min Best Case,True,43,76
3,96372106,5,10637298,4,60,0.049422264099121094,0.06877970695495605,59,121,62,90,87,87,0,87,1.0,uniform,Min Best Case,True,54,119
4,96372106,5,10637299,4,60,149.77866077423096,5.23201060295105,64,110,46,87,91,91,0,91,1.0,uniform,Min Best Case,True,49,115
5,96372106,5,10637300,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Best Case,True,-1,-1
6,96372106,5,10637301,4,60,0.01664113998413086,0.05186200141906738,51,92,41,73,72,72,0,72,1.0,uniform,Min Best Case,True,49,88
7,96372106,5,10637302,4,60,39.49117588996887,6.525608539581299,77,156,79,118,119,119,0,119,1.0,uniform,Min Best Case,True,65,150
8,96372106,5,10637303,4,60,0.03808021545410156,0.03493046760559082,50,90,40,69,68,68,0,68,1.0,uniform,Min Best Case,True,49,87
9,96372106,5,10637304,4,60,0.9105849266052246,0.2483665943145752,49,91,42,70,74,74,0,74,1.0,uniform,Min Best Case,True,42,87
10,96372106,5,10637305,4,60,4.339800119400024,0.8767116069793701,58,105,47,81,75,75,0,75,1.0,uniform,Min Best Case,True,50,102
11,96372106,5,10637306,4,60,0.019028186798095703,0.06482839584350586,46,100,54,71,72,72,0,72,1.0,uniform,Min Best Case,True,44,96
12,96372106,5,10637307,4,60,0.05755877494812012,0.06779670715332031,57,103,46,80,78,78,0,78,1.0,uniform,Min Best Case,True,54,104
13,96372106,5,10637308,4,60,1.0371339321136475,0.10965442657470703,61,116,55,92,81,81,0,81,1.0,uniform,Min Best Case,True,52,99
14,96372106,5,10637309,4,60,0.5144975185394287,2.679783582687378,51,102,51,78,73,73,0,73,1.0,uniform,Min Best Case,True,43,100
15,96372106,5,10637310,4,60,77.43621873855591,2.467475414276123,71,136,65,103,100,100,0,100,1.0,uniform,Min Best Case,True,64,129
16,96372106,5,10637311,4,60,0.023774385452270508,0.05779004096984863,50,102,52,76,74,74,0,74,1.0,uniform,Min Best Case,True,47,105
17,96372106,5,10637312,4,60,0.1856245994567871,1.083143711090088,47,76,29,64,67,67,0,67,1.0,uniform,Min Best Case,True,41,76
18,96372106,5,10637313,4,60,3.468022584915161,7.584715366363525,64,120,56,90,91,91,0,91,1.0,uniform,Min Best Case,True,56,121
19,96372106,5,10637314,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Best Case,True,-1,-1
20,96372106,5,10637315,4,60,0.1407027244567871,0.17457008361816406,63,120,57,98,90,90,0,90,1.0,uniform,Min Best Case,True,55,116
21,96372106,5,10637316,4,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,uniform,Min Best Case,True,-1,-1
22,96372106,5,10637317,4,60,0.012175559997558594,0.053852081298828125,42,88,46,70,72,72,0,72,1.0,uniform,Min Best Case,True,38,90
23,96372106,5,10637318,4,60,0.025174379348754883,0.12065649032592773,46,83,37,62,62,62,0,62,1.0,uniform,Min Best Case,True,41,85
24,96372106,5,10637319,4,60,97.55083513259888,2.7675604820251465,68,122,54,96,87,87,0,87,1.0,uniform,Min Best Case,True,57,109
25,96372106,5,10637320,4,60,0.005198478698730469,0.015943527221679688,46,84,38,62,62,62,0,62,1.0,uniform,Min Best Case,True,45,89
26,96372106,5,10637321,4,60,0.0021619796752929688,0.009973287582397461,38,80,42,55,53,53,0,53,1.0,uniform,Min Best Case,True,37,79
27,96372106,5,10637322,4,60,41.44518518447876,0.536564826965332,59,117,58,89,83,83,0,83,1.0,uniform,Min Best Case,True,51,115
28,96372106,5,10637323,4,60,0.36875462532043457,0.5654878616333008,60,101,41,77,82,82,0,82,1.0,uniform,Min Best Case,True,54,95
