Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication,Min SIC,Max SIC
1,96372106,5,10637296,1,60,0.014959573745727539,0.043863534927368164,36,44,8,38,38,38,0,38,1.0,uniform,Min Worst Case,True,37,44
2,96372106,5,10637297,1,60,0.007978677749633789,0.011966943740844727,27,31,4,29,29,29,0,29,1.0,uniform,Min Worst Case,True,26,30
3,96372106,5,10637298,1,60,0.0059850215911865234,0.01891183853149414,38,43,5,42,42,42,0,42,1.0,uniform,Min Worst Case,True,38,43
4,96372106,5,10637299,1,60,0.09474706649780273,0.14162278175354004,39,46,7,42,41,41,0,41,1.0,uniform,Min Worst Case,True,35,44
5,96372106,5,10637300,1,60,0.059839725494384766,0.14161992073059082,45,51,6,47,46,46,0,46,1.0,uniform,Min Worst Case,True,43,49
6,96372106,5,10637301,1,60,0.011968135833740234,0.051828622817993164,31,39,8,35,35,35,0,35,1.0,uniform,Min Worst Case,True,30,39
7,96372106,5,10637302,1,60,0.03191328048706055,0.06781864166259766,53,60,7,57,56,56,0,56,1.0,uniform,Min Worst Case,True,48,59
8,96372106,5,10637303,1,60,0.004987001419067383,0.011966705322265625,29,35,6,29,30,30,0,30,1.0,uniform,Min Worst Case,True,29,34
9,96372106,5,10637304,1,60,0.0029914379119873047,0.012932300567626953,28,37,9,32,32,32,0,32,1.0,uniform,Min Worst Case,True,28,37
10,96372106,5,10637305,1,60,0.035904645919799805,0.08479189872741699,37,42,5,39,37,37,0,37,1.0,uniform,Min Worst Case,True,32,41
11,96372106,5,10637306,1,60,0.017950057983398438,0.09274935722351074,36,42,6,41,38,38,0,38,1.0,uniform,Min Worst Case,True,34,42
12,96372106,5,10637307,1,60,0.023936986923217773,0.04886984825134277,35,46,11,42,42,42,0,42,1.0,uniform,Min Worst Case,True,35,46
13,96372106,5,10637308,1,60,0.023936748504638672,0.0468745231628418,35,42,7,40,40,40,0,40,1.0,uniform,Min Worst Case,True,32,40
14,96372106,5,10637309,1,60,0.14561080932617188,0.21741843223571777,35,43,8,38,37,37,0,37,1.0,uniform,Min Worst Case,True,32,41
15,96372106,5,10637310,1,60,0.08377647399902344,0.25830912590026855,45,51,6,50,48,48,0,48,1.0,uniform,Min Worst Case,True,42,50
16,96372106,5,10637311,1,60,0.0029921531677246094,0.02493453025817871,33,40,7,35,35,35,0,35,1.0,uniform,Min Worst Case,True,33,40
17,96372106,5,10637312,1,60,0.019945621490478516,0.03789949417114258,27,31,4,29,29,29,0,29,1.0,uniform,Min Worst Case,True,25,30
18,96372106,5,10637313,1,60,0.007977485656738281,0.019945383071899414,37,47,10,40,40,40,0,40,1.0,uniform,Min Worst Case,True,37,47
19,96372106,5,10637314,1,60,0.1495988368988037,0.11066865921020508,34,43,9,39,38,38,0,38,1.0,uniform,Min Worst Case,True,32,41
20,96372106,5,10637315,1,60,0.06382894515991211,0.12366819381713867,38,47,9,41,42,42,0,42,1.0,uniform,Min Worst Case,True,38,46
21,96372106,5,10637316,1,60,0.0997319221496582,0.09973335266113281,46,57,11,52,52,52,0,52,1.0,uniform,Min Worst Case,True,41,55
22,96372106,5,10637317,1,60,0.0059854984283447266,0.022938966751098633,34,36,2,36,36,36,0,36,1.0,uniform,Min Worst Case,True,34,36
23,96372106,5,10637318,1,60,0.005982398986816406,0.017978668212890625,26,34,8,31,31,31,0,31,1.0,uniform,Min Worst Case,True,26,34
24,96372106,5,10637319,1,60,0.07878565788269043,0.09272527694702148,42,46,4,44,44,44,0,44,1.0,uniform,Min Worst Case,True,38,45
25,96372106,5,10637320,1,60,0.004987001419067383,0.011967182159423828,26,33,7,28,28,28,0,28,1.0,uniform,Min Worst Case,True,25,31
26,96372106,5,10637321,1,60,0.002991914749145508,0.005984306335449219,26,32,6,27,27,27,0,27,1.0,uniform,Min Worst Case,True,26,32
27,96372106,5,10637322,1,60,0.09574317932128906,0.09275388717651367,31,37,6,34,34,34,0,34,1.0,uniform,Min Worst Case,True,27,34
28,96372106,5,10637323,1,60,0.028920888900756836,0.10172557830810547,35,42,7,41,41,41,0,41,1.0,uniform,Min Worst Case,True,34,42
29,96372106,5,10637324,1,60,0.0029916763305664062,0.008975744247436523,28,30,2,29,29,29,0,29,1.0,uniform,Min Worst Case,True,27,29
