Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,5,10637296,2,60,0.00903463363647461,0.003842592239379883,40,66,26,40,40,49,9,40,0.25,min,True
2,96372106,5,10637297,2,60,0.01695418357849121,0.002300262451171875,28,46,18,28,28,41,13,28,0.25,min,True
3,96372106,5,10637298,2,60,1.0394725799560547,0.004821300506591797,43,70,27,43,42,54,12,42,0.25,min,True
4,96372106,5,10637299,2,60,59.31631588935852,0.01975083351135254,45,67,22,45,45,52,7,45,0.25,min,True
5,96372106,5,10637300,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,min,True
6,96372106,5,10637301,2,60,0.014959573745727539,0.006918430328369141,36,58,22,36,36,38,2,36,0.25,min,True
7,96372106,5,10637302,2,60,1.6705322265625,0.012924432754516602,56,102,46,56,55,59,4,55,0.25,min,True
8,96372106,5,10637303,2,60,0.001995086669921875,0.0017840862274169922,30,53,23,30,30,43,13,30,0.25,min,True
9,96372106,5,10637304,2,60,0.07081055641174316,0.0038695335388183594,37,53,16,37,36,40,4,36,0.25,min,True
10,96372106,5,10637305,2,60,1.1360023021697998,0.005761861801147461,42,64,22,42,42,51,9,42,0.25,min,True
11,96372106,5,10637306,2,60,0.001995086669921875,0.004508018493652344,36,66,30,36,36,49,13,36,0.25,min,True
12,96372106,5,10637307,2,60,2.061554431915283,0.013470172882080078,43,72,29,43,42,48,6,42,0.25,min,True
13,96372106,5,10637308,2,60,0.07381153106689453,0.003888368606567383,38,61,23,38,37,42,5,37,0.25,min,True
14,96372106,5,10637309,2,60,0.5662305355072021,0.004000425338745117,39,60,21,39,39,51,12,39,0.25,min,True
15,96372106,5,10637310,2,60,20.246111631393433,0.006376981735229492,49,84,35,49,47,52,5,47,0.25,min,True
16,96372106,5,10637311,2,60,0.001995086669921875,0.0026559829711914062,36,58,22,36,36,46,10,36,0.25,min,True
17,96372106,5,10637312,2,60,0.11675000190734863,0.02119135856628418,29,53,24,29,29,41,12,29,0.25,min,True
18,96372106,5,10637313,2,60,2.0350606441497803,0.006157875061035156,45,68,23,45,43,44,1,43,0.25,min,True
19,96372106,5,10637314,2,60,0.6083741188049316,0.0062274932861328125,39,68,29,39,38,53,15,38,0.25,min,True
20,96372106,5,10637315,2,60,0.012025117874145508,0.004939079284667969,40,72,32,40,40,49,9,40,0.25,min,True
21,96372106,5,10637316,2,60,0.3111441135406494,0.004055500030517578,53,78,25,53,52,56,4,52,0.25,min,True
22,96372106,5,10637317,2,60,0.0029795169830322266,0.0037949085235595703,35,52,17,35,35,42,7,35,0.25,min,True
23,96372106,5,10637318,2,60,0.048897504806518555,0.004114866256713867,31,55,24,31,31,43,12,31,0.25,min,True
24,96372106,5,10637319,2,60,0.15357160568237305,0.0049669742584228516,42,75,33,42,42,65,23,42,0.25,min,True
25,96372106,5,10637320,2,60,0.030995607376098633,0.004801750183105469,30,48,18,30,30,36,6,30,0.25,min,True
26,96372106,5,10637321,2,60,0.005984067916870117,0.0019788742065429688,30,51,21,30,30,43,13,30,0.25,min,True
27,96372106,5,10637322,2,60,0.03790020942687988,0.004448890686035156,32,53,21,32,31,37,6,31,0.25,min,True
28,96372106,5,10637323,2,60,0.04587841033935547,0.006052255630493164,39,63,24,39,39,43,4,39,0.25,min,True
29,96372106,5,10637324,2,60,0.01394963264465332,0.002002716064453125,30,43,13,30,30,33,3,30,0.25,min,True
30,96372106,5,10637325,2,60,0.05186057090759277,0.0038213729858398438,29,44,15,29,29,35,6,29,0.25,min,True
31,96372106,5,10637326,2,60,2.248994827270508,0.007341861724853516,43,65,22,43,44,54,10,44,0.25,min,True
32,96372106,5,10637327,2,60,0.011967897415161133,0.0019545555114746094,41,64,23,41,41,47,6,41,0.25,min,True
33,96372106,5,10637328,2,60,0.08676791191101074,0.0034754276275634766,48,77,29,48,48,52,4,48,0.25,min,True
34,96372106,5,10637329,2,60,0.04587674140930176,0.005817890167236328,40,64,24,40,40,47,7,40,0.25,min,True
35,96372106,5,10637330,2,60,0.0019893646240234375,0.0032711029052734375,27,46,19,27,27,35,8,27,0.25,min,True
36,96372106,5,10637331,2,60,0.013962984085083008,0.0019931793212890625,27,50,23,27,27,32,5,27,0.25,min,True
37,96372106,5,10637332,2,60,0.11373305320739746,0.011331558227539062,32,53,21,32,32,32,0,32,0.25,min,True
38,96372106,5,10637333,2,60,0.2543191909790039,0.002490520477294922,38,61,23,38,38,51,13,38,0.25,min,True
39,96372106,5,10637334,2,60,0.010972023010253906,0.0025930404663085938,39,61,22,39,39,52,13,39,0.25,min,True
